epoch,eval_loss,eval_mae,eval_rmse,loss,lr,mae,rmse,val_loss,val_mae,val_rmse
64,0.49575275182724,0.49575275182724,0.6513338088989258,2.432673692703247,0.0010000000474974513,2.432673692703247,3.1189451217651367,0.5397228002548218,0.5397228002548218,0.6947904229164124
65,0.5846135020256042,0.5846135020256042,0.7588239908218384,2.4035346508026123,0.0010000000474974513,2.4035346508026123,3.064566135406494,0.6222174763679504,0.6222174763679504,0.7941527366638184
66,0.5170298218727112,0.5170298218727112,0.6710360050201416,2.4195899963378906,0.0010000000474974513,2.4195899963378906,3.0800750255584717,0.5588409304618835,0.5588409304618835,0.7189627289772034
67,0.6420868039131165,0.6420868039131165,0.8268120884895325,2.41916561126709,0.0010000000474974513,2.41916561126709,3.0759594440460205,0.6771184206008911,0.6771184206008911,0.8664649128913879
68,0.5644872784614563,0.5644872784614563,0.7321494221687317,2.4020631313323975,0.0010000000474974513,2.4020631313323975,3.0549087524414062,0.6054373383522034,0.6054373383522034,0.771197497844696
69,0.5623096823692322,0.5623096823692322,0.7373882532119751,2.4948723316192627,0.0010000000474974513,2.4948723316192627,3.1561169624328613,0.6013355851173401,0.6013355851173401,0.7762705683708191
70,0.5029572248458862,0.5029572248458862,0.6570211052894592,2.377356767654419,0.0010000000474974513,2.377356767654419,3.049589157104492,0.561913251876831,0.561913251876831,0.7172489762306213
71,0.5336644649505615,0.5336644649505615,0.7176995873451233,2.3844218254089355,0.0010000000474974513,2.3844218254089355,3.0464704036712646,0.5629561543464661,0.5629561543464661,0.7428454756736755
72,0.5268548727035522,0.5268548727035522,0.7032690048217773,2.3389503955841064,0.0010000000474974513,2.3389503955841064,3.0156586170196533,0.5523859858512878,0.5523859858512878,0.7258477807044983
73,0.5181716680526733,0.5181716680526733,0.6851662993431091,2.368352174758911,0.0010000000474974513,2.368352174758911,3.0271494388580322,0.5436919331550598,0.5436919331550598,0.7116060853004456
74,0.5700747966766357,0.5700747966766357,0.7284209728240967,2.371145248413086,0.0005000000237487257,2.371145248413086,3.0301339626312256,0.6110936403274536,0.6110936403274536,0.7749128937721252
75,0.5870807766914368,0.5870807766914368,0.7567729353904724,2.3365516662597656,0.0005000000237487257,2.3365516662597656,2.945662498474121,0.6118853688240051,0.6118853688240051,0.7914174199104309
76,0.4802873730659485,0.4802873730659485,0.627842366695404,2.3592145442962646,0.0005000000237487257,2.3592145442962646,2.9887752532958984,0.5269252061843872,0.5269252061843872,0.6852703094482422
77,0.5409379601478577,0.5409379601478577,0.7126444578170776,2.3296329975128174,0.0005000000237487257,2.3296329975128174,2.973163366317749,0.5715318322181702,0.5715318322181702,0.7497527003288269
78,0.5813302397727966,0.5813302397727966,0.7666263580322266,2.358567237854004,0.0005000000237487257,2.358567237854004,3.0019278526306152,0.6071215271949768,0.6071215271949768,0.7976618409156799
79,0.5205622315406799,0.5205622315406799,0.6889818906784058,2.393481969833374,0.0005000000237487257,2.393481969833374,3.037745475769043,0.551410973072052,0.551410973072052,0.7230769395828247
80,0.5239046812057495,0.5239046812057495,0.6915451288223267,2.3983852863311768,0.0005000000237487257,2.3983852863311768,3.0313382148742676,0.5592094659805298,0.5592094659805298,0.7302524447441101
81,0.536456286907196,0.536456286907196,0.6957178115844727,2.3406765460968018,0.0005000000237487257,2.3406765460968018,2.995011568069458,0.5807389616966248,0.5807389616966248,0.7434442639350891
82,0.49322301149368286,0.49322301149368286,0.6436935067176819,2.312889814376831,0.0005000000237487257,2.312889814376831,2.96125864982605,0.5380639433860779,0.5380639433860779,0.6931313276290894
83,0.47872239351272583,0.47872239351272583,0.6363145709037781,2.3300914764404297,0.0005000000237487257,2.3300914764404297,2.968486785888672,0.5254836082458496,0.5254836082458496,0.6877012848854065
84,0.5805423259735107,0.5805423259735107,0.7575550675392151,2.3181560039520264,0.0005000000237487257,2.3181560039520264,2.934767007827759,0.6240450143814087,0.6240450143814087,0.8063019514083862
85,0.5928420424461365,0.5928420424461365,0.7703893780708313,2.345768690109253,0.0005000000237487257,2.345768690109253,3.00199031829834,0.6335799098014832,0.6335799098014832,0.8133174777030945
86,0.506635844707489,0.506635844707489,0.6666412949562073,2.320302724838257,0.0005000000237487257,2.320302724838257,2.9599814414978027,0.5598453283309937,0.5598453283309937,0.7239509224891663
87,0.5040985345840454,0.5040985345840454,0.6578134894371033,2.338632822036743,0.0005000000237487257,2.338632822036743,2.9631083011627197,0.5515667796134949,0.5515667796134949,0.7050829529762268
88,0.5713998675346375,0.5713998675346375,0.7483162879943848,2.332921266555786,0.0005000000237487257,2.332921266555786,3.0057849884033203,0.6100596189498901,0.6100596189498901,0.7846741676330566
89,0.5162671804428101,0.5162671804428101,0.6833631992340088,2.2430412769317627,0.0005000000237487257,2.2430412769317627,2.8730854988098145,0.5670220255851746,0.5670220255851746,0.731689989566803
90,0.46222126483917236,0.46222126483917236,0.6101868748664856,2.3250012397766113,0.0005000000237487257,2.3250012397766113,2.9482882022857666,0.5177611708641052,0.5177611708641052,0.6675652861595154
91,0.5466530323028564,0.5466530323028564,0.7112062573432922,2.307034969329834,0.0005000000237487257,2.307034969329834,2.948897361755371,0.5914243459701538,0.5914243459701538,0.7616148591041565
92,0.5265039205551147,0.5265039205551147,0.6913428902626038,2.3662703037261963,0.0005000000237487257,2.3662703037261963,3.0365335941314697,0.5709508061408997,0.5709508061408997,0.7395971417427063
93,0.4618951082229614,0.4618951082229614,0.615563154220581,2.326838254928589,0.0005000000237487257,2.326838254928589,2.9691483974456787,0.5119014382362366,0.5119014382362366,0.6721727848052979
94,0.4942040741443634,0.4942040741443634,0.6525207757949829,2.2618393898010254,0.0005000000237487257,2.2618393898010254,2.8798985481262207,0.5349470973014832,0.5349470973014832,0.7012828588485718
95,0.4695090353488922,0.4695090353488922,0.6272000074386597,2.3080930709838867,0.0005000000237487257,2.3080930709838867,2.9382095336914062,0.5058921575546265,0.5058921575546265,0.6597315669059753
96,0.49405333399772644,0.49405333399772644,0.6442553400993347,2.323195219039917,0.0005000000237487257,2.323195219039917,2.949800968170166,0.541142463684082,0.541142463684082,0.6968873143196106
97,0.6409923434257507,0.6409923434257507,0.8132714629173279,2.3907856941223145,0.0005000000237487257,2.3907856941223145,3.037637948989868,0.6723111271858215,0.6723111271858215,0.8500198125839233
98,0.48562896251678467,0.48562896251678467,0.64817875623703,2.3378829956054688,0.0005000000237487257,2.3378829956054688,2.9613401889801025,0.5305150747299194,0.5305150747299194,0.6980312466621399
99,0.46335649490356445,0.46335649490356445,0.6134655475616455,2.3248653411865234,0.0005000000237487257,2.3248653411865234,2.9608654975891113,0.516215443611145,0.516215443611145,0.6745504140853882
100,0.5136927962303162,0.5136927962303162,0.6733313798904419,2.294877767562866,0.0005000000237487257,2.294877767562866,2.9263339042663574,0.5495887398719788,0.5495887398719788,0.7176554203033447
101,0.46328550577163696,0.46328550577163696,0.6179759502410889,2.280811071395874,0.0005000000237487257,2.280811071395874,2.9197869300842285,0.5059337019920349,0.5059337019920349,0.6649383902549744
102,0.4570712149143219,0.4570712149143219,0.6107527017593384,2.2949628829956055,0.0005000000237487257,2.2949628829956055,2.9451611042022705,0.5026728510856628,0.5026728510856628,0.6644892692565918
103,0.6296976208686829,0.6296976208686829,0.7999773025512695,2.3404994010925293,0.0005000000237487257,2.3404994010925293,2.9622819423675537,0.6673882603645325,0.6673882603645325,0.8464927077293396
104,0.4503158628940582,0.4503158628940582,0.5997948050498962,2.3652143478393555,0.0005000000237487257,2.3652143478393555,2.989189863204956,0.49073493480682373,0.49073493480682373,0.6520124673843384
105,0.5249572396278381,0.5249572396278381,0.6900068521499634,2.3198447227478027,0.0005000000237487257,2.3198447227478027,2.9531712532043457,0.5623090267181396,0.5623090267181396,0.7359497547149658
106,0.4481712877750397,0.4481712877750397,0.5986705422401428,2.3562121391296387,0.0005000000237487257,2.3562121391296387,2.9886350631713867,0.4860231876373291,0.4860231876373291,0.646435022354126
107,0.48107340931892395,0.48107340931892395,0.6421281099319458,2.3685336112976074,0.0005000000237487257,2.3685336112976074,3.003873348236084,0.5102174282073975,0.5102174282073975,0.6781177520751953
108,0.5238611698150635,0.5238611698150635,0.689605712890625,2.3590645790100098,0.0005000000237487257,2.3590645790100098,3.002290725708008,0.5467532873153687,0.5467532873153687,0.7157126665115356
109,0.4939713180065155,0.4939713180065155,0.6436811089515686,2.295154094696045,0.0005000000237487257,2.295154094696045,2.9245381355285645,0.5269789695739746,0.5269789695739746,0.683082640171051
110,0.44821420311927795,0.44821420311927795,0.5940330028533936,2.3543872833251953,0.0005000000237487257,2.3543872833251953,2.972959041595459,0.4941161572933197,0.4941161572933197,0.642602801322937
111,0.5019848942756653,0.5019848942756653,0.6630432605743408,2.286787271499634,0.0005000000237487257,2.286787271499634,2.909837484359741,0.5375142097473145,0.5375142097473145,0.6991348266601562
112,0.5626961588859558,0.5626961588859558,0.724439799785614,2.315682888031006,0.0005000000237487257,2.315682888031006,2.9563143253326416,0.5965760350227356,0.5965760350227356,0.7652091383934021
113,0.5366325378417969,0.5366325378417969,0.6993071436882019,2.3499999046325684,0.0005000000237487257,2.3499999046325684,2.9884862899780273,0.5680334568023682,0.5680334568023682,0.7386369705200195
114,0.530305027961731,0.530305027961731,0.6899556517601013,2.2669260501861572,0.0005000000237487257,2.2669260501861572,2.8805670738220215,0.575034499168396,0.575034499168396,0.7341161966323853
115,0.47869497537612915,0.47869497537612915,0.6244897246360779,2.2977700233459473,0.0005000000237487257,2.2977700233459473,2.9322805404663086,0.5178038477897644,0.5178038477897644,0.6751552820205688
116,0.5061063170433044,0.5061063170433044,0.6655362248420715,2.25704288482666,0.0002500000118743628,2.25704288482666,2.8804919719696045,0.5424226522445679,0.5424226522445679,0.7060295939445496
117,0.5088436603546143,0.5088436603546143,0.6632862687110901,2.3068506717681885,0.0002500000118743628,2.3068506717681885,2.9482619762420654,0.5443073511123657,0.5443073511123657,0.7069328427314758
118,0.48564496636390686,0.48564496636390686,0.6368582844734192,2.318906784057617,0.0002500000118743628,2.318906784057617,2.959702968597412,0.5270310640335083,0.5270310640335083,0.6838953495025635
119,0.4999907612800598,0.4999907612800598,0.657086193561554,2.2893738746643066,0.0002500000118743628,2.2893738746643066,2.900364637374878,0.5396085381507874,0.5396085381507874,0.702000617980957
120,0.4601917266845703,0.4601917266845703,0.6127307415008545,2.285860538482666,0.0002500000118743628,2.285860538482666,2.915353775024414,0.5023146271705627,0.5023146271705627,0.6597411036491394
121,0.4333627223968506,0.4333627223968506,0.5797646045684814,2.28891658782959,0.0002500000118743628,2.28891658782959,2.9057655334472656,0.47486215829849243,0.47486215829849243,0.6292992234230042
122,0.4498722553253174,0.4498722553253174,0.6000699400901794,2.3048813343048096,0.0002500000118743628,2.3048813343048096,2.9208016395568848,0.49343734979629517,0.49343734979629517,0.654533863067627
123,0.455942839384079,0.455942839384079,0.6072722673416138,2.250145673751831,0.0002500000118743628,2.250145673751831,2.8788461685180664,0.4971633851528168,0.4971633851528168,0.6613916754722595
124,0.44338735938072205,0.44338735938072205,0.5926540493965149,2.3517704010009766,0.0002500000118743628,2.3517704010009766,2.9902586936950684,0.4887584447860718,0.4887584447860718,0.6458931565284729
125,0.4616386592388153,0.4616386592388153,0.6132283806800842,2.3401150703430176,0.0002500000118743628,2.3401150703430176,2.9759037494659424,0.508714497089386,0.508714497089386,0.668684184551239
126,0.4755311608314514,0.4755311608314514,0.6233488321304321,2.3439700603485107,0.0002500000118743628,2.3439700603485107,3.010436534881592,0.5267825722694397,0.5267825722694397,0.6850465536117554
127,0.4575635492801666,0.4575635492801666,0.6101773977279663,2.301920175552368,0.0002500000118743628,2.301920175552368,2.9199209213256836,0.5025451183319092,0.5025451183319092,0.6639720797538757
128,0.4785498380661011,0.4785498380661011,0.6348675489425659,2.3007164001464844,0.0002500000118743628,2.3007164001464844,2.948016881942749,0.5192838311195374,0.5192838311195374,0.6836008429527283
129,0.49456706643104553,0.49456706643104553,0.6566003561019897,2.2871897220611572,0.0002500000118743628,2.2871897220611572,2.903348445892334,0.5284417867660522,0.5284417867660522,0.6980988383293152
130,0.46235546469688416,0.46235546469688416,0.6214195489883423,2.290604829788208,0.0002500000118743628,2.290604829788208,2.9088964462280273,0.5035658478736877,0.5035658478736877,0.6703510880470276
131,0.43940848112106323,0.43940848112106323,0.5928638577461243,2.2684051990509033,0.0001250000059371814,2.2684051990509033,2.9070632457733154,0.4859282970428467,0.4859282970428467,0.64528888463974
132,0.44229766726493835,0.44229766726493835,0.5981165766716003,2.282351016998291,0.0001250000059371814,2.282351016998291,2.924673318862915,0.48813989758491516,0.48813989758491516,0.6485092639923096
133,0.4290785491466522,0.4290785491466522,0.5801832675933838,2.334820508956909,0.0001250000059371814,2.334820508956909,2.9576170444488525,0.47981011867523193,0.47981011867523193,0.6365929841995239
134,0.4266940653324127,0.4266940653324127,0.5792770981788635,2.330702543258667,0.0001250000059371814,2.330702543258667,2.955458402633667,0.4746061861515045,0.4746061861515045,0.6323613524436951
135,0.4492093026638031,0.4492093026638031,0.6038526892662048,2.248025894165039,0.0001250000059371814,2.248025894165039,2.8786587715148926,0.49659156799316406,0.49659156799316406,0.6588135957717896
136,0.4614093601703644,0.4614093601703644,0.6143251657485962,2.2561957836151123,0.0001250000059371814,2.2561957836151123,2.877084255218506,0.5069091320037842,0.5069091320037842,0.6696604490280151
137,0.4490015506744385,0.4490015506744385,0.6015055775642395,2.277578115463257,0.0001250000059371814,2.277578115463257,2.8915786743164062,0.49474647641181946,0.49474647641181946,0.6557862758636475
138,0.4366867244243622,0.4366867244243622,0.5854724049568176,2.3439924716949463,0.0001250000059371814,2.3439924716949463,2.9936411380767822,0.48196375370025635,0.48196375370025635,0.6423184275627136
139,0.46193063259124756,0.46193063259124756,0.6133393049240112,2.292114019393921,0.0001250000059371814,2.292114019393921,2.8854973316192627,0.5047634243965149,0.5047634243965149,0.6685419678688049
140,0.4289954602718353,0.4289954602718353,0.5745784044265747,2.3683600425720215,0.0001250000059371814,2.3683600425720215,2.994920492172241,0.4772813618183136,0.4772813618183136,0.6356111764907837
141,0.4444734454154968,0.4444734454154968,0.5920681953430176,2.302922248840332,0.0001250000059371814,2.302922248840332,2.930722713470459,0.490773469209671,0.490773469209671,0.6509648561477661
142,0.4641754925251007,0.4641754925251007,0.6143873333930969,2.270533323287964,0.0001250000059371814,2.270533323287964,2.9191927909851074,0.5078657269477844,0.5078657269477844,0.6715224981307983
143,0.4812351167201996,0.4812351167201996,0.6343663930892944,2.2833638191223145,0.0001250000059371814,2.2833638191223145,2.9015753269195557,0.5220593810081482,0.5220593810081482,0.6865614652633667
144,0.4759822487831116,0.4759822487831116,0.6285942792892456,2.306771993637085,6.25000029685907e-05,2.306771993637085,2.9226720333099365,0.51683109998703,0.51683109998703,0.6806248426437378
145,0.48494458198547363,0.48494458198547363,0.638064980506897,2.295790433883667,6.25000029685907e-05,2.295790433883667,2.9461495876312256,0.5235855579376221,0.5235855579376221,0.6878917813301086
146,0.4612296521663666,0.4612296521663666,0.613226592540741,2.2609164714813232,6.25000029685907e-05,2.2609164714813232,2.8747496604919434,0.5029978156089783,0.5029978156089783,0.6647455096244812
147,0.4486393928527832,0.4486393928527832,0.6023381352424622,2.308049201965332,6.25000029685907e-05,2.308049201965332,2.931997060775757,0.488962858915329,0.488962858915329,0.6512507796287537
148,0.46957191824913025,0.46957191824913025,0.6261358261108398,2.2853288650512695,6.25000029685907e-05,2.2853288650512695,2.9098033905029297,0.5056236982345581,0.5056236982345581,0.6729173064231873
149,0.43447133898735046,0.43447133898735046,0.5847806334495544,2.284689426422119,6.25000029685907e-05,2.284689426422119,2.8948721885681152,0.47584453225135803,0.47584453225135803,0.6367256045341492
150,0.43586432933807373,0.43586432933807373,0.5851482152938843,2.34216046333313,6.25000029685907e-05,2.34216046333313,2.983957290649414,0.47829023003578186,0.47829023003578186,0.6389592289924622
151,0.4468109905719757,0.4468109905719757,0.5977804660797119,2.2367448806762695,6.25000029685907e-05,2.2367448806762695,2.867105007171631,0.48725053668022156,0.48725053668022156,0.6504372358322144
152,0.45879262685775757,0.45879262685775757,0.61167311668396,2.302715301513672,6.25000029685907e-05,2.302715301513672,2.937451124191284,0.4982573091983795,0.4982573091983795,0.663430392742157
