amostra,valor_real,valor_predito
amostra_0593_34.47.csv,34.47,33.904212951660156
amostra_0595_33.17.csv,33.17,32.96242904663086
amostra_0598_27.61.csv,27.61,28.253511428833008
amostra_0600_30.41.csv,30.41,30.1370792388916
amostra_0608_28.00.csv,28.0,27.31172752380371
amostra_0609_36.51.csv,36.51,36.54120635986328
amostra_0624_25.02.csv,25.02,26.369943618774414
amostra_0630_25.07.csv,25.07,25.428159713745117
amostra_0632_37.23.csv,37.23,37.10627746582031
amostra_0634_31.54.csv,31.54,31.643932342529297
amostra_0636_42.56.csv,42.56,41.250125885009766
amostra_0642_32.05.csv,32.05,31.83228874206543
amostra_0649_30.22.csv,30.22,30.513792037963867
amostra_0650_28.36.csv,28.36,29.006938934326172
amostra_0651_36.80.csv,36.8,36.35285186767578
amostra_0652_32.86.csv,32.86,33.52750015258789
amostra_0669_26.28.csv,26.28,27.500083923339844
amostra_0674_28.88.csv,28.88,28.630224227905273
amostra_0692_37.64.csv,37.64,37.10627746582031
amostra_0711_30.88.csv,30.88,30.1370792388916
amostra_0713_36.70.csv,36.7,36.164493560791016
amostra_0717_34.55.csv,34.55,33.904212951660156
amostra_0719_27.48.csv,27.48,28.253511428833008
amostra_0722_34.00.csv,34.0,33.339141845703125
amostra_0723_30.60.csv,30.6,30.1370792388916
amostra_0725_39.25.csv,39.25,39.17820358276367
amostra_0727_34.82.csv,34.82,34.09257125854492
amostra_0739_31.33.csv,31.33,30.7021484375
amostra_0745_29.39.csv,29.39,29.006938934326172
amostra_0749_37.96.csv,37.96,38.04806137084961
amostra_0750_27.47.csv,27.47,27.123371124267578
amostra_0754_46.73.csv,46.73,46.71247100830078
amostra_0760_29.85.csv,29.85,29.195295333862305
amostra_0761_35.05.csv,35.05,34.65764236450195
amostra_0762_22.74.csv,22.74,23.35623550415039
amostra_0765_28.89.csv,28.89,30.1370792388916
amostra_0772_35.74.csv,35.74,36.35285186767578
amostra_0778_41.64.csv,41.64,40.685054779052734
amostra_0785_27.47.csv,27.47,28.44186782836914
amostra_0801_35.10.csv,35.1,34.84599685668945
amostra_0806_28.39.csv,28.39,29.006938934326172
amostra_0810_35.06.csv,35.06,35.78778076171875
amostra_0812_33.54.csv,33.54,32.585716247558594
amostra_0821_28.07.csv,28.07,28.253511428833008
amostra_0830_29.99.csv,29.99,29.383651733398438
amostra_0834_35.90.csv,35.9,35.78778076171875
amostra_0835_38.60.csv,38.6,38.61313247680664
amostra_0846_40.71.csv,40.71,40.496700286865234
amostra_0854_40.68.csv,40.68,40.496700286865234
amostra_0857_51.29.csv,51.29,48.030967712402344
amostra_0859_29.49.csv,29.49,29.760364532470703
amostra_0864_41.95.csv,41.95,42.00355529785156
amostra_0867_28.23.csv,28.23,27.31172752380371
amostra_0870_25.82.csv,25.82,25.428159713745117
amostra_0874_26.34.csv,26.34,26.18158721923828
amostra_0876_33.57.csv,33.57,32.77407455444336
amostra_0878_34.98.csv,34.98,34.46928405761719
amostra_0885_34.08.csv,34.08,33.150787353515625
amostra_0891_32.92.csv,32.92,32.02064514160156
amostra_0894_35.47.csv,35.47,35.03435516357422
amostra_0896_37.85.csv,37.85,36.91792297363281
amostra_0898_29.81.csv,29.81,29.383651733398438
amostra_0903_28.45.csv,28.45,28.44186782836914
amostra_0909_40.54.csv,40.54,41.061771392822266
amostra_0917_31.76.csv,31.76,31.455575942993164
amostra_0919_34.95.csv,34.95,34.65764236450195
amostra_0922_40.42.csv,40.42,38.989845275878906
amostra_0923_39.60.csv,39.6,39.9316291809082
amostra_0925_27.87.csv,27.87,28.44186782836914
amostra_0928_32.71.csv,32.71,32.585716247558594
amostra_0938_37.41.csv,37.41,36.91792297363281
amostra_0948_35.53.csv,35.53,36.91792297363281
amostra_0949_33.85.csv,33.85,33.150787353515625
amostra_0950_21.95.csv,21.95,22.791166305541992
amostra_0951_31.55.csv,31.55,30.7021484375
amostra_0975_31.21.csv,31.21,31.0788631439209
amostra_0977_28.51.csv,28.51,29.383651733398438
amostra_0981_26.80.csv,26.8,26.935014724731445
amostra_0983_35.52.csv,35.52,36.164493560791016
amostra_0990_37.21.csv,37.21,36.72956466674805
amostra_0994_27.95.csv,27.95,28.065155029296875
amostra_0995_31.93.csv,31.93,31.455575942993164
amostra_1012_22.98.csv,22.98,23.544591903686523
amostra_1015_32.87.csv,32.87,32.20900344848633
amostra_1030_42.59.csv,42.59,41.62683868408203
amostra_1040_36.57.csv,36.57,35.22270965576172
amostra_1051_29.88.csv,29.88,29.94872283935547
amostra_1059_32.04.csv,32.04,32.02064514160156
amostra_1062_32.57.csv,32.57,32.585716247558594
amostra_1065_29.15.csv,29.15,29.006938934326172
amostra_1073_47.67.csv,47.67,45.582332611083984
amostra_1084_37.33.csv,37.33,37.85970687866211
amostra_1088_30.65.csv,30.65,30.7021484375
amostra_1089_42.91.csv,42.91,42.00355529785156
amostra_1090_26.25.csv,26.25,25.61651611328125
amostra_1092_39.96.csv,39.96,39.74327087402344
amostra_1094_34.30.csv,34.3,34.46928405761719
amostra_1098_38.44.csv,38.44,37.48299026489258
amostra_1100_37.08.csv,37.08,37.10627746582031
amostra_1107_32.76.csv,32.76,32.39735794067383
amostra_1110_43.69.csv,43.69,43.88711929321289
amostra_1113_35.43.csv,35.43,34.84599685668945
amostra_1114_35.75.csv,35.75,36.164493560791016
amostra_1115_30.28.csv,30.28,30.7021484375
amostra_1118_43.66.csv,43.66,44.45219039916992
amostra_1119_34.64.csv,34.64,34.65764236450195
amostra_1122_49.10.csv,49.1,48.030967712402344
amostra_1124_29.28.csv,29.28,29.383651733398438
amostra_1136_40.23.csv,40.23,39.9316291809082
amostra_1138_31.69.csv,31.69,31.455575942993164
amostra_1141_28.08.csv,28.08,27.876798629760742
amostra_1142_30.02.csv,30.02,30.513792037963867
amostra_1169_31.57.csv,31.57,31.83228874206543
amostra_1172_40.80.csv,40.8,40.11998748779297
amostra_1178_37.14.csv,37.14,37.29463577270508
amostra_1186_32.45.csv,32.45,32.585716247558594
amostra_1187_40.47.csv,40.47,40.30834197998047
amostra_1189_44.51.csv,44.51,43.322052001953125
amostra_1190_34.05.csv,34.05,34.09257125854492
amostra_1195_35.14.csv,35.14,36.54120635986328
amostra_1204_27.14.csv,27.14,26.935014724731445
amostra_1210_36.50.csv,36.5,36.54120635986328
amostra_1212_41.35.csv,41.35,42.00355529785156
amostra_1220_30.61.csv,30.61,29.94872283935547
amostra_1223_43.95.csv,43.95,43.510406494140625
amostra_1225_42.33.csv,42.33,41.43848419189453
amostra_1230_40.20.csv,40.2,38.61313247680664
amostra_1233_36.06.csv,36.06,36.72956466674805
amostra_1234_26.54.csv,26.54,27.123371124267578
amostra_1237_33.87.csv,33.87,34.28092575073242
amostra_1246_24.30.csv,24.3,25.05144691467285
amostra_1252_28.32.csv,28.32,28.253511428833008
amostra_1253_26.27.csv,26.27,26.369943618774414
amostra_1256_29.10.csv,29.1,29.383651733398438
amostra_1257_27.46.csv,27.46,28.253511428833008
amostra_1260_46.90.csv,46.9,46.52411651611328
amostra_1268_27.93.csv,27.93,28.630224227905273
amostra_1273_36.04.csv,36.04,35.976139068603516
amostra_1281_30.79.csv,30.79,30.1370792388916
amostra_1283_32.59.csv,32.59,32.77407455444336
amostra_1285_29.38.csv,29.38,30.890504837036133
amostra_1287_40.20.csv,40.2,38.801490783691406
amostra_1288_27.31.csv,27.31,27.876798629760742
amostra_1291_50.21.csv,50.21,48.030967712402344
amostra_1293_38.80.csv,38.8,38.801490783691406
amostra_1294_32.24.csv,32.24,32.02064514160156
amostra_1297_39.18.csv,39.18,38.989845275878906
amostra_1304_34.42.csv,34.42,34.46928405761719
