real,previsto,erro_abs,erro_rel_percent
28.51,28.285833,0.22416687,0.7862745
26.8,25.312391,1.487608,5.550776
35.52,37.94,2.4199982,6.8130574
37.21,34.909412,2.3005867,6.1827106
27.95,26.855,1.0950012,3.9177146
31.93,32.205,0.27500153,0.86126375
22.98,24.390516,1.4105167,6.138019
32.87,32.891666,0.02166748,0.065918714
42.59,42.793846,0.20384598,0.47862405
36.57,34.98375,1.5862503,4.3375726
29.88,28.04857,1.8314285,6.129279
32.04,30.93,1.1100006,3.4644213
32.57,32.23,0.34000015,1.0439059
29.15,32.22,3.0700016,10.531738
47.67,40.730625,6.939373,14.557108
37.33,36.73743,0.59257126,1.587386
30.65,31.809168,1.1591682,3.781952
42.91,40.14,2.7700005,6.455373
26.25,27.496923,1.2469234,4.7501845
39.96,36.58,3.3799973,8.458452
34.3,33.79561,0.5043907,1.4705268
38.44,36.2575,2.182499,5.677677
37.08,36.73743,0.34257126,0.9238707
32.76,29.3325,3.4274979,10.462448
43.69,44.005,0.31500244,0.7209944
35.43,35.33143,0.09857178,0.2782156
35.75,36.73743,0.9874306,2.7620435
30.28,31.311666,1.0316658,3.4070864
43.66,37.963158,5.696842,13.048196
34.64,36.126877,1.4868774,4.2923713
49.1,47.52,1.579998,3.2179189
29.28,29.396774,0.116773605,0.39881697
40.23,40.5275,0.2975006,0.7394994
31.69,32.23,0.539999,1.7040044
28.08,28.172308,0.092308044,0.32873234
30.02,31.7,1.6800003,5.59627
31.57,35.2565,3.6865005,11.677227
40.8,42.629997,1.829998,4.4852896
37.14,32.065716,5.0742836,13.662584
32.45,36.126877,3.676876,11.330896
40.47,37.963158,2.5068436,6.1943254
44.51,43.655003,0.8549957,1.9209073
34.05,36.58,2.5300026,7.430258
35.14,31.167692,3.9723072,11.304233
27.14,26.41,0.72999954,2.6897552
36.5,35.4375,1.0625,2.910959
41.35,43.05,1.7000008,4.1112475
30.61,30.571817,0.038183212,0.12474097
43.95,42.713333,1.2366676,2.8138056
42.33,37.0,5.330002,12.591547
40.2,41.823334,1.623333,4.0381417
36.06,31.948824,4.1111774,11.400935
26.54,27.13,0.58999825,2.2230527
33.87,38.686,4.816002,14.219078
24.3,22.05869,2.2413101,9.223498
28.32,27.496923,0.82307625,2.9063427
26.27,24.08081,2.18919,8.333422
29.1,31.43,2.33,8.006872
27.46,27.5975,0.13750076,0.5007311
46.9,41.949474,4.950527,10.555494
27.93,26.4575,1.4724998,5.272108
36.04,36.07,0.02999878,0.083237454
30.79,28.285833,2.5041676,8.133055
32.59,31.764444,0.8255558,2.5331569
29.38,24.95,4.4299984,15.0782795
40.2,41.52,1.3199997,3.2835813
27.31,30.255,2.9449997,10.783595
50.21,50.66,0.45000076,0.8962373
38.8,37.735,1.0649986,2.744842
32.24,33.942142,1.7021408,5.279593
39.18,37.963158,1.2168427,3.105775
34.42,35.379997,0.9599991,2.7890737
38.36,38.481,0.12099838,0.31542853
36.85,37.981052,1.1310539,3.069346
27.79,31.066364,3.2763634,11.789721
38.69,36.86,1.829998,4.7298994
27.41,29.3325,1.9225006,7.0138655
32.64,32.64,0.0,0.0
31.6,29.438112,2.1618881,6.8414183
34.63,37.18,2.5499992,7.363555
33.11,32.23,0.88000107,2.6578104
34.81,32.17093,2.6390724,7.5813627
27.14,26.4575,0.68249893,2.5147345
27.66,27.5975,0.0625,0.22595806
40.71,45.86,5.1500015,12.650458
28.51,28.873335,0.36333466,1.2744113
40.69,45.27,4.580002,11.255841
27.74,27.86,0.12000084,0.43259132
42.64,41.949474,0.69052505,1.6194303
39.26,34.72091,4.539089,11.561613
21.2,22.05869,0.85868835,4.0504165
35.16,35.2565,0.0965004,0.27446073
38.2,42.0,3.7999992,9.947642
30.47,29.51125,0.9587498,3.146537
27.34,26.436666,0.90333366,3.3040733
37.54,35.2565,2.2835007,6.0828466
30.88,27.97325,2.9067497,9.41305
39.2,36.126877,3.073124,7.8396015
36.87,36.126877,0.7431221,2.0155196
30.03,27.496923,2.5330772,8.435156
22.06,25.312391,3.2523918,14.743391
36.07,34.145554,1.9244461,5.3353095
31.87,31.809168,0.060832977,0.1908785
44.29,45.302,1.0119972,2.2849338
41.21,40.65786,0.5521393,1.3398187
34.83,34.72091,0.10909271,0.31321478
35.91,31.948824,3.961176,11.030844
49.6,49.42,0.1800003,0.36290386
37.96,37.08079,0.8792076,2.3161423
35.79,34.909412,0.88058853,2.4604316
33.71,30.376429,3.3335705,9.888967
39.98,41.1192,1.1392021,2.84943
35.5,39.131176,3.631176,10.228664
34.32,34.909412,0.5894127,1.7174029
34.77,33.386665,1.3833351,3.9785306
40.85,47.8125,6.9625015,17.044067
38.5,34.372,4.1279984,10.722074
33.84,35.286,1.4459991,4.273047
40.27,40.730625,0.4606247,1.1438408
29.06,29.438112,0.3781128,1.3011452
31.84,34.50857,2.6685715,8.381191
42.38,41.1192,1.2607994,2.9749866
36.24,34.72091,1.5190926,4.1917562
35.81,38.678574,2.8685722,8.010533
41.95,42.793846,0.84384537,2.0115502
32.18,32.727333,0.54733276,1.7008476
31.24,32.35,1.1099987,3.5531328
40.46,38.529232,1.930767,4.772039
39.78,36.126877,3.653122,9.183313
27.88,25.535833,2.3441658,8.408055
26.47,24.7825,1.6875,6.375142
38.38,36.92,1.4600029,3.804072
34.3,35.37,1.0699997,3.1195328
32.41,33.926,1.5159988,4.677565
34.76,32.17093,2.5890694,7.448416
28.93,28.285833,0.64416695,2.22664
34.95,33.35,1.6000023,4.577975
24.78,25.25091,0.47090912,1.9003596
26.54,28.1575,1.6174984,6.094568
42.2,47.32,5.119999,12.132699
35.78,38.46,2.6800003,7.490219
25.6,25.535833,0.06416702,0.25065243
36.56,33.79561,2.7643929,7.5612493
31.02,29.3325,1.6875,5.4400387
43.07,40.543335,2.5266647,5.8664145
32.13,33.79561,1.6656075,5.1839633
26.32,24.7825,1.5375004,5.841567
36.05,37.201904,1.1519051,3.1952984
41.52,45.762,4.2420006,10.216764
38.4,39.0625,0.6624985,1.7252564
40.34,41.949474,1.6094742,3.9897726
24.76,24.08081,0.6791897,2.7430923
36.82,39.357143,2.5371437,6.8906674
24.9,25.312391,0.41239166,1.6561915
39.13,37.201904,1.9280968,4.927413
35.93,37.079998,1.1499977,3.2006614
39.24,34.442104,4.7978973,12.2270565
31.57,29.843332,1.7266674,5.46933
33.99,34.437,0.4469986,1.3150885
26.9,25.312391,1.5876083,5.90189
37.98,37.320004,0.65999603,1.7377462
41.23,43.35,2.119999,5.1418843
52.41,47.771667,4.6383324,8.85009
32.02,32.101665,0.08166504,0.25504386
29.61,29.528126,0.08187485,0.27651078
37.69,35.904,1.7859993,4.7386556
24.65,26.503332,1.8533325,7.5185905
33.63,32.764286,0.865715,2.5742342
31.02,32.316666,1.2966652,4.1800942
36.88,35.280003,1.5999985,4.3383904
38.29,36.7125,1.5774994,4.119873
27.22,24.95,2.2699986,8.339451
37.99,40.643333,2.6533318,6.9842896
33.99,30.402,3.5880013,10.556049
26.3,27.496923,1.1969242,4.5510426
32.54,31.809168,0.73083305,2.2459528
29.25,28.33,0.9200001,3.1452994
27.63,27.776285,0.14628601,0.5294463
30.47,31.066364,0.596365,1.9572202
29.37,30.97,1.5999985,5.4477305
32.82,30.376429,2.443571,7.445372
30.2,27.97325,2.2267513,7.3733487
42.3,47.8125,5.512501,13.031917
41.18,41.551666,0.37166595,0.90253997
31.69,32.101665,0.41166496,1.2990375
29.49,32.101665,2.6116657,8.856107
43.28,41.1192,2.160797,4.9926
30.8,31.07619,0.2761917,0.89672637
31.46,32.17093,0.7109299,2.2597897
37.51,35.33143,2.1785698,5.807971
27.78,27.97325,0.19324875,0.69563985
39.27,34.72091,4.5490913,11.584139
27.86,29.205,1.3449993,4.8277073
39.52,41.823334,2.3033333,5.8282723
38.69,41.551666,2.8616676,7.3964014
32.88,33.44,0.55999756,1.7031556
35.48,40.908,5.4280014,15.298764
35.57,33.54,2.0299988,5.707053
30.21,30.75,0.5400009,1.7874906
31.17,31.809168,0.6391678,2.0505865
32.65,33.4375,0.7874985,2.41194
33.6,35.2565,1.6565018,4.930065
25.94,27.262,1.3219986,5.0963707
50.54,50.66,0.11999893,0.23743357
36.25,33.254,2.9959984,8.264823
34.84,36.335,1.4949989,4.2910414
29.68,28.941765,0.7382355,2.4873161
30.72,28.954,1.7659988,5.7486944
29.24,31.21125,1.9712505,6.741623
28.73,24.17125,4.55875,15.867561
36.92,36.18,0.73999786,2.004328
46.02,50.66,4.6399994,10.082571
37.89,38.179,0.28900146,0.7627381
22.92,24.390516,1.4705162,6.415865
27.93,28.941765,1.0117645,3.622501
38.0,37.963158,0.036842346,0.09695354
23.12,25.8708,2.7507992,11.89792
39.37,40.623528,1.2535286,3.183969
32.88,31.167692,1.7123089,5.207752
40.69,40.730625,0.040626526,0.09984401
23.54,24.495556,0.95555496,4.0592813
27.31,27.97325,0.66324997,2.4285977
30.62,32.727333,2.1073322,6.882209
34.08,34.07,0.010002136,0.02934899
27.74,29.3325,1.5925007,5.7408104
36.76,39.357143,2.597145,7.065139
35.67,38.054,2.3840027,6.6834955
34.99,34.275715,0.7142868,2.0414026
34.46,32.98,1.4799995,4.2948337
40.21,41.551666,1.3416672,3.3366506
33.56,36.58,3.0200005,8.998809
37.77,41.1192,3.3492012,8.867358
37.13,38.67,1.5399971,4.1475816
33.55,35.0875,1.5375023,4.5827193
24.85,24.08081,0.76918983,3.0953312
30.0,29.51125,0.48875046,1.6291682
31.13,31.809168,0.6791687,2.1817179
36.5,36.55,0.049999237,0.13698421
40.02,42.083332,2.0633316,5.155751
31.66,32.764286,1.1042862,3.487954
26.43,27.496923,1.0669231,4.0367885
35.18,33.323334,1.8566666,5.2776194
28.18,27.97325,0.20675087,0.7336794
29.29,31.055555,1.7655544,6.02784
29.7,33.942142,4.2421417,14.283305
34.16,32.17093,1.9890709,5.8228073
35.65,33.926,1.7240028,4.835912
22.22,22.05869,0.1613102,0.7259685
29.2,27.496923,1.7030773,5.8324566
36.29,35.66594,0.6240616,1.7196516
34.69,38.46,3.7700005,10.867687
29.61,29.396774,0.21322632,0.7201159
35.02,34.093334,0.92666626,2.6461058
42.43,41.949474,0.48052597,1.1325146
28.76,29.79,1.0300007,3.581365
45.6,45.550526,0.04947281,0.108493
30.29,29.75,0.5400009,1.7827696
27.25,25.823334,1.4266663,5.2354727
27.12,28.956667,1.8366661,6.7723675
40.25,40.65786,0.4078598,1.0133163
33.39,34.72091,1.3309097,3.9859529
38.88,38.761112,0.118888855,0.30578408
26.96,29.79,2.8300018,10.49704
37.41,37.735,0.32500076,0.86875373
35.03,31.948824,3.0811749,8.795818
33.66,34.72091,1.0609093,3.15184
37.11,37.0,0.11000061,0.29641768
21.5,22.05869,0.5586891,2.5985541
27.79,26.41,1.3800011,4.965819
36.67,38.481,1.8110008,4.9386444
35.05,32.764286,2.2857132,6.5212927
31.39,31.055555,0.33444405,1.0654477
40.96,36.73743,4.2225685,10.309006
31.28,31.311666,0.031665802,0.10123338
26.03,27.496923,1.4669228,5.6355076
30.06,32.17093,2.1109295,7.0223866
33.4,32.764286,0.6357155,1.9033396
39.83,38.975,0.85500336,2.1466315
25.2,24.495556,0.7044449,2.795416
32.86,34.52,1.6599998,5.051734
39.25,45.27,6.0200005,15.337581
27.19,27.471052,0.28105164,1.033658
25.08,25.312391,0.23239136,0.9266003
24.91,25.01,0.10000038,0.40144673
26.0,27.496923,1.4969234,5.7573977
31.91,28.941765,2.968235,9.301896
34.58,36.73743,2.1574287,6.2389493
27.3,29.396774,2.096775,7.6804953
32.98,34.50857,1.5285721,4.6348457
33.28,32.516666,0.76333237,2.293667
30.81,32.17093,1.3609295,4.417168
26.78,29.985556,3.205555,11.969958
34.77,35.2565,0.4864998,1.3991941
32.32,32.07,0.25,0.77351487
35.2,35.47125,0.27124786,0.7705905
36.58,33.942142,2.6378593,7.211206
32.64,35.286,2.646,8.106618
31.12,31.07619,0.04380989,0.14077727
36.56,33.79561,2.7643929,7.5612493
36.33,36.176,0.15400314,0.42390072
37.79,34.145554,3.6444473,9.643946
23.17,25.312391,2.1423912,9.246402
31.85,31.932,0.081998825,0.25745314
39.26,42.083332,2.8233337,7.191375
27.51,27.86,0.35000038,1.272266
31.92,30.622856,1.2971439,4.063734
33.34,35.33143,1.9914284,5.9730906
29.6,30.360476,0.76047516,2.5691726
39.93,41.28,1.3499985,3.380913
34.78,33.942142,0.8378563,2.4090176
34.15,31.167692,2.9823093,8.73297
27.94,29.438112,1.4981117,5.3618884
29.72,32.17093,2.4509296,8.246736
29.34,29.765,0.42499924,1.4485319
27.78,28.010834,0.23083305,0.8309325
34.68,30.75,3.9300003,11.33218
30.13,30.360476,0.23047638,0.7649399
34.87,30.5325,4.3374996,12.439058
30.85,30.360476,0.48952484,1.5867903
42.09,41.66,0.4300003,1.0216211
33.04,31.43,1.6100006,4.8728833
34.61,35.2565,0.64649963,1.8679562
36.25,37.08079,0.8307915,2.2918386
29.04,31.07619,2.03619,7.0116735
36.22,37.154373,0.93437195,2.5797126
34.78,32.065716,2.714283,7.8041496
44.1,38.3,5.799999,13.151926
30.76,29.438112,1.321888,4.2974253
34.11,33.79561,0.3143921,0.9217006
26.79,28.873335,2.083334,7.7765355
38.8,37.98,0.8199997,2.1134014
38.3,37.05625,1.2437477,3.247383
38.24,40.543335,2.3033333,6.0233607
30.23,31.556667,1.3266678,4.3885803
25.53,27.885,2.3549995,9.224441
37.62,38.77,1.1500015,3.0568888
39.57,39.78,0.20999908,0.53070277
29.71,31.98,2.2700005,7.6405272
40.47,42.793846,2.323845,5.742142
45.44,48.483334,3.043335,6.69748
34.84,34.95,0.11000061,0.31573078
37.86,35.41,2.4500008,6.4712114
53.25,50.66,2.5900002,4.86385
23.96,24.17125,0.2112503,0.88167906
32.83,29.438112,3.3918896,10.3316765
23.97,23.234285,0.73571396,3.0693116
27.75,24.765,2.9850006,10.756759
34.02,34.72091,0.70090866,2.0602841
30.84,34.105,3.2649994,10.586898
34.3,34.4,0.10000229,0.29155186
39.54,41.949474,2.4094734,6.093762
36.31,37.963158,1.6531563,4.552895
37.48,41.19,3.709999,9.89861
35.51,36.365,0.85500336,2.407782
43.91,43.86667,0.043331146,0.09868173
30.53,32.764286,2.2342854,7.3183274
