decil,0
0,1.4745078086853027
1,1.3989437818527222
2,1.4790539741516113
3,1.3735638856887817
4,1.504573106765747
5,1.5268831253051758
6,1.5914148092269897
7,1.795066475868225
8,1.9331821203231812
9,2.4098141193389893
