Real,Predicted,Absolute_Error,Squared_Error,Residuals,Relative_Error(%)
23972.68,24041.734,69.05437499999971,4768.5067066405845,-69.05437499999971,0.28805446449863303
24140.481,24322.672,182.19087500000023,33193.51493326571,-182.19087500000023,0.7547110391045015
20820.230000000003,20712.984,107.2456250000032,11501.624081641312,107.2456250000032,0.5151029791695465
21631.626,21567.188,64.4385000000002,4152.320282250026,64.4385000000002,0.29789022794666664
22028.84,21788.922,239.91812500000015,57560.706703515694,239.91812500000015,1.0891092086550687
19821.906000000003,19785.719,36.18725000000268,1309.5170625626938,36.18725000000268,0.18256190903127287
18694.540999999997,18696.89,2.349625000002561,5.520737640637035,-2.349625000002561,0.012568508635763266
22114.720999999998,22118.172,3.45087500000227,11.908538265640667,-3.45087500000227,0.01560442476303775
18939.34,18983.203,43.863124999999854,1923.9737347656123,-43.863124999999854,0.23159795959086585
20305.001,20231.172,73.8291250000002,5450.7396982656555,73.8291250000002,0.3636006962026933
21090.056,21124.547,34.490874999999505,1189.620458265591,-34.490874999999505,0.16354093606950665
19469.119,19126.766,342.3533749999988,117205.83337388979,342.3533749999988,1.7584430759287204
17837.677,17840.797,3.11987500000032,9.733620015626997,-3.11987500000032,0.017490366038125767
16468.54,16324.953,143.58687500000087,20617.190672265875,143.58687500000087,0.8718858805936268
21315.254999999997,21485.36,170.10437500000262,28935.498394141516,-170.10437500000262,0.7980405348184801
20773.684999999998,20722.797,50.88812499999767,2589.601266015388,50.88812499999767,0.24496436236504585
19357.367,19625.406,268.03925000000163,71845.03954056338,-268.03925000000163,1.3846885787713958
20800.025999999998,20755.766,44.26037499999802,1958.9807951404498,44.26037499999802,0.21278999843546706
20860.624,20726.39,134.2333749999998,18018.59896389057,134.2333749999998,0.6434772756554906
22693.630999999998,22804.422,110.79087500000242,12274.61798326616,-110.79087500000242,0.48820250492287287
22234.310999999998,22192.078,42.232874999997875,1783.6157307654455,42.232874999997875,0.18994460858255913
23045.707,22914.906,130.80074999999852,17108.836200562113,130.80074999999852,0.56757100140144
21209.646,20928.953,280.69287500000064,78788.49007576598,280.69287500000064,1.3234208388007433
19793.328,19805.016,11.687624999998661,136.6005781405937,-11.687624999998661,0.05904830658084762
19191.495,19016.453,175.04187499999898,30639.65800351527,175.04187499999898,0.9120804554304277
21235.987,21164.203,71.78387500000099,5152.924710015767,71.78387500000099,0.3380293790911022
19412.655,19235.672,176.98312499999884,31323.026534765213,176.98312499999884,0.9116894366067272
20618.541,20608.203,10.337875000001077,106.87165951564727,10.337875000001077,0.05013873193062526
21994.952,22312.172,317.21987499999886,100628.4490950149,-317.21987499999886,1.4422394511243062
19761.677,19818.422,56.74487500000032,3219.9808387656612,-56.74487500000032,0.2871460504084325
20662.745,20672.172,9.426875000001019,88.8659722656442,-9.426875000001019,0.045622568540609955
23040.581,22939.734,100.84662499999831,10170.041773890285,100.84662499999831,0.43769132818288975
20035.623999999996,20083.016,47.39162500000384,2245.966120140989,-47.39162500000384,0.236536805641692
18411.456,18518.172,106.71587500000169,11388.277977015985,-106.71587500000169,0.5796167071194355
21049.674,21111.578,61.90412500000093,3832.12069201574,-61.90412500000093,0.2940859084087076
21401.75,21388.656,13.09375,171.4462890625,13.09375,0.061180744565252285
17547.538,17744.172,196.63387499999953,38664.88079751544,-196.63387499999953,1.120578140362981
22847.827999999998,22718.297,129.5311249999977,16778.31234376503,129.5311249999977,0.5669297099047709
18993.615999999998,19143.75,150.13400000000183,22540.21795600055,-150.13400000000183,0.7904445367323568
25225.663999999997,25261.266,35.60162500000297,1267.4757026408363,-35.60162500000297,0.14113255849276696
25622.877999999997,25277.547,345.331124999997,119253.58589376353,345.331124999997,1.3477452649927235
22050.283,22131.734,81.45137500000055,6634.326489390715,-81.45137500000055,0.36938925001535633
21371.451999999997,21367.11,4.342624999997497,18.85839189060326,4.342624999997497,0.020319747109346923
22622.299,22714.453,92.15412500000093,8492.382754515796,-92.15412500000093,0.40735968081741025
20926.216,20984.64,58.42462499999965,3413.436806390584,-58.42462499999965,0.2791934528438956
21905.413,21812.672,92.74112500000047,8600.91626626571,92.74112500000047,0.42337081250172326
18366.495,18201.578,164.91687499999898,27197.57565976529,164.91687499999898,0.8979224125229619
19785.143,19757.047,28.09612500000003,789.3922400156266,28.09612500000003,0.1420061760482895
19554.123,19549.984,4.1386249999995925,17.128216890621626,4.1386249999995925,0.021164973750024362
16093.313,16618.36,525.0463749999999,275673.6959006405,-525.0463749999999,3.2625126659729644
22992.989,23014.86,21.870374999998603,478.3133026405639,-21.870374999998603,0.09511758127657562
20719.807,20683.422,36.3851250000007,1323.8773212656758,36.3851250000007,0.17560552084284925
20117.974000000002,20197.719,79.74474999999802,6359.225152562184,-79.74474999999802,0.396385590318182
21368.821,21311.484,57.33662499999991,3287.488566390615,57.33662499999991,0.2683190850818259
21712.821000000004,21823.64,110.81962499999645,12280.989285139838,-110.81962499999645,0.5103879638668112
20688.156000000003,20667.078,21.077875000002678,444.2768145157379,21.077875000002678,0.10188377833187494
20714.497000000003,20685.39,29.106375000003027,847.1810656408012,29.106375000003027,0.14051210125927252
23967.059999999998,24096.047,128.98687500000233,16637.613922266224,-128.98687500000233,0.5381839699986086
18765.919,18689.547,76.37212500000169,5832.701477015883,76.37212500000169,0.40697247494226624
21976.153,21877.734,98.41862499999843,9686.225746890315,98.41862499999843,0.44784282763208666
21349.032,21262.61,86.42262499999924,7468.870111890495,86.42262499999924,0.4048081664777998
22328.229,22221.203,107.02587499999936,11454.537919515487,107.02587499999936,0.4793298877396475
19152.847999999998,19093.062,59.78549999999814,3574.3060102497775,59.78549999999814,0.31214939939985387
19075.85,19112.984,37.134375000001455,1378.9618066407331,-37.134375000001455,0.19466694799960155
22479.816,22343.703,136.1128749999989,18526.714740765325,136.1128749999989,0.6054892753567839
24857.652000000002,24878.14,20.488624999998137,419.78375439054867,-20.488624999998137,0.08242381460642338
22976.762000000002,23100.984,124.22237499999756,15431.198450640017,-124.22237499999756,0.5406435206141904
24316.082000000002,24394.234,78.15237499999785,6107.793718140289,-78.15237499999785,0.3214020046484697
23548.778,23692.922,144.14387500000157,20777.45670001608,-144.14387500000157,0.6121076643549842
24342.423000000003,24247.438,94.9855000000025,9022.245210250476,94.9855000000025,0.3902056093592798
23229.106,23193.516,35.59037499999977,1266.6747926406085,35.59037499999977,0.15321457054776214
20228.527000000002,20089.766,138.76137500000186,19254.71919189114,138.76137500000186,0.685968755905624
21022.172,20982.75,39.42199999999866,1554.0940839998943,39.42199999999866,0.18752581797913132
23147.185999999998,23050.188,96.99849999999788,9408.709002249589,96.99849999999788,0.419050937768228
23712.201,23715.86,3.6583749999990687,13.383707640618185,-3.6583749999990687,0.01542823882100833
21478.926,21446.406,32.519749999999476,1057.534140062466,32.519749999999476,0.15140305432396545
24523.597,24207.234,316.3626250000016,100085.31049689162,316.3626250000016,1.2900335338240656
21523.018,21344.11,178.90862500000003,32008.296099390634,178.90862500000003,0.8312432066911661
22687.536,22741.86,54.32337499999994,2951.029071390619,-54.32337499999994,0.2394414933379103
17096.79,17543.578,446.7881249999991,199619.62864101483,-446.7881249999991,2.6132866169598956
19686.957000000002,19738.844,51.886749999997846,2692.2348255622765,-51.886749999997846,0.2635590152402501
19713.298000000003,19653.36,59.9386250000025,3592.638766890925,59.9386250000025,0.304051737055728
21162.023999999998,21104.453,57.57087499999761,3314.40564826535,57.57087499999761,0.2720480564617563
23357.392,23438.516,81.12362500000017,6581.042533140653,-81.12362500000017,0.34731456748238604
20541.2,20530.86,10.340625000000728,106.92852539064005,10.340625000000728,0.05034090023949766
19511.811,19504.297,7.514125000001513,56.46207451564774,7.514125000001513,0.038510648755247075
26236.028,26012.61,223.41862499999843,49915.881996889926,223.41862499999843,0.8515718347301402
22915.777000000002,22742.734,173.04262500000186,29943.75006689127,173.04262500000186,0.755124406211172
22374.207000000002,22340.516,33.691375000002154,1135.10874939077,33.691375000002154,0.15058131445725467
20356.055999999997,20681.5,325.44400000000314,105913.79713600205,-325.44400000000314,1.5987576375298012
21606.903,21856.125,249.22200000000157,62111.60528400078,-249.22200000000157,1.1534369363341255
25608.907,25540.016,68.89137499999924,4746.021549390521,68.89137499999924,0.26901333586776016
26588.104,26586.312,1.7914999999993597,3.209472249997706,1.7914999999993597,0.006737975750353187
26985.318,26915.953,69.3648749999993,4811.485883765528,69.3648749999993,0.25704672073893514
23335.725,23312.14,23.584374999998545,556.2227441405564,23.584374999998545,0.10106553363989522
22288.656,22436.703,148.04712500000096,21917.95122076591,-148.04712500000096,0.664226344558122
23665.067,23466.406,198.6607499999991,39466.093590562145,198.6607499999991,0.8394683606850348
20092.472,20045.734,46.73762500000157,2184.405590640772,46.73762500000157,0.23261261730253155
20664.488,20426.328,238.1598750000012,56720.12606001619,238.1598750000012,1.1525079885835348
21458.133,21549.547,91.41387499999837,8356.496542515328,-91.41387499999837,0.42601038496665
20407.766,20394.719,13.047249999999622,170.23073256249012,13.047249999999622,0.06393276951525821
19728.934999999998,19558.047,170.88812499999767,29202.751266014828,170.88812499999767,0.8661801815450811
20708.132,20308.172,399.9601250000014,159968.10159001677,399.9601250000014,1.9314157597595392
21784.177,21844.953,60.77612500000032,3693.737370015664,-60.77612500000032,0.27899206382675107
23123.497,23236.297,112.79987500000061,12723.811800015763,-112.79987500000061,0.48781494857785496
19550.902000000002,19446.656,104.24575000000186,10867.176393062888,104.24575000000186,0.5332017417914965
18134.584000000003,18135.266,0.6816249999974389,0.46461264062150853,-0.6816249999974389,0.0037587021571438466
20929.291999999998,21088.328,159.03612500000236,25292.489055016376,-159.03612500000236,0.7598734109110159
21326.506,21758.734,432.2283749999988,186821.36815513956,-432.2283749999988,2.0267191212653213
17753.911,17778.875,24.963999999999942,623.2012959999971,-24.963999999999942,0.1406112715107442
23341.981,23313.297,28.684124999999767,822.7790270156116,28.684124999999767,0.12288642082258347
19480.16,19482.547,2.3868750000001455,5.697172265625695,-2.3868750000001455,0.0122528511059402
18063.842,18113.672,49.82987499999945,2483.01644251557,-49.82987499999945,0.2758542451820153
20926.238,20732.125,194.1130000000012,37679.856769000464,194.1130000000012,0.9276058123773054
20158.934,20221.516,62.581624999998894,3916.4597876404864,-62.581624999998894,0.3104411423737379
23845.644,23912.312,66.66849999999977,4444.688892249969,-66.66849999999977,0.27958355832189646
23330.415,23281.203,49.21187500000087,2421.808641015711,49.21187500000087,0.21093441758314105
18567.505,18308.766,258.739375000001,66946.06417539115,258.739375000001,1.3935064242603497
20010.164,20050.078,39.91412499999933,1593.1373745155715,-39.91412499999933,0.19946925472464583
23511.589,23140.203,371.38587499999994,137927.46814951557,371.38587499999994,1.5795864541517886
21278.314,21389.36,111.04537500000151,12331.07530889096,-111.04537500000151,0.5218711172320765
19861.996,19634.39,227.60537499999919,51804.206728890254,227.60537499999919,1.1459340491251966
20259.21,20211.828,47.38187499999913,2245.0420785155425,47.38187499999913,0.23387819663242418
20908.224,20908.688,0.4635000000016589,0.21483225000153783,-0.4635000000016589,0.0022168310421843444
17258.631,17676.14,417.5096249999988,174314.2869676396,-417.5096249999988,2.4191352431126014
18052.275999999998,18044.922,7.354124999998021,54.08315451559589,7.354124999998021,0.040737937975211254
23262.727,23262.516,0.21137499999895226,0.04467939062455707,0.21137499999895226,0.0009086423960478125
23745.822,23818.172,72.34987499999988,5234.504412515608,-72.34987499999988,0.30468465147245444
21381.837,21413.234,31.397375000000466,985.7951568906542,-31.397375000000466,0.14684133547545883
21953.853,21894.36,59.493624999999156,3539.491415640525,59.493624999999156,0.2709940027382531
21634.181,21616.844,17.337250000000495,300.58023756251714,17.337250000000495,0.0801382312554031
18633.602000000003,18378.438,255.1645000000026,65108.92206025132,255.1645000000026,1.3693782876754887
19716.2,19698.734,17.465625000000728,305.04805664065043,17.465625000000728,0.08858514825367905
19116.697,19067.422,49.275125000000116,2428.0379437656366,49.275125000000116,0.25775961715548634
19910.342,19895.531,14.810750000000553,219.35831556251637,14.810750000000553,0.07438722047061329
19279.079,19110.172,168.90712500000154,28529.616875766147,168.90712500000154,0.8761161516061733
19928.093,19626.328,301.76487500000076,91062.03978376609,301.76487500000076,1.514268700973291
19676.292999999998,19713.266,36.972625000002154,1366.9749993907842,-36.972625000002154,0.18790442386674852
16867.525999999998,16846.719,20.80724999999802,432.94165256241763,20.80724999999802,0.1233568574311709
24592.071,24571.203,20.867874999999913,435.4682070156214,20.867874999999913,0.08485611073581979
21271.82,21275.531,3.711250000000291,13.77337656250216,-3.711250000000291,0.017446791106724983
21587.114,21653.61,66.4953749999986,4421.634896390439,-66.4953749999986,0.30803272266949533
22566.310999999998,22576.453,10.142125000002125,102.8626995156681,-10.142125000002125,0.04494365516808499
20730.25,20715.328,14.921875,222.662353515625,14.921875,0.07198116279346753
20756.591,20758.453,1.8621249999996508,3.4675095156236995,-1.8621249999996508,0.008971246771682082
23964.949999999997,24105.047,140.0968750000029,19627.13438476644,-140.0968750000029,0.584590725204703
25341.360999999997,25102.672,238.68912499999715,56972.498393264264,238.68912499999715,0.9418954451574363
20644.699,20767.39,122.69162499999948,15053.234845140496,-122.69162499999948,0.5943008662898889
20812.5,20789.36,23.140625,535.488525390625,23.140625,0.11118618618613275
17769.684,17219.234,550.4496250000011,302994.7896626418,550.4496250000011,3.0976894411835985
21939.19,21909.203,29.98687499999869,899.2126722655464,29.98687499999869,0.1366817781330351
18686.811,18600.328,86.48287500000151,7479.287668265887,86.48287500000151,0.4628016786810506
20129.47,20234.172,104.70187499999884,10962.482628515381,-104.70187499999884,0.5201422342463404
22106.991,22134.64,27.649624999998196,764.5017626405253,-27.649624999998196,0.1250718607520385
21082.326,21120.016,37.68962499999907,1420.5078326405549,-37.68962499999907,0.1787735613232676
19666.008,19433.734,232.27362500000163,53951.03687064138,232.27362500000163,1.1810918870768459
20140.22,20153.203,12.983124999998836,168.56153476559476,-12.983124999998836,0.06446367020813272
17933.286,18024.078,90.79212499999994,8243.209962015615,-90.79212499999994,0.5062771262330245
18478.961000000003,18456.453,22.50787500000297,506.6044370157586,22.50787500000297,0.12180270849638561
25095.734,25013.672,82.06212500000038,6734.192359515687,82.06212500000038,0.3269963133972
25411.028,25228.938,182.09049999999843,33156.95019024943,182.09049999999843,0.7165806121654219
23786.86,24153.484,366.6243749999994,134413.4323441402,-366.6243749999994,1.5412894976463698
23069.974,23017.016,52.95837499999834,2804.589482640449,52.95837499999834,0.22955541692407364
20781.903,20683.266,98.63737499999843,9729.331746890315,98.63737499999843,0.4746311009148246
21575.548000000003,21517.812,57.7355000000025,3333.387960250289,57.7355000000025,0.26759691109572625
21112.086,21119.578,7.492125000000669,56.13193701563503,-7.492125000000669,0.035487374388286974
21761.1,21623.062,138.03749999999854,19054.3514062496,138.03749999999854,0.6343314446417465
22158.314,22131.828,26.485874999998487,701.5015745155448,26.485874999998487,0.11953019078972586
17936.705,18066.11,129.40437499999825,16745.492269140173,-129.40437499999825,0.7214500935368345
19379.364,19259.766,119.5983750000014,14303.771302640958,119.5983750000014,0.6171429310060933
19951.38,19916.484,34.89562500000102,1217.704644140696,34.89562500000102,0.17490331495858194
22272.429000000004,22412.25,139.82099999999627,19549.91204099896,-139.82099999999627,0.6277761621776119
22844.445,22910.234,65.78937500000029,4328.2418628906635,-65.78937500000029,0.28798850223750894
25930.905,26057.922,127.01687500000116,16133.28653476592,-127.01687500000116,0.4898281606444209
26328.119,25917.75,410.3689999999988,168402.716160999,410.3689999999988,1.5586719279103947
24121.185,24183.328,62.14312499999869,3861.767984765462,-62.14312499999869,0.2576288229619437
22888.089,22754.922,133.16712499999994,17733.48318076561,133.16712499999994,0.5818184515096116
24138.936,24255.86,116.92337499999849,13671.075621390271,-116.92337499999849,0.48437667260872663
24932.581,24988.14,55.55962500000169,3086.8719301408128,-55.55962500000169,0.22283944450026816
21730.859,21969.734,238.87537499999962,57061.44478139044,-238.87537499999962,1.0992449723220314
19712.708,20081.39,368.6826250000013,135926.87797689156,-368.6826250000013,1.87027893377112
21680.202,21727.031,46.829249999998865,2192.9786555623937,-46.829249999998865,0.21600006309893818
21078.369,21148.734,70.36537500000122,4951.285998890797,-70.36537500000122,0.3338274180510259
22329.216,22443.266,114.04962499999965,13007.316962640545,-114.04962499999965,0.5107641262458501
22840.066999999995,20626.453,2213.6138749999955,4900086.387592495,2213.6138749999955,9.6918011448873
23007.868,20726.984,2280.8836249999986,5202430.110793134,2280.8836249999986,9.913494049074895
19567.838,16216.422,3351.4161249999997,11231990.042910013,3351.4161249999997,17.127166143742027
22009.543999999998,21897.938,111.60649999999805,12456.010842249565,111.60649999999805,0.5070822912094287
17566.306,15814.266,1752.0403750000005,3069645.4756301423,1752.0403750000005,9.97386915040079
21089.887000000002,21008.547,81.34012500000244,6616.215935016023,81.34012500000244,0.3856830764430547
19673.569000000003,20289.562,615.9934999999969,379447.9920422461,-615.9934999999969,3.131071439044353
20959.177,21161.188,202.01050000000032,40808.24211025013,-202.01050000000032,0.9638283984142314
22298.497,22185.64,112.85637499999939,12736.561378140486,112.85637499999939,0.5061165109018279
20050.933,19029.64,1021.2923750000009,1043038.1152331425,1021.2923750000009,5.09349053732059
22466.298,22463.938,2.360499999998865,5.571960249994642,2.360499999998865,0.010506848969945179
18214.872,17701.672,513.2001249999994,263374.368300015,513.2001249999994,2.817478624059053
19465.719,18954.64,511.07837500000096,261201.10539264162,511.07837500000096,2.625530426077446
19731.44,19821.531,90.09125000000131,8116.433326562736,-90.09125000000131,0.45658730432221695
21070.760000000002,21142.11,71.34937499999796,5090.733312890335,-71.34937499999796,0.3386179473353789
19423.482,19418.11,5.372624999999971,28.86509939062469,5.372624999999971,0.027660462732671743
21467.974000000002,21311.656,156.31775000000198,24435.23896506312,156.31775000000198,0.7281439319794646
19258.011,19404.984,146.9733750000014,21601.172958891035,-146.9733750000014,0.7631804499432734
15877.228,15799.484,77.74362499999916,6044.071228140494,77.74362499999916,0.48965490071661244
17024.736,17327.078,302.3421249999992,91410.76054951515,-302.3421249999992,1.7758990506508976
18467.395,18652.547,185.15187499999956,34281.21681601546,-185.15187499999956,1.0025879394462474
