amostra,valor_real,valor_predito,valor_predito_corrigido
amostra_2208_2658.11.csv,2658.11,2585.3394,2543.964
amostra_2210_2060.97.csv,2060.97,1986.0885,1991.6941
amostra_2213_2896.55.csv,2896.55,3064.74,2981.0056
amostra_2218_2422.70.csv,2422.7,2533.9749,2496.8865
amostra_2221_3329.26.csv,3329.26,3372.926,3259.7195
amostra_2225_1297.78.csv,1297.78,1335.4733,1384.5775
amostra_2228_1310.03.csv,1310.03,1421.0806,1464.908
amostra_2230_3486.69.csv,3486.69,3509.8977,3383.0295
amostra_2232_3806.67.csv,3806.67,3886.5696,3720.3452
amostra_2242_1377.44.csv,1377.44,1472.445,1513.0411
amostra_2246_2072.89.csv,2072.89,2225.7888,2213.3977
amostra_2254_1879.69.csv,1879.69,1951.8456,1959.9354
amostra_2255_2231.29.csv,2231.29,2020.3314,2023.4309
amostra_2261_3286.80.csv,3286.8,3390.0476,3275.1526
amostra_2264_1257.38.csv,1257.38,1181.3802,1239.6418
amostra_2278_2386.39.csv,2386.39,2585.3394,2543.964
amostra_2279_2825.71.csv,2825.71,2790.7966,2731.787
amostra_2281_1665.99.csv,1665.99,1626.538,1657.1486
amostra_2291_3662.89.csv,3662.89,3835.2053,3674.502
amostra_2293_3114.00.csv,3114.0,3270.1975,3167.01
amostra_2300_2285.80.csv,2285.8,2345.639,2323.8518
amostra_2304_1832.34.csv,1832.34,1763.5096,1784.876
amostra_2307_2240.28.csv,2240.28,2174.4246,2165.9792
amostra_2312_2320.95.csv,2320.95,2225.7888,2213.3977
amostra_2320_2481.48.csv,2481.48,2636.7036,2590.9932
amostra_2321_2167.83.csv,2167.83,2345.639,2323.8518
amostra_2324_4069.69.csv,4069.69,4074.9058,3888.0208
amostra_2336_2451.85.csv,2451.85,2619.5823,2575.322
amostra_2338_3181.07.csv,3181.07,3321.5618,3213.3892
amostra_2340_3217.09.csv,3217.09,3338.683,3228.838
amostra_2343_2744.37.csv,2744.37,2790.7966,2731.787
amostra_2354_2229.70.csv,2229.7,2431.2463,2402.5852
amostra_2361_1392.40.csv,1392.4,1455.3235,1497.0021
amostra_2367_1424.40.csv,1424.4,1318.3518,1368.4952
amostra_2369_2248.64.csv,2248.64,2345.639,2323.8518
amostra_2373_2865.89.csv,2865.89,3167.4688,3074.1052
amostra_2376_2020.00.csv,2020.0,1968.967,1975.8174
amostra_2378_2114.79.csv,2114.79,2260.0317,2244.9832
amostra_2381_1658.15.csv,1658.15,1797.7524,1816.7537
amostra_2385_1935.80.csv,1935.8,1900.4812,1912.2568
amostra_2399_2420.47.csv,2420.47,2499.732,2465.4744
amostra_2402_2917.45.csv,2917.45,2859.2825,2794.2217
amostra_2419_1652.45.csv,1652.45,1609.4165,1641.1583
amostra_2421_2433.26.csv,2433.26,2499.732,2465.4744
amostra_2423_2526.70.csv,2526.7,2277.153,2260.7676
amostra_2439_2900.33.csv,2900.33,3013.3755,2934.3828
amostra_2441_1412.54.csv,1412.54,1352.5947,1400.6544
amostra_2444_1998.82.csv,1998.82,1986.0885,1991.6941
amostra_2446_2017.10.csv,2017.1,2551.0964,2512.5847
amostra_2449_1929.63.csv,1929.63,2277.153,2260.7676
amostra_2453_2835.06.csv,2835.06,2979.1328,2903.274
amostra_2455_1946.01.csv,1946.01,1883.3597,1896.3531
amostra_2464_1559.84.csv,1559.84,1575.1736,1609.1615
amostra_2468_2582.14.csv,2582.14,2448.3677,2418.3157
amostra_2470_2483.26.csv,2483.26,2551.0964,2512.5847
amostra_2472_1989.29.csv,1989.29,2105.9387,2102.6785
amostra_2479_2112.39.csv,2112.39,2260.0317,2244.9832
amostra_2482_2115.07.csv,2115.07,2174.4246,2165.9792
amostra_2494_2259.75.csv,2259.75,2431.2463,2402.5852
amostra_2503_1193.68.csv,1193.68,975.9228,1045.712
amostra_2517_2685.05.csv,2685.05,2790.7966,2731.787
amostra_2521_3399.92.csv,3399.92,3355.8047,3244.2815
amostra_2522_3230.65.csv,3230.65,3253.076,3151.5393
amostra_2525_1785.06.csv,1785.06,1729.2667,1752.9766
amostra_2534_1549.97.csv,1549.97,1438.202,1480.9578
amostra_2536_1800.38.csv,1800.38,2037.4529,2039.2914
amostra_2547_3758.92.csv,3758.92,4365.97,4145.8667
amostra_2548_1479.13.csv,1479.13,1609.4165,1641.1583
amostra_2555_3202.35.csv,3202.35,4365.97,4145.8667
amostra_2558_2507.84.csv,2507.84,2379.8818,2355.3613
amostra_2563_1423.35.csv,1423.35,1266.9874,1320.2158
amostra_2569_2164.82.csv,2164.82,2020.3314,2023.4309
amostra_2572_2148.13.csv,2148.13,2123.06,2118.5117
amostra_2574_1803.00.csv,1803.0,1814.8739,1832.6843
amostra_2587_2115.94.csv,2115.94,2071.6958,2070.9956
amostra_2589_3859.74.csv,3859.74,3852.3267,3689.788
amostra_2591_3916.68.csv,3916.68,4023.5413,3842.3557
amostra_2596_1757.03.csv,1757.03,1558.0521,1593.1549
amostra_2606_3363.29.csv,3363.29,3338.683,3228.838
amostra_2608_4434.93.csv,4434.93,4365.97,4145.8667
amostra_2613_1444.45.csv,1444.45,1403.9591,1448.8525
amostra_2620_2063.37.csv,2063.37,2277.153,2260.7676
amostra_2622_3957.91.csv,3957.91,3835.2053,3674.502
amostra_2628_3378.36.csv,3378.36,3355.8047,3244.2815
amostra_2633_2222.69.csv,2222.69,2448.3677,2418.3157
amostra_2634_2462.42.csv,2462.42,2465.4893,2434.0408
amostra_2643_2712.22.csv,2712.22,2688.068,2637.9731
amostra_2650_2176.91.csv,2176.91,2140.1816,2134.3396
amostra_2656_2779.05.csv,2779.05,2927.7683,2856.5698
amostra_2659_2440.21.csv,2440.21,2448.3677,2418.3157
amostra_2661_1294.43.csv,1294.43,1232.7446,1288.0026
amostra_2662_1464.23.csv,1464.23,1523.8092,1561.1256
amostra_2672_1844.89.csv,1844.89,2054.5742,2055.146
amostra_2680_2441.15.csv,2441.15,2482.6106,2449.7603
amostra_2682_2493.40.csv,2493.4,2636.7036,2590.9932
amostra_2697_2694.46.csv,2694.46,2722.311,2669.2664
amostra_2700_2112.60.csv,2112.6,2157.303,2150.162
amostra_2703_2052.74.csv,2052.74,2020.3314,2023.4309
amostra_2704_892.18.csv,892.18,804.70825,883.5084
amostra_2714_2825.55.csv,2825.55,2927.7683,2856.5698
amostra_2725_3081.21.csv,3081.21,3184.59,3089.6028
amostra_2736_2615.97.csv,2615.97,2568.2178,2528.277
amostra_2737_1663.64.csv,1663.64,1609.4165,1641.1583
amostra_2738_2052.98.csv,2052.98,2003.21,2007.5652
amostra_2739_2103.45.csv,2103.45,2037.4529,2039.2914
amostra_2754_2011.35.csv,2011.35,2088.8171,2086.8398
amostra_2761_3760.98.csv,3760.98,3783.841,3628.61
amostra_2765_1997.92.csv,1997.92,1934.7241,1944.048
amostra_2766_1406.36.csv,1406.36,1472.445,1513.0411
amostra_2769_2821.83.csv,2821.83,3013.3755,2934.3828
amostra_2773_2013.48.csv,2013.48,1866.2383,1880.4441
amostra_2775_2470.92.csv,2470.92,3218.833,3120.582
amostra_2776_2688.93.csv,2688.93,2722.311,2669.2664
amostra_2785_2435.57.csv,2435.57,2294.2747,2276.5469
amostra_2787_2991.89.csv,2991.89,2927.7683,2856.5698
amostra_2788_2065.12.csv,2065.12,2157.303,2150.162
amostra_2793_2264.38.csv,2264.38,2311.396,2292.3206
amostra_2796_2354.82.csv,2354.82,2362.7605,2339.6094
amostra_2799_3014.73.csv,3014.73,2876.404,2809.817
amostra_2808_1266.49.csv,1266.49,1181.3802,1239.6418
amostra_2837_3494.82.csv,3494.82,3475.6548,3352.2344
amostra_2840_3647.46.csv,3647.46,3698.2336,3552.015
amostra_2843_2235.22.csv,2235.22,2260.0317,2244.9832
amostra_2860_3387.17.csv,3387.17,3663.9907,3521.3389
amostra_2862_1586.90.csv,1586.9,1626.538,1657.1486
amostra_2866_3272.68.csv,3272.68,3287.3188,3182.4749
amostra_2867_1332.94.csv,1332.94,1232.7446,1288.0026
amostra_2871_2855.43.csv,2855.43,2893.5254,2825.4065
amostra_2873_1394.39.csv,1394.39,1232.7446,1288.0026
amostra_2891_2465.87.csv,2465.87,2328.5176,2308.0889
amostra_2902_1281.85.csv,1281.85,1215.6232,1271.8876
amostra_2904_1699.37.csv,1699.37,1763.5096,1784.876
amostra_2917_2392.96.csv,2392.96,2397.0034,2371.1082
amostra_2920_2382.91.csv,2382.91,2499.732,2465.4744
amostra_2923_2763.29.csv,2763.29,2910.647,2840.9907
amostra_2929_2268.45.csv,2268.45,2311.396,2292.3206
amostra_2932_2407.79.csv,2407.79,2465.4893,2434.0408
amostra_2934_1865.96.csv,1865.96,1849.1168,1864.5297
amostra_2938_2284.18.csv,2284.18,2859.2825,2794.2217
amostra_2944_2746.23.csv,2746.23,2825.0396,2763.0154
amostra_2958_2813.13.csv,2813.13,2653.8252,2606.6587
amostra_2963_2574.43.csv,2574.43,2619.5823,2575.322
amostra_2969_2051.49.csv,2051.49,2140.1816,2134.3396
amostra_2982_2524.13.csv,2524.13,2636.7036,2590.9932
amostra_2983_2173.29.csv,2173.29,2071.6958,2070.9956
amostra_2987_3191.61.csv,3191.61,3338.683,3228.838
amostra_2993_3843.76.csv,3843.76,4160.5127,3964.0198
amostra_2995_1591.14.csv,1591.14,1609.4165,1641.1583
amostra_2999_1967.09.csv,1967.09,1849.1168,1864.5297
amostra_3001_1530.72.csv,1530.72,1523.8092,1561.1256
amostra_3005_1578.20.csv,1578.2,1695.0238,1721.0557
amostra_3010_2817.11.csv,2817.11,2842.1611,2778.6213
amostra_3022_2479.36.csv,2479.36,3133.2258,3043.0938
amostra_3024_2410.60.csv,2410.6,2242.9102,2229.193
amostra_3027_2114.43.csv,2114.43,2157.303,2150.162
amostra_3028_2844.56.csv,2844.56,2756.5537,2700.5376
amostra_3036_2742.75.csv,2742.75,2670.9465,2622.3186
amostra_3045_3573.42.csv,3573.42,3800.9624,3643.9126
amostra_3048_1724.05.csv,1724.05,1900.4812,1912.2568
amostra_3049_2218.64.csv,2218.64,2088.8171,2086.8398
amostra_3050_1371.18.csv,1371.18,1215.6232,1271.8876
amostra_3054_2879.42.csv,2879.42,2979.1328,2903.274
amostra_3059_2125.25.csv,2125.25,2225.7888,2213.3977
amostra_3061_1921.12.csv,1921.12,2054.5742,2055.146
amostra_3073_914.04.csv,914.04,856.07263,932.2264
amostra_3080_2316.18.csv,2316.18,2345.639,2323.8518
amostra_3083_3645.96.csv,3645.96,3681.1123,3536.6797
amostra_3084_2056.98.csv,2056.98,1951.8456,1959.9354
amostra_3100_4646.81.csv,4646.81,4365.97,4145.8667
amostra_3103_2917.84.csv,2917.84,2910.647,2840.9907
amostra_3105_2007.98.csv,2007.98,1934.7241,1944.048
amostra_3118_2247.99.csv,2247.99,2071.6958,2070.9956
amostra_3133_2693.98.csv,2693.98,2670.9465,2622.3186
amostra_3135_1925.24.csv,1925.24,1951.8456,1959.9354
amostra_3136_3272.14.csv,3272.14,3304.4402,3197.9348
amostra_3137_2979.26.csv,2979.26,2979.1328,2903.274
amostra_3142_2947.88.csv,2947.88,3150.3472,3058.602
amostra_3143_965.42.csv,965.42,958.80133,1029.516
amostra_3146_1686.85.csv,1686.85,1540.9307,1577.143
amostra_3151_2356.63.csv,2356.63,2157.303,2150.162
amostra_3162_2071.06.csv,2071.06,2345.639,2323.8518
amostra_3170_4145.60.csv,4145.6,4263.2417,4055.0405
amostra_3179_2829.84.csv,2829.84,2807.9182,2747.404
amostra_3181_1779.66.csv,1779.66,1660.7809,1689.1129
amostra_3183_2214.62.csv,2214.62,2311.396,2292.3206
amostra_3184_3612.15.csv,3612.15,3715.3552,3567.3447
amostra_3188_3336.05.csv,3336.05,3390.0476,3275.1526
amostra_3190_2923.71.csv,2923.71,2944.89,2872.1433
amostra_3196_1752.97.csv,1752.97,1677.9023,1705.0869
amostra_3204_1382.12.csv,1382.12,1318.3518,1368.4952
amostra_3205_2252.72.csv,2252.72,2140.1816,2134.3396
amostra_3207_2790.44.csv,2790.44,3081.8613,2996.5356
amostra_3214_2466.20.csv,2466.2,2551.0964,2512.5847
amostra_3215_2874.84.csv,2874.84,2893.5254,2825.4065
amostra_3218_1776.24.csv,1776.24,1831.9954,1848.6096
amostra_3227_1670.12.csv,1670.12,1643.6594,1673.1334
amostra_3229_1319.16.csv,1319.16,1232.7446,1288.0026
amostra_3237_2541.89.csv,2541.89,2688.068,2637.9731
amostra_3239_3656.99.csv,3656.99,3681.1123,3536.6797
amostra_3241_2784.41.csv,2784.41,2773.6753,2716.1653
amostra_3245_2983.32.csv,2983.32,2996.2542,2918.8308
amostra_3246_1756.79.csv,1756.79,1951.8456,1959.9354
amostra_3254_2624.11.csv,2624.11,2790.7966,2731.787
amostra_3257_3829.95.csv,3829.95,3766.7195,3613.3015
amostra_3261_2404.90.csv,2404.9,2397.0034,2371.1082
amostra_3268_2256.33.csv,2256.33,2277.153,2260.7676
amostra_3269_2192.60.csv,2192.6,2431.2463,2402.5852
amostra_3280_3005.31.csv,3005.31,2927.7683,2856.5698
amostra_3284_2222.29.csv,2222.29,2328.5176,2308.0889
amostra_3293_3077.44.csv,3077.44,3030.497,2949.9292
amostra_3303_2917.63.csv,2917.63,2979.1328,2903.274
amostra_3309_884.83.csv,884.83,770.46533,851.0027
amostra_3310_2955.90.csv,2955.9,3338.683,3228.838
amostra_3314_2361.83.csv,2361.83,2260.0317,2244.9832
amostra_3315_1539.15.csv,1539.15,1335.4733,1384.5775
amostra_3316_2377.06.csv,2377.06,2277.153,2260.7676
amostra_3332_2232.14.csv,2232.14,2277.153,2260.7676
amostra_3335_1743.21.csv,1743.21,1986.0885,1991.6941
amostra_3340_2239.24.csv,2239.24,2174.4246,2165.9792
amostra_3347_2436.98.csv,2436.98,2551.0964,2512.5847
amostra_3349_2861.91.csv,2861.91,3030.497,2949.9292
amostra_3365_1707.81.csv,1707.81,1866.2383,1880.4441
amostra_3375_1872.27.csv,1872.27,1917.6027,1928.155
amostra_3378_1311.33.csv,1311.33,1284.1089,1336.3143
amostra_3380_1477.50.csv,1477.5,1438.202,1480.9578
amostra_3382_2638.91.csv,2638.91,2551.0964,2512.5847
amostra_3386_2728.63.csv,2728.63,2825.0396,2763.0154
amostra_3388_3378.48.csv,3378.48,3184.59,3089.6028
amostra_3395_1822.45.csv,1822.45,1763.5096,1784.876
amostra_3398_3093.23.csv,3093.23,3081.8613,2996.5356
amostra_3399_2039.14.csv,2039.14,2037.4529,2039.2914
amostra_3408_1292.68.csv,1292.68,1352.5947,1400.6544
amostra_3409_2532.19.csv,2532.19,2465.4893,2434.0408
amostra_3422_2184.90.csv,2184.9,2191.546,2181.7908
amostra_3424_1457.07.csv,1457.07,1575.1736,1609.1615
amostra_3425_3371.38.csv,3371.38,3424.2905,3306.0015
amostra_3428_3315.66.csv,3315.66,3253.076,3151.5393
amostra_3435_4218.52.csv,4218.52,4194.756,3994.3818
amostra_3438_1328.75.csv,1328.75,1301.2303,1352.4073
amostra_3441_3512.28.csv,3512.28,3578.3835,3444.5544
amostra_3445_2408.85.csv,2408.85,2345.639,2323.8518
amostra_3446_3693.42.csv,3693.42,3800.9624,3643.9126
amostra_3458_2832.87.csv,2832.87,3013.3755,2934.3828
amostra_3460_1462.56.csv,1462.56,1421.0806,1464.908
amostra_3461_1933.72.csv,1933.72,1729.2667,1752.9766
amostra_3462_3780.15.csv,3780.15,4074.9058,3888.0208
amostra_3474_2305.96.csv,2305.96,2345.639,2323.8518
amostra_3479_2336.62.csv,2336.62,2277.153,2260.7676
amostra_3487_3053.17.csv,3053.17,2893.5254,2825.4065
amostra_3495_1774.39.csv,1774.39,1831.9954,1848.6096
amostra_3500_2311.56.csv,2311.56,2431.2463,2402.5852
amostra_3511_2847.23.csv,2847.23,2893.5254,2825.4065
amostra_3517_2568.36.csv,2568.36,2722.311,2669.2664
amostra_3522_3217.76.csv,3217.76,3355.8047,3244.2815
amostra_3528_1629.27.csv,1629.27,1592.295,1625.1625
amostra_3529_2908.65.csv,2908.65,3030.497,2949.9292
amostra_3532_3481.99.csv,3481.99,3475.6548,3352.2344
amostra_3536_2499.28.csv,2499.28,2414.1248,2386.8494
amostra_3548_1921.84.csv,1921.84,1951.8456,1959.9354
amostra_3550_3761.23.csv,3761.23,3835.2053,3674.502
amostra_3553_1876.27.csv,1876.27,2088.8171,2086.8398
amostra_3554_1996.63.csv,1996.63,1797.7524,1816.7537
amostra_3562_1923.39.csv,1923.39,1814.8739,1832.6843
amostra_3564_3222.79.csv,3222.79,3492.7764,3367.635
amostra_3584_3407.55.csv,3407.55,3407.169,3290.5796
amostra_3587_1696.56.csv,1696.56,1643.6594,1673.1334
amostra_3594_2692.35.csv,2692.35,2653.8252,2606.6587
amostra_3603_1092.67.csv,1092.67,1215.6232,1271.8876
amostra_3610_2713.38.csv,2713.38,2944.89,2872.1433
amostra_3614_2476.58.csv,2476.58,2499.732,2465.4744
amostra_3621_2607.80.csv,2607.8,2773.6753,2716.1653
amostra_3624_2888.65.csv,2888.65,2773.6753,2716.1653
amostra_3625_2015.07.csv,2015.07,1883.3597,1896.3531
amostra_3628_1285.60.csv,1285.6,1249.866,1304.1117
amostra_3629_3741.86.csv,3741.86,3561.2622,3429.1814
amostra_3640_3266.30.csv,3266.3,3646.8694,3505.993
amostra_3642_1444.90.csv,1444.9,1352.5947,1400.6544
amostra_3645_2006.96.csv,2006.96,1695.0238,1721.0557
amostra_3646_3950.25.csv,3950.25,3835.2053,3674.502
amostra_3652_2297.58.csv,2297.58,2431.2463,2402.5852
amostra_3656_2573.69.csv,2573.69,2516.8535,2481.183
amostra_3663_2251.15.csv,2251.15,2071.6958,2070.9956
amostra_3668_2644.90.csv,2644.9,2688.068,2637.9731
amostra_3676_2823.80.csv,2823.8,3064.74,2981.0056
amostra_3679_2792.55.csv,2792.55,2962.0112,2887.7112
amostra_3680_1782.90.csv,1782.9,1797.7524,1816.7537
amostra_3686_3133.04.csv,3133.04,3184.59,3089.6028
amostra_3687_3290.78.csv,3290.78,3372.926,3259.7195
amostra_3688_1184.28.csv,1184.28,1130.0159,1191.2325
amostra_3693_2662.41.csv,2662.41,2722.311,2669.2664
amostra_3699_2332.95.csv,2332.95,2448.3677,2418.3157
amostra_3701_2027.71.csv,2027.71,1934.7241,1944.048
amostra_3702_2103.45.csv,2103.45,2020.3314,2023.4309
amostra_3704_2656.96.csv,2656.96,2585.3394,2543.964
amostra_3705_2428.72.csv,2428.72,2311.396,2292.3206
amostra_3708_2825.89.csv,2825.89,2790.7966,2731.787
amostra_3709_2859.64.csv,2859.64,2825.0396,2763.0154
amostra_3710_2199.68.csv,2199.68,2379.8818,2355.3613
amostra_3711_2012.17.csv,2012.17,2636.7036,2590.9932
amostra_3713_3088.02.csv,3088.02,3030.497,2949.9292
amostra_3715_2789.98.csv,2789.98,2756.5537,2700.5376
amostra_3717_2723.44.csv,2723.44,3013.3755,2934.3828
amostra_3726_3665.00.csv,3665.0,3561.2622,3429.1814
amostra_3727_2343.67.csv,2343.67,2619.5823,2575.322
amostra_3729_1069.34.csv,1069.34,941.6799,1013.3146
amostra_3732_2567.82.csv,2567.82,2653.8252,2606.6587
amostra_3744_2239.85.csv,2239.85,2174.4246,2165.9792
amostra_3750_1240.66.csv,1240.66,1044.4086,1110.4419
amostra_3755_2152.16.csv,2152.16,2328.5176,2308.0889
amostra_3756_2042.24.csv,2042.24,1968.967,1975.8174
amostra_3762_2455.62.csv,2455.62,2807.9182,2747.404
amostra_3769_1914.71.csv,1914.71,1712.1453,1737.0188
amostra_3770_3750.35.csv,3750.35,3955.0554,3781.3936
amostra_3772_2166.00.csv,2166.0,2071.6958,2070.9956
amostra_3778_1202.96.csv,1202.96,1249.866,1304.1117
amostra_3783_2434.42.csv,2434.42,2328.5176,2308.0889
amostra_3791_2561.84.csv,2561.84,2499.732,2465.4744
amostra_3801_1979.01.csv,1979.01,2054.5742,2055.146
amostra_3803_3151.51.csv,3151.51,3201.7117,3105.0952
amostra_3805_1583.26.csv,1583.26,1386.8376,1432.792
amostra_3824_2339.28.csv,2339.28,2328.5176,2308.0889
amostra_3827_2813.39.csv,2813.39,2842.1611,2778.6213
amostra_3835_1651.76.csv,1651.76,1540.9307,1577.143
amostra_3838_2358.82.csv,2358.82,2225.7888,2213.3977
amostra_3840_2241.59.csv,2241.59,2328.5176,2308.0889
amostra_3841_2960.48.csv,2960.48,2790.7966,2731.787
amostra_3846_2295.50.csv,2295.5,2105.9387,2102.6785
amostra_3847_1388.04.csv,1388.04,1249.866,1304.1117
amostra_3860_2557.68.csv,2557.68,2619.5823,2575.322
amostra_3863_3338.50.csv,3338.5,3235.9546,3136.0635
amostra_3864_1506.07.csv,1506.07,1540.9307,1577.143
amostra_3866_2896.73.csv,2896.73,2790.7966,2731.787
amostra_3872_2341.87.csv,2341.87,3304.4402,3197.9348
amostra_3873_1576.91.csv,1576.91,1489.5664,1529.0747
amostra_3883_1673.77.csv,1673.77,1763.5096,1784.876
amostra_3884_3165.34.csv,3165.34,3030.497,2949.9292
amostra_3888_2709.52.csv,2709.52,2653.8252,2606.6587
amostra_3892_2051.41.csv,2051.41,2020.3314,2023.4309
amostra_3893_3187.76.csv,3187.76,3064.74,2981.0056
amostra_3898_2372.16.csv,2372.16,2311.396,2292.3206
amostra_3903_2863.69.csv,2863.69,3047.6184,2965.47
amostra_3906_2528.56.csv,2528.56,2893.5254,2825.4065
amostra_3907_3098.52.csv,3098.52,3064.74,2981.0056
amostra_3910_2741.80.csv,2741.8,2722.311,2669.2664
amostra_3920_3233.44.csv,3233.44,3390.0476,3275.1526
amostra_3923_948.75.csv,948.75,975.9228,1045.712
amostra_3928_2731.07.csv,2731.07,3047.6184,2965.47
amostra_3930_1930.25.csv,1930.25,2003.21,2007.5652
amostra_3941_1871.71.csv,1871.71,2020.3314,2023.4309
amostra_3942_1051.79.csv,1051.79,993.04425,1061.9027
amostra_3943_2998.51.csv,2998.51,3167.4688,3074.1052
amostra_3946_3302.41.csv,3302.41,3304.4402,3197.9348
amostra_3948_1304.93.csv,1304.93,1181.3802,1239.6418
amostra_3950_3591.33.csv,3591.33,3835.2053,3674.502
amostra_3951_2457.50.csv,2457.5,2397.0034,2371.1082
amostra_3954_2682.79.csv,2682.79,2585.3394,2543.964
amostra_3956_2155.94.csv,2155.94,2088.8171,2086.8398
amostra_3957_1605.75.csv,1605.75,1592.295,1625.1625
amostra_3959_1749.00.csv,1749.0,1831.9954,1848.6096
amostra_3963_3280.85.csv,3280.85,3201.7117,3105.0952
amostra_3969_3284.25.csv,3284.25,3321.5618,3213.3892
amostra_3972_2187.10.csv,2187.1,2294.2747,2276.5469
amostra_3974_2384.19.csv,2384.19,2362.7605,2339.6094
amostra_3985_2634.66.csv,2634.66,2482.6106,2449.7603
amostra_3989_3511.22.csv,3511.22,3578.3835,3444.5544
amostra_3991_1464.53.csv,1464.53,1472.445,1513.0411
amostra_3992_2328.45.csv,2328.45,2397.0034,2371.1082
amostra_3995_2494.42.csv,2494.42,2448.3677,2418.3157
amostra_4002_2843.06.csv,2843.06,2927.7683,2856.5698
amostra_4016_2929.73.csv,2929.73,3047.6184,2965.47
amostra_4021_3368.31.csv,3368.31,3338.683,3228.838
amostra_4025_2885.87.csv,2885.87,2825.0396,2763.0154
amostra_4032_1365.15.csv,1365.15,1403.9591,1448.8525
amostra_4036_2033.71.csv,2033.71,2020.3314,2023.4309
amostra_4037_1169.88.csv,1169.88,1061.53,1126.6108
amostra_4039_1902.70.csv,1902.7,1746.3882,1768.9291
amostra_4043_2413.85.csv,2413.85,2260.0317,2244.9832
amostra_4046_2627.28.csv,2627.28,2516.8535,2481.183
amostra_4047_1392.43.csv,1392.43,1489.5664,1529.0747
amostra_4053_1786.81.csv,1786.81,1558.0521,1593.1549
amostra_4059_3191.00.csv,3191.0,3235.9546,3136.0635
