amostra,valor_real,valor_predito
amostra_1354_397.84.csv,397.84,427.32587
amostra_1356_289.80.csv,289.8,263.3018
amostra_1372_214.68.csv,214.68,194.23903
amostra_1373_439.99.csv,439.99,431.6423
amostra_1382_373.44.csv,373.44,345.31384
amostra_1384_365.98.csv,365.98,360.42133
amostra_1403_355.35.csv,355.35,377.687
amostra_1404_359.98.csv,359.98,356.1049
amostra_1406_293.84.csv,293.84,317.25708
amostra_1412_263.02.csv,263.02,228.77042
amostra_1419_253.45.csv,253.45,254.66896
amostra_1426_377.95.csv,377.95,412.21838
amostra_1430_281.39.csv,281.39,246.0361
amostra_1437_309.44.csv,309.44,297.8332
amostra_1439_358.65.csv,358.65,360.42133
amostra_1441_319.20.csv,319.2,349.63025
amostra_1448_292.22.csv,292.22,308.62424
amostra_1449_388.07.csv,388.07,412.21838
amostra_1452_342.07.csv,342.07,373.37057
amostra_1458_409.44.csv,409.44,412.21838
amostra_1463_286.85.csv,286.85,315.09888
amostra_1475_316.21.csv,316.21,317.25708
amostra_1489_442.15.csv,442.15,431.6423
amostra_1492_372.30.csv,372.3,407.90198
amostra_1497_285.79.csv,285.79,287.0421
amostra_1506_271.66.csv,271.66,291.35855
amostra_1512_374.26.csv,374.26,388.47806
amostra_1513_336.20.csv,336.2,302.1496
amostra_1515_403.02.csv,403.02,455.38263
amostra_1531_370.34.csv,370.34,384.16165
amostra_1541_244.74.csv,244.74,215.82115
amostra_1544_320.82.csv,320.82,312.94067
amostra_1553_292.63.csv,292.63,295.67496
amostra_1555_248.32.csv,248.32,267.61823
amostra_1561_289.21.csv,289.21,280.5675
amostra_1566_367.43.csv,367.43,358.2631
amostra_1573_374.43.csv,374.43,353.9467
amostra_1574_374.96.csv,374.96,414.3766
amostra_1577_271.62.csv,271.62,250.35252
amostra_1578_384.79.csv,384.79,466.17368
amostra_1585_285.33.csv,285.33,291.35855
amostra_1596_366.62.csv,366.62,356.1049
amostra_1600_340.82.csv,340.82,366.89594
amostra_1602_380.88.csv,380.88,414.3766
amostra_1603_407.15.csv,407.15,410.06018
amostra_1604_311.80.csv,311.8,328.04816
amostra_1606_426.27.csv,426.27,457.54083
amostra_1612_343.12.csv,343.12,377.687
amostra_1627_312.47.csv,312.47,336.681
amostra_1630_312.53.csv,312.53,308.62424
amostra_1632_287.66.csv,287.66,295.67496
amostra_1634_277.96.csv,277.96,284.8839
amostra_1636_380.90.csv,380.9,384.16165
amostra_1641_352.74.csv,352.74,297.8332
amostra_1642_382.21.csv,382.21,382.00342
amostra_1644_261.53.csv,261.53,267.61823
amostra_1646_331.51.csv,331.51,466.17368
amostra_1649_406.44.csv,406.44,427.32587
amostra_1650_347.99.csv,347.99,347.47205
amostra_1651_257.37.csv,257.37,271.93463
amostra_1654_231.12.csv,231.12,200.71367
amostra_1662_255.01.csv,255.01,267.61823
amostra_1667_269.35.csv,269.35,289.20035
amostra_1668_365.63.csv,365.63,360.42133
amostra_1669_321.37.csv,321.37,308.62424
amostra_1677_392.66.csv,392.66,418.69302
amostra_1686_451.35.csv,451.35,433.8005
amostra_1689_313.29.csv,313.29,349.63025
amostra_1690_423.38.csv,423.38,461.85727
amostra_1709_369.45.csv,369.45,420.85123
amostra_1710_288.35.csv,288.35,304.30783
amostra_1719_272.77.csv,272.77,278.40927
amostra_1720_378.61.csv,378.61,433.8005
amostra_1722_290.31.csv,290.31,269.77643
amostra_1724_314.87.csv,314.87,358.2631
amostra_1729_342.98.csv,342.98,358.2631
amostra_1735_333.70.csv,333.7,371.21237
amostra_1737_365.00.csv,365.0,386.31985
amostra_1738_359.54.csv,359.54,371.21237
amostra_1744_416.98.csv,416.98,410.06018
amostra_1759_395.76.csv,395.76,418.69302
amostra_1767_303.88.csv,303.88,321.57352
amostra_1776_311.12.csv,311.12,293.51675
amostra_1784_241.68.csv,241.68,235.24506
amostra_1792_353.30.csv,353.3,425.16766
amostra_1802_336.30.csv,336.3,308.62424
amostra_1804_276.75.csv,276.75,297.8332
amostra_1814_326.97.csv,326.97,330.20636
amostra_1818_298.25.csv,298.25,282.7257
amostra_1819_394.07.csv,394.07,418.69302
amostra_1821_298.67.csv,298.67,306.46603
amostra_1823_308.70.csv,308.7,310.78244
amostra_1825_344.70.csv,344.7,401.42734
amostra_1828_454.11.csv,454.11,444.59155
amostra_1830_316.54.csv,316.54,321.57352
amostra_1833_417.32.csv,417.32,438.11694
amostra_1835_209.44.csv,209.44,228.77042
amostra_1838_268.77.csv,268.77,263.3018
amostra_1841_323.68.csv,323.68,325.88992
amostra_1845_362.58.csv,362.58,392.7945
amostra_1847_337.65.csv,337.65,299.9914
amostra_1873_309.05.csv,309.05,315.09888
amostra_1890_274.92.csv,274.92,265.46002
amostra_1896_345.64.csv,345.64,328.04816
amostra_1898_305.47.csv,305.47,289.20035
amostra_1910_347.68.csv,347.68,345.31384
amostra_1915_314.95.csv,314.95,312.94067
amostra_1916_279.43.csv,279.43,280.5675
amostra_1921_307.81.csv,307.81,319.41528
amostra_1928_310.17.csv,310.17,317.25708
amostra_1929_403.38.csv,403.38,451.0662
amostra_1935_349.86.csv,349.86,382.00342
amostra_1937_380.51.csv,380.51,388.47806
amostra_1948_345.61.csv,345.61,343.1556
amostra_1958_240.26.csv,240.26,248.19432
amostra_1962_348.91.csv,348.91,353.9467
amostra_1975_311.02.csv,311.02,323.73172
amostra_1978_379.17.csv,379.17,401.42734
amostra_1979_370.46.csv,370.46,397.1109
amostra_1985_393.16.csv,393.16,416.53482
amostra_1990_346.92.csv,346.92,382.00342
amostra_1995_328.09.csv,328.09,302.1496
amostra_1998_326.74.csv,326.74,310.78244
amostra_2002_325.19.csv,325.19,330.20636
amostra_2004_411.46.csv,411.46,440.27515
amostra_2006_431.60.csv,431.6,427.32587
amostra_2014_318.19.csv,318.19,332.36456
amostra_2016_347.41.csv,347.41,371.21237
amostra_2017_242.42.csv,242.42,252.51074
amostra_2027_209.37.csv,209.37,196.39725
amostra_2028_418.57.csv,418.57,414.3766
amostra_2029_405.12.csv,405.12,369.05417
amostra_2040_390.76.csv,390.76,435.9587
amostra_2046_339.48.csv,339.48,325.88992
amostra_2047_273.17.csv,273.17,287.0421
amostra_2057_324.00.csv,324.0,312.94067
amostra_2065_266.08.csv,266.08,256.82718
amostra_2072_332.67.csv,332.67,334.52277
amostra_2081_369.96.csv,369.96,375.5288
amostra_2094_319.67.csv,319.67,323.73172
amostra_2112_493.23.csv,493.23,461.85727
amostra_2113_274.96.csv,274.96,267.61823
amostra_2114_319.30.csv,319.3,310.78244
amostra_2116_301.17.csv,301.17,289.20035
amostra_2122_370.45.csv,370.45,366.89594
amostra_2124_326.57.csv,326.57,328.04816
amostra_2130_394.80.csv,394.8,382.00342
amostra_2131_228.39.csv,228.39,235.24506
amostra_2137_341.35.csv,341.35,332.36456
amostra_2141_351.40.csv,351.4,338.8392
amostra_2152_282.15.csv,282.15,284.8839
amostra_2160_316.07.csv,316.07,334.52277
amostra_2161_279.93.csv,279.93,299.9914
amostra_2162_390.51.csv,390.51,384.16165
amostra_2164_371.32.csv,371.32,394.9527
amostra_2165_286.11.csv,286.11,278.40927
amostra_2166_239.36.csv,239.36,237.40326
amostra_2169_385.95.csv,385.95,384.16165
amostra_2180_384.64.csv,384.64,362.57953
amostra_2182_372.34.csv,372.34,356.1049
amostra_2190_246.97.csv,246.97,215.82115
amostra_2193_344.58.csv,344.58,364.73773
amostra_2196_228.93.csv,228.93,237.40326
amostra_2199_350.05.csv,350.05,353.9467
amostra_2212_282.19.csv,282.19,308.62424
amostra_2214_244.73.csv,244.73,243.8779
amostra_2216_375.80.csv,375.8,356.1049
amostra_2222_303.72.csv,303.72,295.67496
amostra_2228_390.12.csv,390.12,418.69302
amostra_2240_425.33.csv,425.33,472.64832
amostra_2245_296.64.csv,296.64,274.09286
amostra_2253_332.77.csv,332.77,353.9467
amostra_2267_419.57.csv,419.57,442.43335
amostra_2270_377.62.csv,377.62,358.2631
amostra_2273_382.25.csv,382.25,392.7945
amostra_2275_441.38.csv,441.38,483.43936
amostra_2279_444.72.csv,444.72,446.7498
amostra_2281_286.93.csv,286.93,304.30783
amostra_2285_208.22.csv,208.22,202.87187
amostra_2288_210.76.csv,210.76,196.39725
amostra_2298_282.17.csv,282.17,297.8332
amostra_2302_429.05.csv,429.05,362.57953
amostra_2308_347.84.csv,347.84,317.25708
amostra_2309_308.64.csv,308.64,336.681
amostra_2312_421.07.csv,421.07,412.21838
amostra_2315_260.10.csv,260.1,261.1436
amostra_2327_271.45.csv,271.45,297.8332
amostra_2330_244.02.csv,244.02,243.8779
amostra_2350_329.20.csv,329.2,284.8839
amostra_2363_313.15.csv,313.15,347.47205
amostra_2364_333.09.csv,333.09,340.9974
amostra_2366_267.75.csv,267.75,230.92863
amostra_2367_419.69.csv,419.69,453.2244
amostra_2369_373.57.csv,373.57,347.47205
amostra_2386_301.87.csv,301.87,295.67496
amostra_2393_350.75.csv,350.75,362.57953
amostra_2406_279.31.csv,279.31,233.08684
amostra_2410_371.48.csv,371.48,390.63626
amostra_2423_250.45.csv,250.45,241.71968
amostra_2424_297.86.csv,297.86,334.52277
amostra_2429_381.56.csv,381.56,401.42734
amostra_2432_313.21.csv,313.21,356.1049
amostra_2447_309.21.csv,309.21,304.30783
amostra_2448_336.66.csv,336.66,347.47205
amostra_2451_274.16.csv,274.16,274.09286
amostra_2452_252.17.csv,252.17,269.77643
amostra_2455_269.11.csv,269.11,258.98538
amostra_2457_312.57.csv,312.57,248.19432
amostra_2459_366.39.csv,366.39,356.1049
amostra_2464_324.74.csv,324.74,319.41528
amostra_2467_274.57.csv,274.57,246.0361
amostra_2470_256.85.csv,256.85,265.46002
amostra_2473_461.37.csv,461.37,464.01547
amostra_2486_289.19.csv,289.19,317.25708
amostra_2493_279.14.csv,279.14,269.77643
amostra_2494_300.84.csv,300.84,323.73172
amostra_2499_363.35.csv,363.35,330.20636
amostra_2502_281.86.csv,281.86,287.0421
amostra_2506_412.97.csv,412.97,461.85727
amostra_2512_293.19.csv,293.19,274.09286
amostra_2514_451.09.csv,451.09,386.31985
amostra_2517_299.69.csv,299.69,317.25708
amostra_2518_287.54.csv,287.54,310.78244
amostra_2519_301.74.csv,301.74,332.36456
amostra_2524_286.79.csv,286.79,299.9914
amostra_2536_357.86.csv,357.86,418.69302
amostra_2539_324.74.csv,324.74,323.73172
