arquivo,real_kWh,previsto_kWh,erro_absoluto,erro_relativo_%
amostra_4353_26.07.npy,26.07,26.385473,0.31547325134277315,1.2101006955994367
amostra_4923_26.08.npy,26.08,28.131618,2.051618499755861,7.8666353518246215
amostra_5711_26.09.npy,26.09,26.473785,0.38378540039062514,1.4710057508264667
amostra_3786_26.20.npy,26.2,26.316652,0.11665229797363352,0.4452377785253188
amostra_3150_26.23.npy,26.23,26.784214,0.5542140197753902,2.1129013334936717
amostra_1090_26.25.npy,26.25,26.401493,0.15149307250976562,0.5771164667038691
amostra_5080_26.25.npy,26.25,26.84101,0.5910091400146484,2.251463390531994
amostra_5366_26.26.npy,26.26,27.647528,1.3875276947021469,5.283806910518457
amostra_5665_26.27.npy,26.27,26.726925,0.4569248962402348,1.7393410591558234
amostra_1253_26.27.npy,26.27,27.347021,1.0770211029052739,4.099813867168915
amostra_0669_26.28.npy,26.28,27.23306,0.953060836791991,3.6265633059055973
amostra_1840_26.30.npy,26.3,26.61461,0.3146106719970696,1.1962382965668046
amostra_1736_26.32.npy,26.32,28.449596,2.1295964050292966,8.091171751631066
amostra_5093_26.34.npy,26.34,27.689253,1.3492528533935548,5.122448190560193
amostra_0874_26.34.npy,26.34,26.602312,0.26231208801269545,0.9958697342926934
amostra_3727_26.39.npy,26.39,27.774508,1.3845075225830072,5.246333924149326
amostra_4901_26.40.npy,26.4,27.224854,0.8248535156250014,3.1244451349431874
amostra_0330_26.42.npy,26.42,26.307508,0.11249153137207202,0.42578172358846333
amostra_2182_26.43.npy,26.43,27.816832,1.3868315887451175,5.247187244589926
amostra_5526_26.45.npy,26.45,26.575462,0.12546234130859446,0.4743377743236086
amostra_4567_26.47.npy,26.47,27.270208,0.8002083587646496,3.0230765348116724
amostra_1645_26.47.npy,26.47,27.390787,0.9207871246337902,3.47860643987076
amostra_3979_26.49.npy,26.49,27.308788,0.8187882995605484,3.090933558174966
amostra_0028_26.49.npy,26.49,26.848314,0.3583142852783219,1.3526398085251865
