real,previsto,erro_abs,erro_rel_percent
279.14,396.75,117.609985,42.132973
380.99,478.64,97.650024,25.630602
384.74,478.64,93.900024,24.4061
454.67,366.72,87.95001,19.343702
463.03,383.5625,79.4675,17.162495
383.87,306.305,77.565,20.20606
460.35,383.5625,76.787506,16.680244
399.39,327.17,72.22,18.082575
411.32,340.34,70.98001,17.25664
302.23,369.78375,67.55374,22.351765
