TIME,VRMS(V) L1 AVG,VRMS(V) L2 AVG,VRMS(V) L3 AVG,VTHD L1 AVG,VTHD L2 AVG,VTHD L3 AVG,IRMS(A) L1 AVG,IRMS(A) L2 AVG,IRMS(A) L3 AVG,ITHD L1 AVG,ITHD L2 AVG,ITHD L3 AVG,P(kW) L1 AVG,P(kW) L2 AVG,P(kW) L3 AVG,P(kW) ALL AVG,S(kVA) L1 AVG,S(kVA) L2 AVG,S(kVA) L3 AVG,S(kVA) ALL AVG,Q(kvar) L1 AVG,Q(kvar) L2 AVG,Q(kvar) L3 AVG,Q(kvar) ALL AVG,TPF L1 AVG,TPF L2 AVG,TPF L3 AVG,TPF ALL AVG,Energy(kWh) L1,Energy(kWh) L2,Energy(kWh) L3,Energy(kWh) ALL,FREQ AVG
2025-04-18 17:49:05,221.307,220.788,220.444,2.17,2.11,1.95,8.655,4.008,8.137,17.75,28.0,19.89,1.509,0.803,-1.576,0.737,1.915,0.885,1.794,4.594,-1.179,0.37,0.856,0.048,0.79,0.91,-0.88,0.16,35.468,20.119,-36.64,18.948,59.96
2025-04-18 17:50:05,221.447,220.942,220.521,2.14,2.09,1.93,8.654,4.03,8.133,17.75,27.8,19.63,1.503,0.807,-1.576,0.734,1.916,0.89,1.793,4.6,-1.189,0.375,0.855,0.042,0.78,0.91,-0.88,0.16,35.491,20.132,-36.664,18.959,59.99
2025-04-18 17:51:05,221.229,220.785,220.312,2.15,2.09,1.93,8.645,4.033,8.114,17.89,27.78,19.65,1.507,0.805,-1.573,0.739,1.913,0.89,1.788,4.591,-1.178,0.381,0.849,0.053,0.79,0.9,-0.88,0.16,35.515,20.145,-36.689,18.971,59.96
2025-04-18 17:52:05,221.253,220.803,220.336,2.13,2.07,1.91,8.655,4.039,8.113,17.79,27.83,20.07,1.511,0.809,-1.575,0.745,1.915,0.892,1.788,4.594,-1.176,0.374,0.845,0.043,0.79,0.91,-0.88,0.16,35.539,20.157,-36.714,18.982,59.99
2025-04-18 17:53:05,221.325,220.902,220.422,2.17,2.12,1.93,8.64,4.015,8.106,17.89,27.88,19.65,1.505,0.808,-1.565,0.747,1.912,0.887,1.787,4.586,-1.18,0.366,0.861,0.047,0.79,0.91,-0.88,0.16,35.563,20.17,-36.738,18.994,59.99
2025-04-18 17:54:05,221.478,221.123,220.575,2.18,2.15,1.95,8.657,3.996,8.137,17.65,28.14,19.66,1.508,0.809,-1.572,0.744,1.917,0.884,1.795,4.596,-1.184,0.355,0.865,0.036,0.79,0.92,-0.88,0.16,35.586,20.183,-36.763,19.006,59.99
2025-04-18 17:55:05,221.486,221.115,220.543,2.12,2.1,1.89,8.653,4.011,8.115,17.58,28.0,19.33,1.512,0.808,-1.571,0.748,1.917,0.887,1.79,4.593,-1.178,0.366,0.856,0.044,0.79,0.91,-0.88,0.16,35.61,20.195,-36.788,19.018,60.01
2025-04-18 17:56:05,221.574,221.105,220.576,2.15,2.11,1.9,8.652,4.03,8.144,17.72,27.84,19.75,1.51,0.809,-1.579,0.741,1.917,0.891,1.796,4.604,-1.181,0.371,0.856,0.047,0.79,0.91,-0.88,0.16,35.634,20.208,-36.813,19.029,60.03
2025-04-18 17:57:05,221.41,220.904,220.344,2.15,2.08,1.89,8.664,4.019,8.14,17.86,28.01,19.97,1.509,0.809,-1.579,0.739,1.918,0.888,1.794,4.6,-1.185,0.365,0.851,0.031,0.79,0.91,-0.88,0.16,35.658,20.221,-36.838,19.041,59.99
2025-04-18 17:58:05,221.417,220.973,220.328,2.13,2.08,1.87,8.646,4.037,8.1,17.98,27.76,19.69,1.503,0.81,-1.567,0.747,1.914,0.892,1.785,4.591,-1.185,0.373,0.854,0.042,0.79,0.91,-0.88,0.16,35.681,20.233,-36.862,19.052,59.99
2025-04-18 17:59:05,221.415,221.03,220.375,2.06,2.02,1.81,8.668,4.015,8.105,17.72,27.92,19.61,1.512,0.807,-1.572,0.747,1.919,0.888,1.786,4.593,-1.182,0.368,0.847,0.034,0.79,0.91,-0.88,0.16,35.705,20.246,-36.887,19.064,60.02
2025-04-18 18:00:05,221.395,221.058,220.403,2.07,2.03,1.82,8.652,4.012,8.174,17.67,27.92,19.42,1.509,0.807,-1.587,0.729,1.916,0.887,1.802,4.604,-1.179,0.367,0.852,0.04,0.79,0.91,-0.88,0.16,35.729,20.259,-36.912,19.076,60.0
2025-04-18 18:01:05,221.316,220.968,220.35,2.03,2.01,1.8,8.692,4.026,8.21,17.53,27.83,18.78,1.516,0.809,-1.593,0.731,1.924,0.89,1.809,4.622,-1.184,0.37,0.857,0.042,0.79,0.91,-0.88,0.16,35.753,20.272,-36.937,19.087,60.0
2025-04-18 18:02:05,221.421,221.116,220.544,2.02,2.0,1.8,8.69,4.021,8.159,17.68,27.83,19.35,1.516,0.809,-1.586,0.739,1.924,0.889,1.8,4.613,-1.185,0.367,0.851,0.033,0.79,0.91,-0.88,0.16,35.776,20.284,-36.962,19.099,60.02
2025-04-18 18:03:05,221.43,221.009,220.487,2.04,1.97,1.79,8.697,4.011,8.109,17.56,27.94,19.11,1.522,0.807,-1.574,0.754,1.926,0.886,1.788,4.6,-1.18,0.367,0.847,0.035,0.79,0.91,-0.88,0.16,35.801,20.297,-36.987,19.111,60.01
2025-04-18 18:04:05,221.538,221.087,220.577,2.05,1.98,1.81,8.686,3.998,8.128,17.61,27.99,19.07,1.521,0.806,-1.577,0.749,1.924,0.884,1.793,4.601,-1.179,0.362,0.851,0.035,0.79,0.91,-0.88,0.16,35.824,20.31,-37.011,19.123,60.01
2025-04-18 18:05:05,221.614,221.109,220.617,2.09,2.01,1.83,8.683,4.017,8.146,17.64,27.93,19.32,1.516,0.806,-1.579,0.743,1.924,0.888,1.797,4.61,-1.185,0.373,0.859,0.047,0.79,0.91,-0.88,0.16,35.848,20.322,-37.036,19.134,60.0
2025-04-18 18:06:05,221.593,221.128,220.647,2.07,2.01,1.82,8.692,4.029,8.138,17.72,27.85,19.61,1.515,0.808,-1.58,0.743,1.926,0.891,1.796,4.613,-1.189,0.374,0.853,0.038,0.79,0.91,-0.88,0.16,35.872,20.335,-37.062,19.146,60.0
2025-04-18 18:07:05,221.401,221.004,220.568,2.03,1.99,1.82,8.69,4.014,8.172,17.53,27.89,18.89,1.519,0.806,-1.587,0.738,1.924,0.887,1.802,4.614,-1.18,0.37,0.854,0.044,0.79,0.91,-0.88,0.16,35.896,20.348,-37.086,19.157,59.99
2025-04-18 18:08:05,221.434,221.029,220.553,2.11,2.08,1.89,8.687,4.015,8.144,17.68,27.89,19.34,1.519,0.807,-1.58,0.746,1.924,0.887,1.796,4.607,-1.18,0.367,0.853,0.04,0.79,0.91,-0.88,0.16,35.92,20.361,-37.112,19.169,59.97
2025-04-18 18:09:05,221.504,221.138,220.561,2.14,2.12,1.92,8.693,4.011,8.139,17.6,28.03,19.51,1.519,0.808,-1.577,0.75,1.925,0.887,1.795,4.608,-1.183,0.365,0.858,0.039,0.79,0.91,-0.88,0.16,35.944,20.373,-37.136,19.181,59.96
2025-04-18 18:10:05,221.577,221.208,220.578,2.11,2.09,1.88,8.676,4.01,8.138,17.42,28.04,19.63,1.517,0.809,-1.578,0.748,1.922,0.887,1.795,4.605,-1.18,0.362,0.854,0.036,0.79,0.91,-0.88,0.16,35.968,20.386,-37.161,19.193,59.97
2025-04-18 18:11:05,221.418,221.006,220.405,2.09,2.06,1.85,8.691,4.814,8.144,17.51,22.52,19.6,1.517,0.954,-1.58,0.891,1.924,1.064,1.795,4.783,-1.183,0.466,0.851,0.134,0.79,0.9,-0.88,0.19,35.992,20.401,-37.186,19.207,59.99
2025-04-18 18:12:05,221.468,221.019,220.476,2.09,2.04,1.85,8.69,4.661,8.126,17.57,23.08,19.37,1.523,0.917,-1.581,0.859,1.925,1.03,1.792,4.746,-1.176,0.468,0.842,0.134,0.79,0.89,-0.88,0.18,36.016,20.415,-37.211,19.22,60.0
2025-04-18 18:13:05,221.579,221.044,220.525,2.08,2.03,1.83,8.67,4.684,8.087,17.62,22.96,19.37,1.515,0.922,-1.57,0.866,1.921,1.035,1.783,4.74,-1.182,0.47,0.845,0.134,0.79,0.89,-0.88,0.18,36.039,20.43,-37.235,19.234,60.01
2025-04-18 18:14:05,221.559,221.05,220.574,2.08,2.04,1.83,8.639,4.695,8.109,17.72,22.93,19.2,1.507,0.927,-1.574,0.86,1.914,1.038,1.789,4.74,-1.18,0.466,0.849,0.135,0.79,0.89,-0.88,0.18,36.063,20.444,-37.26,19.247,60.01
2025-04-18 18:15:05,221.556,221.174,220.625,2.05,2.04,1.83,8.645,4.696,8.114,17.66,22.8,19.12,1.507,0.929,-1.575,0.861,1.915,1.039,1.79,4.744,-1.182,0.464,0.85,0.132,0.79,0.89,-0.88,0.18,36.086,20.459,-37.285,19.261,60.04
2025-04-18 18:16:05,221.563,221.202,220.554,2.06,2.05,1.84,8.654,4.695,8.143,17.76,22.85,19.12,1.511,0.93,-1.581,0.861,1.918,1.039,1.796,4.752,-1.18,0.462,0.852,0.135,0.79,0.9,-0.88,0.18,36.11,20.474,-37.31,19.274,60.03
2025-04-18 18:17:05,221.527,221.14,220.506,2.07,2.05,1.85,8.66,4.72,8.14,17.99,22.8,19.65,1.509,0.933,-1.581,0.861,1.918,1.044,1.795,4.757,-1.185,0.468,0.85,0.133,0.79,0.89,-0.88,0.18,36.134,20.488,-37.335,19.288,60.0
2025-04-18 18:18:05,221.525,221.111,220.536,2.08,2.06,1.86,8.65,4.708,8.127,17.96,22.84,19.06,1.504,0.931,-1.575,0.86,1.916,1.041,1.792,4.749,-1.188,0.464,0.855,0.132,0.78,0.89,-0.88,0.18,36.158,20.503,-37.359,19.301,59.99
2025-04-18 18:19:05,221.477,220.993,220.569,2.04,2.0,1.83,8.66,4.706,8.127,17.83,22.82,19.02,1.511,0.93,-1.578,0.863,1.918,1.04,1.793,4.75,-1.181,0.464,0.85,0.133,0.79,0.89,-0.88,0.18,36.182,20.518,-37.384,19.315,60.01
2025-04-18 18:20:05,221.504,220.943,220.566,2.08,2.02,1.83,8.65,4.701,8.159,17.98,22.87,19.63,1.509,0.931,-1.587,0.852,1.916,1.039,1.8,4.754,-1.181,0.46,0.848,0.127,0.79,0.9,-0.88,0.18,36.205,20.532,-37.409,19.329,60.01
2025-04-18 18:21:05,221.636,220.981,220.593,2.1,2.03,1.84,8.664,4.708,8.108,18.0,22.87,19.32,1.508,0.933,-1.571,0.87,1.92,1.04,1.788,4.749,-1.188,0.46,0.854,0.125,0.79,0.9,-0.88,0.18,36.229,20.547,-37.434,19.342,60.01
2025-04-18 18:22:05,221.484,220.84,220.45,2.08,2.02,1.83,8.647,4.734,8.1,18.06,22.74,18.9,1.503,0.936,-1.568,0.872,1.915,1.046,1.786,4.746,-1.187,0.465,0.854,0.133,0.78,0.9,-0.88,0.18,36.253,20.562,-37.459,19.356,60.0
2025-04-18 18:23:05,221.452,220.93,220.531,2.07,2.01,1.83,8.664,4.726,8.101,17.91,22.75,19.3,1.51,0.931,-1.571,0.87,1.919,1.044,1.787,4.749,-1.184,0.472,0.851,0.139,0.79,0.89,-0.88,0.18,36.276,20.576,-37.483,19.369,60.04
2025-04-18 18:24:05,221.441,220.901,220.535,2.08,2.01,1.84,8.651,4.719,8.087,17.83,22.76,19.52,1.506,0.93,-1.57,0.866,1.916,1.042,1.784,4.742,-1.184,0.471,0.846,0.133,0.79,0.89,-0.88,0.18,36.3,20.591,-37.508,19.383,60.04
2025-04-18 18:25:05,221.421,220.914,220.526,2.1,2.05,1.86,8.653,4.707,8.118,17.7,22.97,20.14,1.507,0.929,-1.577,0.859,1.916,1.04,1.79,4.746,-1.183,0.466,0.846,0.129,0.79,0.89,-0.88,0.18,36.324,20.606,-37.533,19.397,60.0
2025-04-18 18:26:05,221.385,220.874,220.481,2.06,2.03,1.84,8.658,4.714,8.096,17.68,22.81,19.68,1.503,0.929,-1.57,0.862,1.917,1.041,1.785,4.743,-1.19,0.469,0.849,0.128,0.78,0.89,-0.88,0.18,36.347,20.62,-37.557,19.41,60.02
2025-04-18 18:27:05,221.435,220.948,220.566,2.06,2.04,1.86,8.644,4.703,8.134,17.96,22.79,19.41,1.507,0.927,-1.583,0.851,1.914,1.039,1.794,4.747,-1.181,0.469,0.844,0.133,0.79,0.89,-0.88,0.18,36.371,20.635,-37.582,19.423,60.02
2025-04-18 18:28:05,221.474,221.02,220.613,2.08,2.06,1.87,8.66,4.728,8.124,17.88,22.78,19.4,1.514,0.933,-1.58,0.867,1.918,1.045,1.792,4.755,-1.177,0.471,0.845,0.138,0.79,0.89,-0.88,0.18,36.394,20.649,-37.606,19.437,60.03
2025-04-18 18:29:05,221.456,221.044,220.629,2.05,2.05,1.86,8.663,4.709,8.144,17.99,22.8,19.17,1.508,0.929,-1.581,0.856,1.919,1.041,1.797,4.756,-1.186,0.468,0.853,0.135,0.79,0.89,-0.88,0.18,36.418,20.664,-37.631,19.45,60.02
2025-04-18 18:30:05,221.506,221.072,220.67,2.06,2.07,1.88,8.642,4.729,8.219,17.98,22.7,19.95,1.504,0.931,-1.601,0.834,1.914,1.045,1.814,4.773,-1.184,0.475,0.852,0.144,0.79,0.89,-0.88,0.18,36.442,20.679,-37.657,19.464,60.02
2025-04-18 18:31:05,221.469,221.091,220.705,2.03,2.04,1.85,8.661,4.713,8.206,17.88,22.79,19.15,1.512,0.931,-1.597,0.846,1.918,1.042,1.811,4.771,-1.18,0.468,0.854,0.141,0.79,0.89,-0.88,0.18,36.465,20.693,-37.682,19.477,60.04
2025-04-18 18:32:05,221.488,221.113,220.683,2.06,2.06,1.87,8.641,4.417,8.138,18.01,25.1,19.25,1.509,0.877,-1.582,0.804,1.914,0.977,1.796,4.687,-1.177,0.428,0.849,0.101,0.79,0.9,-0.88,0.17,36.489,20.707,-37.707,19.489,60.03
2025-04-18 18:33:05,221.505,221.151,220.651,2.09,2.09,1.88,8.663,4.219,8.09,17.99,26.62,19.38,1.509,0.842,-1.569,0.783,1.919,0.933,1.785,4.637,-1.185,0.401,0.851,0.067,0.79,0.9,-0.88,0.17,36.513,20.72,-37.731,19.501,60.03
2025-04-18 18:34:05,221.548,221.206,220.723,2.09,2.09,1.89,8.67,4.229,8.115,17.77,26.56,19.3,1.508,0.844,-1.574,0.778,1.921,0.936,1.791,4.647,-1.19,0.404,0.855,0.069,0.78,0.9,-0.88,0.17,36.537,20.733,-37.756,19.514,60.04
2025-04-18 18:35:05,221.537,221.179,220.706,2.12,2.13,1.91,8.654,4.233,8.144,17.87,26.57,20.13,1.508,0.843,-1.584,0.767,1.917,0.936,1.797,4.651,-1.183,0.407,0.849,0.073,0.79,0.9,-0.88,0.17,36.561,20.747,-37.781,19.526,60.03
2025-04-18 18:36:05,221.495,221.141,220.67,2.1,2.12,1.89,8.674,4.265,8.127,17.95,26.57,19.49,1.512,0.854,-1.575,0.791,1.921,0.943,1.793,4.658,-1.185,0.399,0.857,0.071,0.79,0.91,-0.88,0.17,36.584,20.76,-37.806,19.538,60.03
2025-04-18 18:37:05,221.44,221.014,220.637,2.09,2.09,1.89,8.663,4.27,8.128,17.9,26.48,19.45,1.509,0.852,-1.575,0.786,1.918,0.944,1.793,4.655,-1.185,0.405,0.857,0.077,0.79,0.9,-0.88,0.17,36.608,20.774,-37.831,19.551,60.03
2025-04-18 18:38:05,221.394,221.044,220.623,2.09,2.1,1.89,8.658,4.271,8.107,17.86,26.47,19.34,1.508,0.854,-1.572,0.789,1.917,0.944,1.789,4.65,-1.183,0.402,0.853,0.072,0.79,0.9,-0.88,0.17,36.632,20.787,-37.855,19.563,60.03
2025-04-18 18:39:05,221.294,220.97,220.517,2.08,2.07,1.87,8.662,4.251,8.115,17.81,26.57,19.88,1.508,0.852,-1.579,0.781,1.917,0.939,1.79,4.646,-1.183,0.396,0.841,0.055,0.79,0.91,-0.88,0.17,36.655,20.8,-37.88,19.575,60.03
2025-04-18 18:40:05,221.27,220.913,220.505,2.09,2.11,1.89,8.648,4.259,8.099,17.81,26.58,19.69,1.508,0.851,-1.573,0.786,1.914,0.941,1.786,4.64,-1.178,0.4,0.845,0.066,0.79,0.9,-0.88,0.17,36.679,20.814,-37.905,19.588,60.02
2025-04-18 18:41:05,221.311,220.859,220.493,2.09,2.11,1.91,8.662,4.785,8.111,17.78,22.99,19.8,1.508,0.951,-1.573,0.886,1.917,1.057,1.788,4.762,-1.183,0.46,0.849,0.127,0.79,0.9,-0.88,0.19,36.703,20.829,-37.93,19.602,60.01
2025-04-18 18:42:05,221.282,220.906,220.475,2.08,2.11,1.9,8.649,4.819,8.112,17.94,22.28,19.62,1.504,0.955,-1.571,0.888,1.914,1.064,1.789,4.767,-1.183,0.47,0.854,0.141,0.79,0.9,-0.88,0.19,36.726,20.844,-37.954,19.616,60.03
2025-04-18 18:43:05,221.282,220.956,220.546,2.07,2.11,1.91,8.657,4.773,8.114,17.96,22.47,19.54,1.51,0.945,-1.573,0.882,1.916,1.055,1.789,4.76,-1.178,0.467,0.852,0.141,0.79,0.9,-0.88,0.19,36.75,20.859,-37.979,19.63,60.04
2025-04-18 18:44:05,221.358,221.014,220.583,2.1,2.11,1.92,8.651,4.765,8.138,18.13,22.52,19.4,1.51,0.944,-1.579,0.875,1.915,1.053,1.795,4.763,-1.177,0.467,0.854,0.144,0.79,0.9,-0.88,0.18,36.774,20.874,-38.004,19.644,60.03
2025-04-18 18:45:05,221.388,220.965,220.591,2.11,2.1,1.92,8.64,4.75,8.123,18.2,22.53,19.55,1.505,0.94,-1.574,0.87,1.913,1.05,1.792,4.754,-1.18,0.467,0.855,0.142,0.79,0.9,-0.88,0.18,36.798,20.888,-38.029,19.657,60.04
2025-04-18 18:46:05,221.349,220.94,220.563,2.09,2.09,1.91,8.659,4.748,8.184,18.08,22.57,19.81,1.508,0.94,-1.591,0.857,1.917,1.049,1.805,4.771,-1.183,0.466,0.853,0.135,0.79,0.9,-0.88,0.18,36.821,20.903,-38.054,19.671,60.04
2025-04-18 18:47:05,221.299,220.948,220.531,2.08,2.11,1.9,8.659,4.745,8.129,18.06,22.5,19.17,1.508,0.937,-1.576,0.869,1.916,1.048,1.793,4.757,-1.182,0.469,0.853,0.14,0.79,0.89,-0.88,0.18,36.845,20.918,-38.079,19.685,60.04
2025-04-18 18:48:05,221.061,220.766,220.251,2.03,2.06,1.84,8.667,4.739,8.133,18.02,22.58,19.14,1.513,0.938,-1.576,0.875,1.916,1.046,1.791,4.753,-1.176,0.462,0.851,0.137,0.79,0.9,-0.88,0.18,36.869,20.933,-38.103,19.698,60.04
2025-04-18 18:49:05,221.009,220.729,220.272,2.06,2.1,1.87,8.654,4.72,8.139,18.18,22.55,19.62,1.505,0.937,-1.576,0.866,1.913,1.042,1.793,4.747,-1.179,0.455,0.854,0.129,0.79,0.9,-0.88,0.18,36.893,20.948,-38.128,19.712,60.05
2025-04-18 18:50:05,221.074,220.765,220.388,2.07,2.1,1.87,8.646,4.73,8.157,18.08,22.61,19.59,1.503,0.938,-1.582,0.859,1.911,1.044,1.798,4.753,-1.18,0.459,0.853,0.131,0.79,0.9,-0.88,0.18,36.916,20.963,-38.153,19.726,60.04
2025-04-18 18:51:05,221.136,220.772,220.407,2.09,2.11,1.89,8.673,4.744,8.129,17.85,22.63,19.48,1.511,0.936,-1.576,0.871,1.918,1.047,1.792,4.757,-1.18,0.47,0.852,0.142,0.79,0.89,-0.88,0.18,36.94,20.977,-38.178,19.739,60.03
2025-04-18 18:52:05,221.277,220.907,220.491,2.12,2.13,1.92,8.641,4.746,8.14,18.12,22.6,19.8,1.508,0.935,-1.578,0.865,1.912,1.048,1.795,4.755,-1.176,0.474,0.855,0.153,0.79,0.89,-0.88,0.18,36.964,20.992,-38.203,19.753,60.01
2025-04-18 18:53:05,221.421,221.053,220.606,2.12,2.12,1.92,8.651,4.751,8.133,17.98,22.67,19.74,1.508,0.938,-1.579,0.867,1.915,1.05,1.794,4.76,-1.18,0.471,0.851,0.142,0.79,0.89,-0.88,0.18,36.987,21.006,-38.228,19.766,60.02
2025-04-18 18:54:05,221.321,220.893,220.491,2.08,2.06,1.86,8.644,4.728,8.146,18.16,22.64,19.5,1.505,0.934,-1.58,0.858,1.913,1.044,1.796,4.754,-1.181,0.467,0.853,0.139,0.79,0.89,-0.88,0.18,37.011,21.021,-38.253,19.78,60.04
2025-04-18 18:55:05,221.274,220.869,220.442,2.05,2.05,1.84,8.662,4.738,8.144,18.24,22.66,19.32,1.511,0.935,-1.579,0.867,1.917,1.047,1.795,4.759,-1.179,0.47,0.854,0.144,0.79,0.89,-0.88,0.18,37.035,21.036,-38.278,19.793,60.01
2025-04-18 18:56:05,221.224,220.833,220.444,2.03,2.03,1.84,8.661,4.736,8.122,18.27,22.59,19.24,1.508,0.932,-1.576,0.864,1.916,1.046,1.79,4.752,-1.181,0.474,0.849,0.142,0.79,0.89,-0.88,0.18,37.058,21.051,-38.302,19.807,60.03
2025-04-18 18:57:05,221.145,220.728,220.391,2.05,2.04,1.85,8.665,4.722,8.141,18.22,22.71,19.83,1.508,0.932,-1.578,0.862,1.916,1.042,1.794,4.753,-1.182,0.466,0.852,0.136,0.79,0.89,-0.88,0.18,37.082,21.065,-38.327,19.82,60.04
2025-04-18 18:58:05,221.183,220.719,220.451,2.08,2.05,1.88,8.658,4.731,8.11,18.26,22.62,19.55,1.502,0.934,-1.569,0.867,1.915,1.044,1.788,4.747,-1.188,0.466,0.856,0.135,0.78,0.89,-0.88,0.18,37.106,21.08,-38.352,19.834,60.04
2025-04-18 18:59:05,221.194,220.745,220.521,2.06,2.05,1.88,8.668,4.718,8.109,18.24,22.7,19.32,1.509,0.931,-1.57,0.87,1.917,1.041,1.788,4.747,-1.182,0.467,0.855,0.14,0.79,0.89,-0.88,0.18,37.13,21.095,-38.376,19.848,60.05
2025-04-18 19:00:05,221.287,220.916,220.617,2.03,2.03,1.86,8.666,4.715,8.184,18.24,22.67,19.19,1.51,0.933,-1.592,0.851,1.918,1.042,1.805,4.765,-1.182,0.462,0.851,0.131,0.79,0.9,-0.88,0.18,37.153,21.109,-38.402,19.861,60.06
2025-04-18 19:01:05,221.109,220.677,220.381,2.07,2.08,1.9,8.691,4.729,8.254,18.28,22.59,19.8,1.512,0.935,-1.608,0.838,1.922,1.044,1.819,4.784,-1.186,0.463,0.849,0.126,0.79,0.9,-0.88,0.18,37.177,21.124,-38.427,19.874,60.06
2025-04-18 19:02:05,220.77,220.215,219.939,2.16,2.16,1.97,8.703,4.719,8.147,18.31,22.56,20.16,1.514,0.932,-1.578,0.868,1.921,1.039,1.792,4.752,-1.183,0.459,0.849,0.126,0.79,0.9,-0.88,0.18,37.201,21.139,-38.452,19.888,60.04
2025-04-18 19:03:05,220.789,220.21,219.944,2.17,2.17,1.98,8.702,4.741,8.186,18.38,22.61,20.23,1.515,0.94,-1.589,0.867,1.921,1.044,1.801,4.766,-1.181,0.454,0.847,0.12,0.79,0.9,-0.88,0.18,37.225,21.154,-38.477,19.902,60.04
2025-04-18 19:04:05,220.621,220.129,219.869,2.18,2.18,2.01,8.729,4.722,8.156,18.27,22.67,20.2,1.52,0.934,-1.584,0.871,1.926,1.039,1.793,4.759,-1.182,0.455,0.84,0.114,0.79,0.9,-0.88,0.18,37.249,21.168,-38.502,19.915,60.01
2025-04-18 19:05:05,220.564,220.114,219.903,2.18,2.19,2.02,8.698,4.714,8.17,18.39,22.62,21.09,1.511,0.928,-1.587,0.852,1.918,1.038,1.797,4.753,-1.182,0.464,0.842,0.124,0.79,0.89,-0.88,0.18,37.272,21.183,-38.527,19.929,60.01
2025-04-18 19:06:05,220.607,220.166,219.892,2.17,2.19,2.01,8.681,4.729,8.12,18.28,22.56,20.37,1.507,0.93,-1.572,0.866,1.915,1.041,1.785,4.742,-1.181,0.467,0.846,0.132,0.79,0.89,-0.88,0.18,37.296,21.198,-38.551,19.943,60.01
2025-04-18 19:07:05,220.612,220.124,219.898,2.15,2.15,1.98,8.659,4.712,8.136,18.35,22.58,20.17,1.506,0.927,-1.577,0.856,1.91,1.037,1.789,4.737,-1.175,0.464,0.845,0.134,0.79,0.89,-0.88,0.18,37.32,21.212,-38.576,19.956,60.01
2025-04-18 19:08:05,220.592,220.096,219.847,2.16,2.17,2.0,8.667,4.707,8.13,18.44,22.65,20.52,1.51,0.926,-1.576,0.86,1.912,1.036,1.787,4.735,-1.173,0.463,0.843,0.133,0.79,0.89,-0.88,0.18,37.344,21.227,-38.601,19.969,60.02
2025-04-18 19:09:05,220.649,220.127,219.84,2.17,2.19,2.01,8.66,4.714,8.112,18.57,22.65,20.45,1.507,0.929,-1.57,0.866,1.911,1.038,1.783,4.732,-1.175,0.463,0.845,0.133,0.79,0.89,-0.88,0.18,37.367,21.241,-38.626,19.983,60.0
2025-04-18 19:10:05,220.75,220.156,219.912,2.17,2.17,2.0,8.654,4.706,8.153,18.59,22.64,20.83,1.503,0.929,-1.582,0.851,1.91,1.036,1.793,4.739,-1.179,0.457,0.844,0.122,0.79,0.9,-0.88,0.18,37.391,21.256,-38.65,19.996,60.02
2025-04-18 19:11:05,220.631,220.139,219.837,2.18,2.17,2.0,8.678,4.211,8.155,18.51,26.31,20.3,1.51,0.842,-1.581,0.771,1.915,0.927,1.793,4.635,-1.177,0.387,0.845,0.055,0.79,0.91,-0.88,0.17,37.415,21.269,-38.675,20.009,60.01
2025-04-18 19:12:05,220.535,220.134,219.787,2.18,2.18,2.01,8.676,4.01,8.151,18.65,27.72,20.19,1.509,0.808,-1.579,0.739,1.913,0.883,1.792,4.588,-1.176,0.354,0.847,0.025,0.79,0.92,-0.88,0.16,37.439,21.282,-38.7,20.02,59.99
2025-04-18 19:13:05,220.538,220.182,219.768,2.19,2.22,2.03,8.687,4.034,8.145,18.46,27.62,20.2,1.508,0.81,-1.574,0.744,1.916,0.888,1.79,4.594,-1.181,0.362,0.851,0.033,0.79,0.91,-0.88,0.16,37.462,21.295,-38.725,20.032,59.99
2025-04-18 19:14:05,220.664,220.214,219.821,2.21,2.23,2.01,8.668,4.052,8.138,18.58,27.61,20.69,1.504,0.817,-1.575,0.746,1.913,0.892,1.789,4.594,-1.182,0.357,0.849,0.023,0.79,0.92,-0.88,0.16,37.486,21.308,-38.75,20.044,60.0
2025-04-18 19:15:05,220.656,220.224,219.827,2.19,2.2,2.0,8.661,4.106,8.131,18.53,27.45,20.2,1.51,0.831,-1.574,0.767,1.911,0.904,1.787,4.603,-1.171,0.355,0.846,0.031,0.79,0.92,-0.88,0.17,37.509,21.32,-38.774,20.056,60.0
2025-04-18 19:16:05,220.589,220.188,219.796,2.18,2.2,1.99,8.653,4.103,8.144,18.55,27.47,20.16,1.507,0.833,-1.577,0.763,1.909,0.903,1.79,4.602,-1.171,0.348,0.845,0.023,0.79,0.92,-0.88,0.17,37.533,21.334,-38.799,20.068,60.01
2025-04-18 19:17:05,220.623,220.219,219.84,2.18,2.2,2.0,8.67,4.099,8.124,18.25,27.52,20.37,1.508,0.834,-1.571,0.772,1.913,0.903,1.786,4.601,-1.176,0.344,0.849,0.017,0.79,0.92,-0.88,0.17,37.557,21.347,-38.824,20.08,60.02
2025-04-18 19:18:05,220.655,220.168,219.847,2.19,2.2,2.02,8.669,4.113,8.167,18.24,27.48,21.1,1.503,0.834,-1.583,0.754,1.913,0.905,1.796,4.614,-1.183,0.352,0.847,0.016,0.79,0.92,-0.88,0.16,37.58,21.36,-38.849,20.092,60.02
2025-04-18 19:19:05,220.718,220.157,219.906,2.19,2.21,2.04,8.674,4.123,8.123,18.07,27.45,20.79,1.51,0.832,-1.573,0.77,1.915,0.908,1.786,4.609,-1.177,0.361,0.846,0.031,0.79,0.92,-0.88,0.17,37.604,21.373,-38.874,20.104,60.02
