TIME,VRMS(V) L1 AVG,VRMS(V) L2 AVG,VRMS(V) L3 AVG,VTHD L1 AVG,VTHD L2 AVG,VTHD L3 AVG,IRMS(A) L1 AVG,IRMS(A) L2 AVG,IRMS(A) L3 AVG,ITHD L1 AVG,ITHD L2 AVG,ITHD L3 AVG,P(kW) L1 AVG,P(kW) L2 AVG,P(kW) L3 AVG,P(kW) ALL AVG,S(kVA) L1 AVG,S(kVA) L2 AVG,S(kVA) L3 AVG,S(kVA) ALL AVG,Q(kvar) L1 AVG,Q(kvar) L2 AVG,Q(kvar) L3 AVG,Q(kvar) ALL AVG,TPF L1 AVG,TPF L2 AVG,TPF L3 AVG,TPF ALL AVG,Energy(kWh) L1,Energy(kWh) L2,Energy(kWh) L3,Energy(kWh) ALL,FREQ AVG
2025-04-20 18:06:05,223.774,223.214,222.459,2.61,2.55,2.43,8.695,3.994,8.115,18.85,28.62,21.58,1.521,0.813,-1.58,0.754,1.946,0.892,1.805,4.643,-1.213,0.365,0.873,0.025,0.78,0.91,-0.88,0.16,104.336,60.515,-108.528,56.324,59.96
2025-04-20 18:07:05,223.901,223.348,222.555,2.63,2.58,2.45,8.691,3.997,8.114,18.64,28.7,21.18,1.525,0.813,-1.579,0.759,1.946,0.893,1.806,4.645,-1.208,0.368,0.876,0.036,0.78,0.91,-0.87,0.16,104.36,60.528,-108.553,56.336,59.94
2025-04-20 18:08:05,223.993,223.49,222.619,2.64,2.59,2.45,8.695,3.987,8.104,18.56,28.83,21.08,1.531,0.811,-1.576,0.765,1.948,0.891,1.804,4.643,-1.204,0.369,0.878,0.043,0.79,0.91,-0.87,0.17,104.384,60.541,-108.577,56.348,59.95
2025-04-20 18:09:05,224.196,223.685,222.735,2.64,2.58,2.44,8.676,3.991,8.059,18.82,28.74,20.83,1.524,0.812,-1.566,0.77,1.945,0.893,1.795,4.633,-1.209,0.371,0.878,0.04,0.78,0.91,-0.87,0.17,104.408,60.554,-108.602,56.36,59.97
2025-04-20 18:10:05,224.134,223.588,222.627,2.63,2.58,2.43,8.678,3.989,8.08,18.76,28.83,20.81,1.527,0.812,-1.57,0.769,1.945,0.892,1.799,4.636,-1.204,0.368,0.877,0.041,0.79,0.91,-0.87,0.17,104.432,60.566,-108.627,56.372,59.96
2025-04-20 18:11:05,223.921,223.353,222.451,2.6,2.53,2.4,8.66,3.975,8.081,18.96,28.85,20.76,1.525,0.809,-1.573,0.761,1.939,0.888,1.798,4.624,-1.198,0.364,0.869,0.035,0.79,0.91,-0.88,0.16,104.456,60.579,-108.651,56.384,59.95
2025-04-20 18:12:05,224.051,223.464,222.644,2.66,2.59,2.46,8.687,3.989,8.121,18.85,28.88,21.39,1.529,0.809,-1.585,0.753,1.946,0.891,1.808,4.646,-1.204,0.373,0.87,0.039,0.79,0.91,-0.88,0.16,104.48,60.592,-108.676,56.396,59.94
2025-04-20 18:13:05,224.233,223.694,222.859,2.66,2.59,2.45,8.683,3.977,8.06,18.63,28.87,21.2,1.525,0.808,-1.569,0.764,1.947,0.89,1.796,4.633,-1.211,0.371,0.875,0.036,0.78,0.91,-0.87,0.17,104.504,60.605,-108.701,56.408,59.97
2025-04-20 18:14:05,224.072,223.606,222.81,2.61,2.56,2.44,8.688,3.975,8.084,18.5,28.89,21.08,1.524,0.808,-1.573,0.759,1.947,0.889,1.801,4.637,-1.211,0.37,0.877,0.036,0.78,0.91,-0.87,0.16,104.528,60.617,-108.725,56.42,59.98
2025-04-20 18:15:05,224.174,223.768,222.874,2.67,2.61,2.47,8.642,3.971,8.11,18.82,28.9,20.96,1.517,0.806,-1.582,0.741,1.937,0.889,1.808,4.633,-1.205,0.373,0.875,0.042,0.78,0.91,-0.88,0.16,104.552,60.63,-108.751,56.431,59.97
2025-04-20 18:16:05,224.071,223.719,222.783,2.6,2.54,2.4,8.667,3.969,8.148,19.01,29.01,21.53,1.52,0.807,-1.593,0.734,1.942,0.888,1.815,4.645,-1.208,0.369,0.869,0.03,0.78,0.91,-0.88,0.16,104.576,60.643,-108.776,56.443,59.97
2025-04-20 18:17:05,223.921,223.506,222.591,2.59,2.52,2.37,8.658,3.965,8.063,19.12,29.01,21.17,1.511,0.811,-1.569,0.753,1.939,0.886,1.795,4.62,-1.214,0.356,0.871,0.014,0.78,0.92,-0.87,0.16,104.6,60.655,-108.8,56.455,59.96
2025-04-20 18:18:05,223.865,223.475,222.536,2.56,2.52,2.35,8.678,3.985,8.104,18.99,28.85,20.77,1.516,0.811,-1.576,0.751,1.943,0.891,1.803,4.637,-1.215,0.367,0.877,0.028,0.78,0.91,-0.87,0.16,104.624,60.668,-108.825,56.467,59.97
2025-04-20 18:19:05,223.849,223.403,222.467,2.58,2.55,2.38,8.668,3.966,8.085,19.01,28.92,20.92,1.519,0.808,-1.572,0.755,1.94,0.886,1.799,4.625,-1.207,0.363,0.873,0.029,0.78,0.91,-0.87,0.16,104.647,60.681,-108.849,56.479,59.96
2025-04-20 18:20:05,223.959,223.505,222.629,2.55,2.52,2.36,8.658,3.965,8.068,19.0,28.82,21.26,1.517,0.809,-1.574,0.753,1.939,0.886,1.796,4.621,-1.208,0.36,0.866,0.018,0.78,0.91,-0.88,0.16,104.671,60.694,-108.874,56.491,60.03
2025-04-20 18:21:05,224.012,223.596,222.689,2.56,2.52,2.35,8.657,3.969,8.109,18.95,28.79,21.46,1.514,0.81,-1.582,0.742,1.939,0.887,1.806,4.633,-1.212,0.363,0.871,0.022,0.78,0.91,-0.88,0.16,104.695,60.706,-108.899,56.502,60.03
2025-04-20 18:22:05,223.956,223.554,222.617,2.53,2.48,2.31,8.671,3.968,8.077,18.93,28.78,20.73,1.515,0.809,-1.571,0.752,1.942,0.887,1.798,4.627,-1.215,0.364,0.874,0.022,0.78,0.91,-0.87,0.16,104.719,60.719,-108.924,56.514,60.04
2025-04-20 18:23:05,223.958,223.435,222.56,2.54,2.49,2.32,8.65,3.979,8.068,19.07,28.67,21.01,1.514,0.81,-1.572,0.752,1.937,0.889,1.796,4.622,-1.208,0.366,0.867,0.024,0.78,0.91,-0.88,0.16,104.743,60.732,-108.949,56.526,60.03
2025-04-20 18:24:05,223.954,223.357,222.593,2.56,2.48,2.34,8.68,3.967,8.038,18.9,28.83,20.88,1.52,0.81,-1.567,0.762,1.944,0.886,1.789,4.619,-1.212,0.358,0.862,0.009,0.78,0.91,-0.88,0.17,104.767,60.744,-108.973,56.538,60.04
2025-04-20 18:25:05,223.989,223.364,222.65,2.57,2.5,2.36,8.659,3.97,8.091,18.79,28.83,21.39,1.513,0.81,-1.578,0.745,1.94,0.887,1.802,4.628,-1.213,0.36,0.869,0.015,0.78,0.91,-0.88,0.16,104.79,60.757,-108.997,56.55,60.04
2025-04-20 18:26:05,224.075,223.464,222.738,2.57,2.51,2.38,8.67,3.982,8.071,18.66,28.77,20.84,1.516,0.811,-1.57,0.757,1.943,0.89,1.798,4.63,-1.215,0.365,0.874,0.025,0.78,0.91,-0.87,0.16,104.814,60.77,-109.022,56.562,60.04
2025-04-20 18:27:05,224.223,223.656,222.832,2.56,2.52,2.39,8.653,3.973,8.084,18.73,28.76,20.98,1.519,0.807,-1.575,0.751,1.94,0.889,1.801,4.63,-1.207,0.371,0.874,0.038,0.78,0.91,-0.87,0.16,104.838,60.782,-109.047,56.573,60.06
2025-04-20 18:28:05,224.204,223.66,222.855,2.54,2.48,2.37,8.652,3.959,8.076,18.89,28.8,20.8,1.516,0.809,-1.575,0.75,1.94,0.885,1.8,4.625,-1.21,0.359,0.87,0.019,0.78,0.91,-0.88,0.16,104.862,60.795,-109.072,56.585,60.07
2025-04-20 18:29:05,224.178,223.536,222.815,2.55,2.48,2.37,8.671,4.463,8.079,18.7,25.61,21.43,1.519,0.9,-1.578,0.841,1.944,0.998,1.8,4.742,-1.213,0.428,0.865,0.081,0.78,0.9,-0.88,0.18,104.886,60.81,-109.097,56.599,60.06
2025-04-20 18:30:05,224.07,223.407,222.782,2.54,2.47,2.39,8.657,4.646,8.113,18.81,23.51,21.18,1.51,0.922,-1.583,0.85,1.94,1.038,1.807,4.785,-1.218,0.476,0.873,0.131,0.78,0.89,-0.88,0.18,104.909,60.824,-109.122,56.612,60.04
2025-04-20 18:31:05,223.987,223.278,222.604,2.54,2.47,2.4,8.655,4.635,8.167,18.76,23.57,20.82,1.514,0.919,-1.597,0.836,1.939,1.035,1.818,4.792,-1.21,0.476,0.869,0.135,0.78,0.89,-0.88,0.17,104.933,60.839,-109.147,56.625,60.01
2025-04-20 18:32:05,223.893,223.283,222.632,2.53,2.49,2.41,8.67,4.66,8.145,18.67,23.46,21.07,1.52,0.924,-1.591,0.853,1.941,1.041,1.813,4.795,-1.207,0.478,0.869,0.141,0.78,0.89,-0.88,0.18,104.957,60.853,-109.172,56.639,60.01
2025-04-20 18:33:05,223.963,223.403,222.697,2.52,2.48,2.37,8.663,4.67,8.103,18.75,23.31,21.06,1.513,0.929,-1.577,0.864,1.94,1.043,1.804,4.788,-1.215,0.474,0.876,0.136,0.78,0.89,-0.87,0.18,104.981,60.868,-109.197,56.652,60.03
2025-04-20 18:34:05,224.314,223.805,223.082,2.51,2.48,2.37,8.664,4.681,8.117,18.44,23.39,21.48,1.516,0.931,-1.584,0.863,1.944,1.048,1.811,4.802,-1.216,0.48,0.876,0.14,0.78,0.89,-0.88,0.18,105.005,60.883,-109.222,56.666,60.03
2025-04-20 18:35:05,224.38,223.833,223.12,2.52,2.49,2.37,8.648,4.687,8.058,18.61,23.33,20.83,1.515,0.933,-1.574,0.874,1.94,1.049,1.798,4.787,-1.212,0.48,0.868,0.136,0.78,0.89,-0.88,0.18,105.029,60.897,-109.246,56.679,60.03
2025-04-20 18:36:05,224.438,223.839,223.127,2.52,2.48,2.36,8.673,4.674,8.056,18.55,23.44,20.94,1.521,0.929,-1.574,0.877,1.947,1.046,1.798,4.79,-1.215,0.48,0.868,0.134,0.78,0.89,-0.88,0.18,105.053,60.912,-109.271,56.693,60.03
2025-04-20 18:37:05,224.387,223.81,223.129,2.5,2.47,2.36,8.646,4.665,8.058,18.59,23.41,20.97,1.512,0.929,-1.57,0.871,1.94,1.044,1.798,4.782,-1.216,0.475,0.876,0.136,0.78,0.89,-0.87,0.18,105.077,60.927,-109.296,56.707,60.03
2025-04-20 18:38:05,224.368,223.82,223.116,2.54,2.5,2.38,8.655,4.675,8.081,18.5,23.46,20.86,1.516,0.93,-1.576,0.87,1.942,1.046,1.803,4.791,-1.214,0.478,0.875,0.14,0.78,0.89,-0.87,0.18,105.1,60.941,-109.32,56.721,60.02
2025-04-20 18:39:05,224.401,223.878,223.098,2.51,2.49,2.35,8.625,4.683,8.067,18.58,23.39,21.18,1.515,0.931,-1.577,0.87,1.935,1.048,1.8,4.784,-1.204,0.482,0.868,0.146,0.78,0.89,-0.88,0.18,105.124,60.956,-109.345,56.735,60.01
2025-04-20 18:40:05,224.517,223.902,223.125,2.52,2.5,2.35,8.63,4.659,8.033,18.61,23.49,20.85,1.515,0.929,-1.567,0.878,1.938,1.043,1.792,4.773,-1.207,0.474,0.869,0.136,0.78,0.89,-0.87,0.18,105.148,60.97,-109.37,56.749,60.03
2025-04-20 18:41:05,224.509,223.79,223.082,2.5,2.45,2.33,8.637,4.657,8.06,18.45,23.54,20.64,1.516,0.928,-1.573,0.871,1.939,1.042,1.798,4.779,-1.209,0.474,0.871,0.136,0.78,0.89,-0.87,0.18,105.172,60.985,-109.394,56.762,60.03
2025-04-20 18:42:05,224.422,223.745,223.024,2.55,2.5,2.37,8.634,4.657,8.057,18.59,23.51,21.35,1.511,0.929,-1.576,0.864,1.938,1.042,1.797,4.777,-1.213,0.472,0.863,0.122,0.78,0.89,-0.88,0.18,105.196,61.0,-109.419,56.776,60.02
2025-04-20 18:43:05,224.398,223.7,223.039,2.57,2.53,2.4,8.641,4.679,8.024,18.5,23.44,20.88,1.517,0.927,-1.568,0.876,1.939,1.047,1.79,4.775,-1.207,0.486,0.862,0.141,0.78,0.89,-0.88,0.18,105.22,61.014,-109.445,56.79,59.99
2025-04-20 18:44:05,224.443,223.89,223.085,2.54,2.53,2.38,8.646,4.676,8.064,18.46,23.45,20.9,1.52,0.928,-1.572,0.876,1.941,1.047,1.799,4.786,-1.206,0.484,0.874,0.153,0.78,0.89,-0.87,0.18,105.243,61.029,-109.469,56.803,60.01
2025-04-20 18:45:05,224.257,223.79,223.011,2.55,2.55,2.41,8.639,4.66,8.087,18.65,23.41,20.89,1.511,0.927,-1.576,0.863,1.937,1.043,1.803,4.784,-1.212,0.477,0.876,0.141,0.78,0.89,-0.87,0.18,105.267,61.043,-109.494,56.817,60.0
2025-04-20 18:46:05,224.204,223.801,222.992,2.57,2.57,2.42,8.65,4.693,8.119,18.65,23.38,21.04,1.514,0.942,-1.582,0.874,1.939,1.05,1.811,4.8,-1.211,0.462,0.88,0.13,0.78,0.9,-0.87,0.18,105.291,61.058,-109.519,56.83,60.0
2025-04-20 18:47:05,224.176,223.736,222.98,2.56,2.54,2.41,8.644,4.909,8.115,18.54,23.12,21.34,1.517,1.036,-1.584,0.969,1.938,1.098,1.809,4.845,-1.206,0.364,0.873,0.031,0.78,0.94,-0.88,0.2,105.315,61.074,-109.543,56.846,60.0
2025-04-20 18:48:05,224.238,223.803,223.024,2.56,2.53,2.4,8.626,4.928,8.099,18.59,23.16,21.1,1.519,1.038,-1.579,0.978,1.934,1.103,1.806,4.843,-1.197,0.371,0.876,0.05,0.79,0.94,-0.87,0.2,105.339,61.091,-109.568,56.862,60.01
2025-04-20 18:49:05,224.33,223.88,223.067,2.55,2.53,2.4,8.632,4.933,8.077,18.62,23.05,21.18,1.512,1.039,-1.573,0.978,1.936,1.104,1.802,4.843,-1.209,0.375,0.878,0.044,0.78,0.94,-0.87,0.2,105.363,61.107,-109.593,56.877,60.02
2025-04-20 18:50:05,224.308,223.917,223.076,2.56,2.54,2.4,8.646,4.942,8.062,18.61,23.09,20.66,1.517,1.041,-1.571,0.987,1.939,1.107,1.798,4.844,-1.209,0.373,0.875,0.04,0.78,0.94,-0.87,0.2,105.387,61.124,-109.618,56.893,60.0
2025-04-20 18:51:05,224.313,223.949,223.042,2.55,2.54,2.38,8.64,4.941,8.118,18.63,23.03,21.09,1.517,1.042,-1.586,0.973,1.938,1.107,1.811,4.855,-1.206,0.372,0.872,0.038,0.78,0.94,-0.88,0.2,105.411,61.14,-109.643,56.908,60.01
2025-04-20 18:52:05,224.34,223.967,223.096,2.54,2.53,2.39,8.656,4.946,8.077,18.57,23.04,20.86,1.521,1.041,-1.576,0.985,1.942,1.108,1.802,4.852,-1.208,0.379,0.873,0.044,0.78,0.94,-0.87,0.2,105.434,61.156,-109.668,56.923,60.01
2025-04-20 18:53:05,224.308,223.847,222.978,2.55,2.51,2.37,8.657,4.937,8.042,18.66,23.02,20.92,1.513,1.041,-1.567,0.988,1.942,1.105,1.793,4.84,-1.217,0.369,0.872,0.024,0.78,0.94,-0.87,0.2,105.458,61.173,-109.692,56.939,60.02
2025-04-20 18:54:05,224.263,223.819,222.988,2.54,2.47,2.36,8.673,4.925,8.042,18.37,23.13,20.56,1.516,1.037,-1.568,0.985,1.945,1.102,1.793,4.841,-1.219,0.372,0.87,0.023,0.78,0.94,-0.87,0.2,105.482,61.189,-109.717,56.954,60.01
2025-04-20 18:55:05,224.352,223.912,223.12,2.57,2.51,2.4,8.645,4.921,8.047,18.52,23.16,20.8,1.516,1.038,-1.572,0.982,1.94,1.102,1.796,4.837,-1.21,0.37,0.868,0.027,0.78,0.94,-0.88,0.2,105.506,61.205,-109.742,56.97,60.01
2025-04-20 18:56:05,224.304,223.897,223.144,2.53,2.49,2.38,8.647,4.934,8.072,18.39,23.12,21.28,1.519,1.042,-1.582,0.98,1.94,1.105,1.801,4.846,-1.205,0.367,0.861,0.023,0.78,0.94,-0.88,0.2,105.53,61.222,-109.767,56.985,60.01
2025-04-20 18:57:05,224.351,223.923,223.173,2.54,2.49,2.39,8.659,4.926,8.049,18.44,23.09,20.9,1.519,1.038,-1.571,0.986,1.943,1.103,1.796,4.842,-1.211,0.373,0.871,0.033,0.78,0.94,-0.87,0.2,105.554,61.238,-109.792,57.001,60.03
2025-04-20 18:58:05,224.381,223.997,223.209,2.55,2.52,2.41,8.651,4.928,8.065,18.64,23.05,20.86,1.512,1.039,-1.574,0.978,1.941,1.104,1.8,4.845,-1.216,0.373,0.874,0.03,0.78,0.94,-0.87,0.2,105.578,61.254,-109.816,57.016,60.03
2025-04-20 18:59:05,224.453,223.998,223.215,2.58,2.55,2.42,8.645,3.981,8.054,18.64,28.76,21.04,1.517,0.809,-1.573,0.754,1.94,0.892,1.798,4.63,-1.209,0.374,0.87,0.036,0.78,0.91,-0.87,0.16,105.602,61.267,-109.841,57.028,60.02
2025-04-20 19:00:05,224.692,224.102,223.337,2.62,2.57,2.45,8.643,3.94,8.09,18.55,29.05,21.14,1.517,0.803,-1.583,0.737,1.942,0.883,1.807,4.632,-1.213,0.366,0.871,0.024,0.78,0.91,-0.88,0.16,105.625,61.28,-109.866,57.039,60.04
2025-04-20 19:01:05,224.517,224.035,223.253,2.57,2.53,2.41,8.682,3.99,8.228,18.47,28.82,20.68,1.519,0.817,-1.615,0.721,1.949,0.894,1.837,4.68,-1.221,0.362,0.875,0.016,0.78,0.91,-0.88,0.15,105.649,61.293,-109.891,57.051,60.05
2025-04-20 19:02:05,224.564,224.176,223.38,2.6,2.57,2.45,8.692,3.955,8.14,18.37,29.14,21.32,1.526,0.808,-1.595,0.739,1.952,0.887,1.818,4.657,-1.217,0.364,0.873,0.02,0.78,0.91,-0.88,0.16,105.674,61.306,-109.917,57.063,60.02
2025-04-20 19:03:05,224.541,224.266,223.415,2.57,2.56,2.44,8.699,3.565,8.069,18.57,33.56,21.23,1.528,0.721,-1.576,0.673,1.953,0.8,1.803,4.555,-1.216,0.345,0.874,0.002,0.78,0.9,-0.87,0.15,105.697,61.317,-109.941,57.073,60.04
2025-04-20 19:04:05,224.532,224.212,223.349,2.57,2.56,2.44,8.707,4.358,8.072,18.51,26.8,21.15,1.533,0.886,-1.577,0.842,1.955,0.977,1.803,4.735,-1.213,0.409,0.873,0.069,0.78,0.91,-0.87,0.18,105.722,61.331,-109.966,57.086,60.03
2025-04-20 19:05:05,224.502,224.168,223.282,2.58,2.59,2.44,8.665,4.175,8.062,18.74,27.58,21.15,1.518,0.843,-1.573,0.789,1.945,0.936,1.8,4.681,-1.216,0.405,0.875,0.064,0.78,0.9,-0.87,0.17,105.746,61.344,-109.991,57.099,59.98
2025-04-20 19:06:05,224.55,224.211,223.351,2.59,2.6,2.44,8.662,4.198,8.07,18.6,27.53,21.34,1.521,0.849,-1.578,0.793,1.945,0.941,1.802,4.689,-1.212,0.405,0.871,0.064,0.78,0.9,-0.88,0.17,105.769,61.357,-110.015,57.111,59.98
2025-04-20 19:07:05,224.522,224.22,223.304,2.59,2.61,2.43,8.645,4.218,8.052,18.75,27.24,20.89,1.517,0.85,-1.572,0.795,1.941,0.946,1.798,4.685,-1.211,0.413,0.872,0.075,0.78,0.9,-0.87,0.17,105.793,61.371,-110.04,57.124,59.99
2025-04-20 19:08:05,224.511,224.238,223.296,2.55,2.57,2.39,8.644,4.231,8.071,18.58,27.09,20.83,1.521,0.852,-1.576,0.797,1.941,0.949,1.802,4.692,-1.205,0.416,0.874,0.085,0.78,0.9,-0.87,0.17,105.818,61.384,-110.065,57.137,60.01
2025-04-20 19:09:05,224.453,224.157,223.243,2.58,2.58,2.4,8.632,4.214,8.044,18.53,27.23,20.9,1.514,0.853,-1.568,0.798,1.937,0.945,1.796,4.678,-1.209,0.405,0.875,0.071,0.78,0.9,-0.87,0.17,105.841,61.397,-110.089,57.15,60.0
2025-04-20 19:10:05,224.549,224.227,223.293,2.57,2.56,2.39,8.643,4.212,8.05,18.37,27.32,20.96,1.517,0.852,-1.571,0.798,1.941,0.944,1.798,4.683,-1.21,0.407,0.873,0.07,0.78,0.9,-0.87,0.17,105.865,61.411,-110.114,57.162,60.01
2025-04-20 19:11:05,224.58,224.207,223.242,2.61,2.56,2.4,8.633,4.281,8.056,18.58,27.06,20.9,1.516,0.867,-1.577,0.806,1.939,0.96,1.798,4.697,-1.208,0.411,0.863,0.066,0.78,0.9,-0.88,0.17,105.889,61.425,-110.139,57.175,60.0
2025-04-20 19:12:05,224.66,224.298,223.344,2.62,2.6,2.43,8.638,4.907,8.095,18.63,22.68,21.5,1.519,0.983,-1.587,0.915,1.941,1.101,1.808,4.849,-1.208,0.493,0.866,0.151,0.78,0.89,-0.88,0.19,105.913,61.44,-110.163,57.19,60.01
2025-04-20 19:13:05,224.536,224.208,223.234,2.53,2.5,2.33,8.647,4.838,8.057,18.68,22.86,20.97,1.514,0.973,-1.572,0.915,1.942,1.085,1.798,4.825,-1.215,0.48,0.873,0.137,0.78,0.9,-0.87,0.19,105.937,61.456,-110.188,57.204,60.01
2025-04-20 19:14:05,224.314,224.081,223.093,2.5,2.48,2.33,8.643,4.834,8.057,18.81,22.84,20.78,1.512,0.972,-1.571,0.913,1.939,1.083,1.797,4.819,-1.213,0.478,0.872,0.137,0.78,0.9,-0.87,0.19,105.961,61.471,-110.213,57.219,60.02
2025-04-20 19:15:05,224.247,224.048,223.051,2.53,2.51,2.35,8.657,4.882,8.092,18.74,22.84,21.14,1.52,0.98,-1.583,0.917,1.941,1.094,1.805,4.84,-1.208,0.486,0.867,0.145,0.78,0.9,-0.88,0.19,105.985,61.486,-110.238,57.233,60.02
2025-04-20 19:16:05,224.306,224.023,223.074,2.52,2.48,2.34,8.643,4.861,8.122,18.77,22.89,20.65,1.517,0.978,-1.589,0.906,1.939,1.089,1.812,4.839,-1.207,0.478,0.87,0.141,0.78,0.9,-0.88,0.19,106.009,61.502,-110.263,57.247,60.02
