arquivo,real_kWh,previsto_kWh,erro_absoluto,erro_percentual,residual
amostra_0259_1900.77.csv,1900.77,1866.5707,34.19932128906248,1.7992351146673444,34.19932128906248
amostra_0261_2141.38.csv,2141.38,2099.5679,41.81212890625011,1.95257865984786,41.81212890625011
amostra_0267_2140.55.csv,2140.55,2164.0862,23.536181640624818,1.0995389801978377,-23.536181640624818
amostra_0291_1730.96.csv,1730.96,1675.8883,55.071694335937536,3.1815694375339425,55.071694335937536
amostra_0295_2954.12.csv,2954.12,2969.6604,15.54040039062511,0.5260585348809497,-15.54040039062511
amostra_0299_1311.30.csv,1311.3,1374.1095,62.809497070312545,4.789864796027801,-62.809497070312545
amostra_0302_1923.59.csv,1923.59,1825.2421,98.34793457031242,5.112728521686661,98.34793457031242
amostra_0306_2636.09.csv,2636.09,2542.6719,93.41812500000015,3.5438139441369656,93.41812500000015
amostra_0312_2523.04.csv,2523.04,2542.7866,19.746621093750036,0.7826519236219021,-19.746621093750036
amostra_0318_3036.02.csv,3036.02,2971.6855,64.33445312499998,2.119039173819671,64.33445312499998
amostra_0319_2627.89.csv,2627.89,2598.6833,29.206650390624873,1.1114106903494771,29.206650390624873
amostra_0327_2443.80.csv,2443.8,2453.4338,9.633837890624818,0.3942154796065479,-9.633837890624818
amostra_0332_1937.16.csv,1937.16,1900.5525,36.60750976562508,1.88975147977581,36.60750976562508
amostra_0336_2694.71.csv,2694.71,2649.035,45.675087890625036,1.6949908483890674,45.675087890625036
amostra_0343_2310.68.csv,2310.68,2303.7114,6.968574218749836,0.30158110247848413,6.968574218749836
amostra_0345_1895.30.csv,1895.3,1869.3306,25.969433593749955,1.370201740819393,25.969433593749955
amostra_0346_3976.83.csv,3976.83,3885.3008,91.52921874999993,2.30156226818848,91.52921874999993
amostra_0350_2875.35.csv,2875.35,2806.676,68.67397460937491,2.3883692284200153,68.67397460937491
amostra_0353_3169.02.csv,3169.02,3126.3838,42.63621093749998,1.345406811490618,42.63621093749998
amostra_0356_4116.59.csv,4116.59,4003.3115,113.27847656250015,2.751755131370871,113.27847656250015
amostra_0360_1616.30.csv,1616.3,1596.2994,20.000561523437455,1.2374287894225984,20.000561523437455
amostra_0365_2871.06.csv,2871.06,2807.2864,63.773623046874945,2.2212570634843907,63.773623046874945
amostra_0368_1746.61.csv,1746.61,1738.561,8.0489648437499,0.460833548631343,8.0489648437499
amostra_0381_2301.19.csv,2301.19,2273.7864,27.403623046875055,1.1908457383734092,27.403623046875055
amostra_0386_3380.46.csv,3380.46,3372.7952,7.664833984375036,0.22673937820222798,7.664833984375036
amostra_0387_2393.57.csv,2393.57,2304.502,89.06804687500016,3.721138169136485,89.06804687500016
amostra_0391_2737.07.csv,2737.07,2675.2173,61.852714843750164,2.259814869321945,61.852714843750164
amostra_0394_2887.08.csv,2887.08,2787.582,99.49796874999993,3.4463183822408774,99.49796874999993
amostra_0395_1372.27.csv,1372.27,1413.7122,41.44215820312502,3.0199711575072703,-41.44215820312502
amostra_0401_2823.10.csv,2823.1,2810.1191,12.980859374999909,0.4598086987708515,12.980859374999909
amostra_0402_1876.94.csv,1876.94,1854.004,22.935971679687555,1.2219874732110538,22.935971679687555
amostra_0404_964.29.csv,964.29,1066.5942,102.30423828125004,10.609281261990692,-102.30423828125004
amostra_0408_2330.48.csv,2330.48,2223.6248,106.85524414062502,4.585117406741316,106.85524414062502
amostra_0413_1953.02.csv,1953.02,1948.3248,4.695170898437482,0.24040567420904455,4.695170898437482
amostra_0419_1331.43.csv,1331.43,1401.6234,70.19341308593744,5.272031806849585,-70.19341308593744
amostra_0424_1989.78.csv,1989.78,2040.2843,50.50430175781253,2.5381852143358827,-50.50430175781253
amostra_0427_2353.69.csv,2353.69,2241.2246,112.46539062500005,4.778258420820077,112.46539062500005
amostra_0430_1749.57.csv,1749.57,1769.34,19.769965820312564,1.1299899872718762,-19.769965820312564
amostra_0432_2301.81.csv,2301.81,2271.1843,30.625673828124945,1.3305039872154933,30.625673828124945
amostra_0442_1188.48.csv,1188.48,1213.4976,25.017558593749982,2.1050045935775095,-25.017558593749982
amostra_0448_1711.82.csv,1711.82,1681.407,30.413017578124936,1.7766481042472304,30.413017578124936
amostra_0459_2278.38.csv,2278.38,2206.7195,71.66051757812511,3.1452399326769505,71.66051757812511
amostra_0461_2164.81.csv,2164.81,2163.148,1.6620507812499454,0.07677582703562648,1.6620507812499454
amostra_0465_3784.44.csv,3784.44,3744.1082,40.331845703125055,1.0657282372854386,40.331845703125055
amostra_0466_2053.46.csv,2053.46,2065.9873,12.527304687499964,0.6100583740369895,-12.527304687499964
amostra_0472_2345.65.csv,2345.65,2324.7717,20.87827148437509,0.8900846880129213,20.87827148437509
amostra_0473_1799.60.csv,1799.6,1840.8926,41.29257812500009,2.294542016281401,-41.29257812500009
amostra_0474_3479.63.csv,3479.63,3400.7263,78.90368164062511,2.2675882677360844,78.90368164062511
amostra_0476_2401.85.csv,2401.85,2368.0857,33.76430664062491,1.4057625014311848,33.76430664062491
amostra_0482_3033.24.csv,3033.24,2996.203,37.03711914062478,1.2210414982205426,37.03711914062478
amostra_0486_3716.25.csv,3716.25,3605.8018,110.4482421875,2.9720347712748065,110.4482421875
amostra_0490_2742.70.csv,2742.7,2691.6936,51.00639648437482,1.8597147513171264,51.00639648437482
amostra_0493_1317.20.csv,1317.2,1337.8334,20.633374023437455,1.566457183680341,-20.633374023437455
amostra_0495_2113.67.csv,2113.67,2100.706,12.963945312500073,0.6133381896180611,12.963945312500073
amostra_0497_2280.00.csv,2280.0,2282.9016,2.901611328125,0.12726365474232457,-2.901611328125
amostra_0514_1817.76.csv,1817.76,1774.8176,42.94237304687499,2.3623785894108678,42.94237304687499
amostra_0515_3859.47.csv,3859.47,3822.78,36.6899707031248,0.9506479051041931,36.6899707031248
amostra_0521_2678.67.csv,2678.67,2666.0962,12.573808593750073,0.4694049133991896,12.573808593750073
amostra_0526_2307.83.csv,2307.83,2261.8818,45.94816406249993,1.990968314932206,45.94816406249993
amostra_0549_1147.80.csv,1147.8,1221.5486,73.74858398437505,6.425212056488504,-73.74858398437505
amostra_0552_2377.71.csv,2377.71,2300.0784,77.63163085937504,3.2649747386929038,77.63163085937504
amostra_0556_3967.58.csv,3967.58,3956.0273,11.552656249999927,0.29117639089822833,11.552656249999927
amostra_0559_2561.06.csv,2561.06,2464.009,97.05096679687495,3.7894843071569957,97.05096679687495
amostra_0564_1524.70.csv,1524.7,1506.8066,17.893359375000045,1.1735659064078208,17.893359375000045
amostra_0566_2947.55.csv,2947.55,2830.9497,116.60029296875018,3.955837660726711,116.60029296875018
amostra_0571_1873.78.csv,1873.78,1920.5579,46.77786132812503,2.496443623484349,-46.77786132812503
amostra_0574_2877.73.csv,2877.73,2843.8184,33.91164062500002,1.1784163429161185,33.91164062500002
amostra_0588_2769.21.csv,2769.21,2692.3032,76.90677734375004,2.777210010932722,76.90677734375004
amostra_0591_1734.98.csv,1734.98,1754.4899,19.509868164062482,1.124501041168341,-19.509868164062482
amostra_0594_2304.55.csv,2304.55,2297.827,6.723095703125182,0.29173138804214194,6.723095703125182
amostra_0596_3012.89.csv,3012.89,3015.9802,3.0902246093751273,0.1025667916643199,-3.0902246093751273
amostra_0598_2806.34.csv,2806.34,2739.7346,66.60538085937515,2.3733895700227037,66.60538085937515
amostra_0601_3466.01.csv,3466.01,3411.4893,54.52074218750022,1.5730116816598976,54.52074218750022
amostra_0602_3805.52.csv,3805.52,3783.0552,22.464824218749982,0.5903220642316945,22.464824218749982
amostra_0604_3117.84.csv,3117.84,3068.597,49.243076171875146,1.579397152255252,49.243076171875146
amostra_0613_1363.21.csv,1363.21,1321.6746,41.535439453125036,3.046884885903495,41.535439453125036
amostra_0621_2901.06.csv,2901.06,2896.1973,4.862734374999945,0.1676192279718429,4.862734374999945
amostra_0625_2995.38.csv,2995.38,2991.2874,4.092646484375109,0.13663196270173095,4.092646484375109
amostra_0634_2937.63.csv,2937.63,2894.5728,43.05724609375011,1.4657137247968637,43.05724609375011
amostra_0636_1580.53.csv,1580.53,1526.5488,53.98117187499997,3.4153841986548796,53.98117187499997
amostra_0637_1206.96.csv,1206.96,1171.1152,35.844765625000036,2.9698387374063793,35.844765625000036
amostra_0643_2790.42.csv,2790.42,2800.033,9.612958984374927,0.34449864122156976,-9.612958984374927
amostra_0647_1675.18.csv,1675.18,1641.6326,33.547431640625064,2.0026165331859898,33.547431640625064
amostra_0652_2231.13.csv,2231.13,2232.1455,1.0155078124998909,0.04551540306929183,-1.0155078124998909
amostra_0653_2029.21.csv,2029.21,2044.8092,15.599204101562464,0.7687328616339592,-15.599204101562464
amostra_0654_1620.66.csv,1620.66,1602.5835,18.076503906250082,1.1153791607277332,18.076503906250082
amostra_0655_1258.64.csv,1258.64,1336.6813,78.0412744140624,6.200444480873196,-78.0412744140624
amostra_0657_2206.37.csv,2206.37,2171.1582,35.21179687499989,1.5959153213196287,35.21179687499989
amostra_0671_3645.38.csv,3645.38,3639.7412,5.638789062500109,0.15468316231778606,5.638789062500109
amostra_0674_918.87.csv,918.87,963.2856,44.415583496093745,4.8337178813209425,-44.415583496093745
amostra_0678_2912.56.csv,2912.56,2866.7314,45.828554687499945,1.5734801922535482,45.828554687499945
amostra_0683_2546.07.csv,2546.07,2507.639,38.431083984375164,1.5094276270634805,38.431083984375164
amostra_0687_1072.09.csv,1072.09,1083.6924,11.602382812500082,1.0822209714203175,-11.602382812500082
amostra_0699_3131.02.csv,3131.02,3068.8552,62.16477539062498,1.9854480453853691,62.16477539062498
amostra_0703_1737.04.csv,1737.04,1713.9082,23.131796874999964,1.3316789984686572,23.131796874999964
amostra_0707_2677.72.csv,2677.72,2592.874,84.8459765624998,3.168590314241213,84.8459765624998
amostra_0715_1765.46.csv,1765.46,1679.6708,85.78922363281254,4.859312792859229,85.78922363281254
amostra_0718_1544.17.csv,1544.17,1510.1685,34.00154296875007,2.201930031586553,34.00154296875007
amostra_0720_2368.81.csv,2368.81,2360.3542,8.455751953124945,0.35696201692516266,8.455751953124945
amostra_0724_2490.22.csv,2490.22,2402.1758,88.0442187499998,3.5356000172675426,88.0442187499998
amostra_0731_1551.83.csv,1551.83,1580.0247,28.194658203125073,1.8168651336244999,-28.194658203125073
amostra_0736_1824.46.csv,1824.46,1807.5089,16.951088867187536,0.9291016995268483,16.951088867187536
amostra_0745_1379.46.csv,1379.46,1366.45,13.010048828125036,0.9431262108451884,13.010048828125036
amostra_0747_2185.45.csv,2185.45,2142.7307,42.71928710937482,1.954713542262455,42.71928710937482
amostra_0749_1835.44.csv,1835.44,1749.2089,86.23113769531255,4.698118036836537,86.23113769531255
amostra_0752_2330.02.csv,2330.02,2323.4172,6.602763671874982,0.2833779826728947,6.602763671874982
amostra_0754_1452.09.csv,1452.09,1447.9894,4.100620117187418,0.2823943500187604,4.100620117187418
amostra_0759_3391.58.csv,3391.58,3312.683,78.89689453124993,2.326257807017671,78.89689453124993
amostra_0760_3239.20.csv,3239.2,3200.6704,38.52958984374982,1.189478570133052,38.52958984374982
amostra_0763_1724.07.csv,1724.07,1676.831,47.238945312499936,2.7399667828162397,47.238945312499936
amostra_0775_3564.99.csv,3564.99,3468.9214,96.06861328124978,2.69477932003315,96.06861328124978
amostra_0778_2683.67.csv,2683.67,2632.9043,50.76570312500007,1.8916522197215033,50.76570312500007
amostra_0791_2420.66.csv,2420.66,2286.3066,134.35335937499985,5.5502779975295935,134.35335937499985
amostra_0793_3033.97.csv,3033.97,3055.3015,21.3315136718752,0.7030891429999374,-21.3315136718752
amostra_0794_4321.70.csv,4321.7,4294.1714,27.528613281249818,0.6369857528576676,27.528613281249818
amostra_0803_1928.05.csv,1928.05,1857.6521,70.39790039062495,3.651248691197062,70.39790039062495
amostra_0810_3034.11.csv,3034.11,2946.3594,87.75062500000013,2.8921372329941937,87.75062500000013
amostra_0814_2301.86.csv,2301.86,2250.651,51.20912109375013,2.2246844331866455,51.20912109375013
amostra_0821_1912.96.csv,1912.96,1848.4185,64.54154296875004,3.37390969851696,64.54154296875004
amostra_0835_875.51.csv,875.51,925.70605,50.19605468750001,5.733350240145745,-50.19605468750001
amostra_0843_2983.46.csv,2983.46,2939.9998,43.460244140625036,1.4567061110464037,43.460244140625036
amostra_0847_1707.36.csv,1707.36,1670.2606,37.0993798828124,2.17290904570872,37.0993798828124
amostra_0852_2324.81.csv,2324.81,2223.9854,100.82464843749995,4.336898432022399,100.82464843749995
amostra_0870_2084.82.csv,2084.82,2091.571,6.751044921874836,0.32381907895524964,-6.751044921874836
amostra_0873_3940.57.csv,3940.57,3854.1814,86.38860351562516,2.192286991872373,86.38860351562516
amostra_0875_3266.23.csv,3266.23,3181.128,85.10207031250002,2.605513705786182,85.10207031250002
amostra_0883_2089.85.csv,2089.85,2034.7858,55.06423339843741,2.634841419165845,55.06423339843741
amostra_0891_2154.78.csv,2154.78,2227.865,73.0849902343748,3.3917611187394905,-73.0849902343748
amostra_0898_2391.35.csv,2391.35,2290.1897,101.16030273437491,4.230259173035102,101.16030273437491
amostra_0908_3645.54.csv,3645.54,3550.6287,94.91133789062496,2.6034918802324203,94.91133789062496
amostra_0909_2316.55.csv,2316.55,2330.8362,14.286181640624818,0.6167007679793148,-14.286181640624818
amostra_0917_3288.29.csv,3288.29,3249.0645,39.225546874999964,1.1928858730525582,39.225546874999964
amostra_0920_2650.49.csv,2650.49,2626.9329,23.55713867187478,0.8887842878816665,23.55713867187478
amostra_0924_1817.94.csv,1817.94,1758.6034,59.336606445312555,3.2639474595043043,59.336606445312555
amostra_0929_2021.19.csv,2021.19,2002.3618,18.828183593750055,0.9315395184891107,18.828183593750055
amostra_0932_2632.20.csv,2632.2,2591.5435,40.65654296874982,1.544584110962306,40.65654296874982
amostra_0940_2037.78.csv,2037.78,1977.4246,60.35543945312497,2.961823133661385,60.35543945312497
amostra_0943_3410.22.csv,3410.22,3393.354,16.8659960937498,0.49457208314272394,16.8659960937498
amostra_0947_2654.24.csv,2654.24,2653.2292,1.0107519531247817,0.038080654090239835,1.0107519531247817
amostra_0949_2738.06.csv,2738.06,2612.0295,126.03045898437495,4.602910782976814,126.03045898437495
amostra_0951_3461.53.csv,3461.53,3388.4688,73.0612500000002,2.110663492732988,73.0612500000002
amostra_0955_1719.94.csv,1719.94,1710.0056,9.934384765625055,0.5776006584895436,9.934384765625055
amostra_0962_2968.23.csv,2968.23,2962.6208,5.609150390625018,0.1889729027273836,5.609150390625018
amostra_0967_2485.66.csv,2485.66,2522.5854,36.925449218750146,1.485539020572007,-36.925449218750146
amostra_0985_2342.97.csv,2342.97,2352.6792,9.7091992187502,0.4143970780142384,-9.7091992187502
amostra_0987_2161.01.csv,2161.01,2147.3848,13.625234375000218,0.6305030691667423,13.625234375000218
amostra_0988_2073.85.csv,2073.85,2039.603,34.24697265624991,1.6513717316223406,34.24697265624991
amostra_0991_2419.13.csv,2419.13,2481.3,62.17004882812489,2.569934184112672,-62.17004882812489
amostra_0999_2759.47.csv,2759.47,2747.7563,11.7136523437498,0.4244892078460647,11.7136523437498
amostra_1005_2484.32.csv,2484.32,2370.4211,113.89885742187516,4.584709595457717,113.89885742187516
amostra_1023_3035.07.csv,3035.07,2991.0178,44.052177734375164,1.4514386071614547,44.052177734375164
amostra_1024_3108.16.csv,3108.16,3135.7305,27.570468750000146,0.8870350545017034,-27.570468750000146
amostra_1027_4353.11.csv,4353.11,4300.9863,52.12367187499967,1.1973892659500833,52.12367187499967
amostra_1039_3430.12.csv,3430.12,3381.653,48.46692382812489,1.4129804154993089,48.46692382812489
amostra_1041_1831.86.csv,1831.86,1816.6965,15.1634667968749,0.8277634096969692,15.1634667968749
amostra_1042_3170.58.csv,3170.58,3196.9834,26.403398437500073,0.8327624105841857,-26.403398437500073
amostra_1045_1681.42.csv,1681.42,1628.4753,52.94465820312507,3.148806259181232,52.94465820312507
amostra_1055_2647.63.csv,2647.63,2458.344,189.2860058593751,7.149262013928498,189.2860058593751
amostra_1057_2788.80.csv,2788.8,2679.671,109.12910156250018,3.913120394524533,109.12910156250018
amostra_1061_2621.51.csv,2621.51,2556.9905,64.51952148437522,2.461158701831205,64.51952148437522
amostra_1070_2676.56.csv,2676.56,2584.451,92.10907226562495,3.441322901994536,92.10907226562495
amostra_1072_2609.66.csv,2609.66,2599.161,10.499111328124854,0.4023172109824596,10.499111328124854
amostra_1073_2765.53.csv,2765.53,2695.2605,70.2695019531252,2.54090543053683,70.2695019531252
amostra_1077_2755.79.csv,2755.79,2632.7761,123.01387695312496,4.463833490691416,123.01387695312496
amostra_1078_3101.47.csv,3101.47,3082.5022,18.9678027343748,0.6115745996051808,18.9678027343748
amostra_1081_1548.57.csv,1548.57,1558.218,9.648017578125064,0.623027540125733,-9.648017578125064
amostra_1091_2387.11.csv,2387.11,2417.7568,30.646835937499873,1.2838468247169117,-30.646835937499873
amostra_1095_2339.62.csv,2339.62,2264.767,74.85291015624989,3.1993618688611782,74.85291015624989
amostra_1096_2709.91.csv,2709.91,2678.8481,31.061855468749854,1.1462319954813944,31.061855468749854
amostra_1102_1871.91.csv,1871.91,1801.175,70.73495117187508,3.7787581225526377,70.73495117187508
amostra_1106_2888.83.csv,2888.83,2725.3003,163.52970703124993,5.660759097324866,163.52970703124993
amostra_1108_2574.07.csv,2574.07,2557.4963,16.573662109375164,0.643869906777017,16.573662109375164
amostra_1114_1546.13.csv,1546.13,1550.0352,3.905156249999891,0.2525761902297925,-3.905156249999891
amostra_1119_1507.38.csv,1507.38,1550.7538,43.37378417968739,2.8774286629574086,-43.37378417968739
amostra_1123_3016.02.csv,3016.02,2982.0405,33.97947265624998,1.1266328690210934,33.97947265624998
amostra_1128_1960.64.csv,1960.64,1871.0258,89.6142431640626,4.570662802149431,89.6142431640626
amostra_1133_3201.83.csv,3201.83,3171.1506,30.679365234374927,0.9581822031268034,30.679365234374927
amostra_1136_2574.47.csv,2574.47,2600.048,25.5780957031252,0.9935285982406166,-25.5780957031252
amostra_1139_2152.87.csv,2152.87,2124.9805,27.88953124999989,1.295458213919089,27.88953124999989
amostra_1144_1938.78.csv,1938.78,1891.1443,47.63571289062497,2.4569942381613683,47.63571289062497
amostra_1150_2715.36.csv,2715.36,2579.4944,135.86561523437513,5.003594927905512,135.86561523437513
amostra_1152_3194.03.csv,3194.03,3182.3796,11.6503613281252,0.36475428621914,11.6503613281252
amostra_1153_2510.56.csv,2510.56,2416.5625,93.99749999999995,3.74408498502326,93.99749999999995
amostra_1157_2411.96.csv,2411.96,2401.324,10.636025390625036,0.4409702229981026,10.636025390625036
amostra_1162_2238.67.csv,2238.67,2165.9915,72.67854492187507,3.2465055109451177,72.67854492187507
amostra_1163_2938.17.csv,2938.17,2875.6401,62.52986328125007,2.1281907881861866,62.52986328125007
amostra_1165_2812.93.csv,2812.93,2696.4858,116.44416015624984,4.139603906113904,116.44416015624984
amostra_1166_2601.59.csv,2601.59,2558.0994,43.490634765625146,1.6716944163232925,43.490634765625146
amostra_1169_2513.01.csv,2513.01,2501.5815,11.428457031250218,0.4547716495855654,11.428457031250218
amostra_1173_2503.59.csv,2503.59,2437.0913,66.49869140625015,2.6561334486177905,66.49869140625015
amostra_1175_2968.48.csv,2968.48,2897.6091,70.87086914062502,2.38744640828387,70.87086914062502
amostra_1180_2059.34.csv,2059.34,2012.4222,46.917758789062646,2.278291044172533,46.917758789062646
amostra_1184_3350.80.csv,3350.8,3303.701,47.09907226562518,1.405606788397552,47.09907226562518
amostra_1185_1622.44.csv,1622.44,1626.2821,3.8421044921874454,0.2368102667702624,-3.8421044921874454
amostra_1193_2315.53.csv,2315.53,2239.5327,75.9972851562502,3.2820686908072965,75.9972851562502
amostra_1194_2418.87.csv,2418.87,2381.4604,37.40955078124989,1.546571365193247,37.40955078124989
amostra_1207_3196.34.csv,3196.34,3177.6838,18.656162109375146,0.5836726415016908,18.656162109375146
amostra_1209_2836.63.csv,2836.63,2771.3557,65.27428710937511,2.301120946664708,65.27428710937511
amostra_1213_3179.63.csv,3179.63,3117.6208,62.00915039062511,1.9502001928093866,62.00915039062511
amostra_1230_3366.56.csv,3366.56,3390.593,24.033017578125055,0.7138746250809448,-24.033017578125055
amostra_1233_1733.67.csv,1733.67,1736.3811,2.7111035156249272,0.1563794445093315,-2.7111035156249272
amostra_1238_1999.16.csv,1999.16,1964.2012,34.95882812500008,1.748675850107049,34.95882812500008
amostra_1239_2214.42.csv,2214.42,2137.0583,77.36165039062507,3.4935400868229634,77.36165039062507
amostra_1246_2680.50.csv,2680.5,2660.9973,19.502685546875,0.7275764054047752,19.502685546875
amostra_1250_2407.37.csv,2407.37,2367.4841,39.88586914062489,1.656823385712412,39.88586914062489
amostra_1258_3674.16.csv,3674.16,3639.9778,34.182216796874854,0.9303409975851584,34.182216796874854
amostra_1264_1693.16.csv,1693.16,1669.7864,23.373623046875082,1.3804733779958822,23.373623046875082
amostra_1265_1831.47.csv,1831.47,1855.5477,24.077729492187473,1.314666879183796,-24.077729492187473
amostra_1274_2031.96.csv,2031.96,2037.0112,5.051230468749964,0.24858907009734266,-5.051230468749964
amostra_1277_1963.03.csv,1963.03,1895.163,67.86703613281247,3.457259243761556,67.86703613281247
amostra_1279_2406.61.csv,2406.61,2366.5503,40.05970703125013,1.664569956546766,40.05970703125013
amostra_1281_3648.42.csv,3648.42,3531.3267,117.09333984375007,3.2094259938206147,117.09333984375007
amostra_1283_2220.39.csv,2220.39,2311.5493,91.15931640625013,4.1055542677750365,-91.15931640625013
amostra_1284_3179.57.csv,3179.57,3133.4084,46.161552734375164,1.451817470109957,46.161552734375164
amostra_1287_1988.81.csv,1988.81,1996.047,7.236997070312555,0.36388579453605696,-7.236997070312555
amostra_1295_3157.79.csv,3157.79,3105.41,52.380087890624964,1.658757798670113,52.380087890624964
amostra_1296_1590.97.csv,1590.97,1586.4001,4.569853515625027,0.28723693819651075,4.569853515625027
amostra_1306_2513.27.csv,2513.27,2394.585,118.68503906249998,4.72233540616408,118.68503906249998
amostra_1313_2401.55.csv,2401.55,2362.4875,39.06245117187518,1.6265516508869347,39.06245117187518
amostra_1326_1712.13.csv,1712.13,1718.0281,5.898076171874891,0.34448763656234577,-5.898076171874891
