arquivo,real_kWh,previsto_kWh,erro_absoluto,erro_relativo_%
amostra_1261_22.77.npy,22.77,24.617706,1.8477062988281254,8.114652168766472
amostra_0508_22.84.npy,22.84,24.632584,1.7925836181640626,7.8484396592121835
amostra_1260_23.46.npy,23.46,25.539425,2.0794248962402335,8.863703735039358
amostra_1196_23.49.npy,23.49,25.345644,1.8556439971923844,7.899719017421816
amostra_1317_23.52.npy,23.52,25.120165,1.6001648712158207,6.803422071495836
amostra_1232_23.55.npy,23.55,25.487762,1.9377624511718743,8.22829066315021
amostra_1179_23.87.npy,23.87,25.011791,1.1417912292480459,4.783373394419966
amostra_1010_24.43.npy,24.43,26.19068,1.7606795501708987,7.207038682647969
amostra_0993_24.46.npy,24.46,25.997284,1.5372839355468741,6.284889352194907
amostra_1318_24.70.npy,24.7,25.707115,1.0071151733398445,4.077389365748358
amostra_0426_25.08.npy,25.08,26.271412,1.1914118957519548,4.750446155310825
amostra_1097_25.09.npy,25.09,26.607967,1.5179673767089845,6.050089185767176
amostra_1032_25.18.npy,25.18,26.703306,1.5233061981201175,6.049667188721674
amostra_0467_25.30.npy,25.3,26.100687,0.8006870269775384,3.164770857618729
amostra_0862_25.59.npy,25.59,27.262815,1.6728154754638673,6.536988962344148
amostra_0935_25.70.npy,25.7,26.839844,1.1398437500000007,4.4351896887159565
amostra_0918_25.73.npy,25.73,26.64136,0.9113593292236324,3.5420106071653024
amostra_0434_25.74.npy,25.74,26.824535,1.0845353698730484,4.213424125380919
amostra_0419_25.88.npy,25.88,27.29491,1.4149104309082041,5.467196410000788
amostra_1172_25.90.npy,25.9,26.51532,0.6153198242187514,2.3757522170608163
amostra_1199_25.92.npy,25.92,26.548044,0.6280442047119124,2.4230100490428716
amostra_0499_25.96.npy,25.96,27.272232,1.3122320556640616,5.054823018736755
amostra_0510_25.96.npy,25.96,26.771872,0.8118715667724601,3.1273943250094765
amostra_0406_26.16.npy,26.16,27.386332,1.226331558227539,4.687811766924844
amostra_0403_26.27.npy,26.27,27.826643,1.5566429901123051,5.925553826084146
amostra_1076_26.28.npy,26.28,27.639753,1.3597533416748036,5.174099473648415
amostra_0861_26.29.npy,26.29,28.186987,1.8969869232177743,7.215621617412607
amostra_1265_26.36.npy,26.36,27.290983,0.9309832000732428,3.5318027316890848
amostra_1068_26.36.npy,26.36,27.597914,1.2379137420654303,4.696182633025153
amostra_0414_26.37.npy,26.37,27.405907,1.0359066772460928,3.9283529664243177
amostra_1033_26.37.npy,26.37,27.280607,0.9106072235107412,3.453193869968681
amostra_1201_26.39.npy,26.39,27.093328,0.7033284759521479,2.6651325348698287
amostra_0917_26.42.npy,26.42,27.571943,1.151943283081053,4.360118406817006
amostra_1270_26.47.npy,26.47,27.232033,0.7620327758789074,2.8788544611972324
amostra_1206_26.50.npy,26.5,27.032991,0.5329914093017578,2.011288336987765
amostra_0330_26.50.npy,26.5,27.48674,0.9867401123046875,3.723547593602594
amostra_1329_26.53.npy,26.53,26.808525,0.2785250854492176,1.0498495493751134
amostra_0954_26.56.npy,26.56,27.81124,1.2512392425537122,4.710991124072712
amostra_1242_26.56.npy,26.56,27.178972,0.6189722442626966,2.3304677871336468
amostra_0972_26.75.npy,26.75,28.180273,1.4302730560302734,5.346815162729994
amostra_0841_26.78.npy,26.78,28.294395,1.5143954467773426,5.6549493905053865
amostra_0824_26.81.npy,26.81,28.101648,1.2916483306884778,4.817785642254673
amostra_0439_26.84.npy,26.84,27.763937,0.9239369964599611,3.442388213338156
amostra_0409_26.85.npy,26.85,27.94663,1.096630477905272,4.084284833911627
amostra_1078_26.86.npy,26.86,28.127686,1.2676855468750006,4.71960367414371
amostra_1040_26.95.npy,26.95,27.757679,0.8076789855957038,2.9969535643625376
amostra_0277_27.08.npy,27.08,28.470282,1.3902816009521501,5.133979324047822
amostra_1173_27.08.npy,27.08,27.08983,0.009830398559572018,0.03630132407522902
amostra_0794_27.15.npy,27.15,28.386833,1.2368331909179702,4.555555031005415
amostra_0390_27.20.npy,27.2,28.769415,1.5694149017333991,5.769907726961026
amostra_1312_27.22.npy,27.22,28.24455,1.0245507049560558,3.7639629131376044
amostra_0321_27.28.npy,27.28,28.345913,1.0659129333496082,3.907305474155455
amostra_0400_27.34.npy,27.34,28.418072,1.078071746826172,3.9432031705419606
amostra_0974_27.34.npy,27.34,28.651316,1.3113156890869142,4.796326587735604
amostra_1065_27.44.npy,27.44,28.182825,0.7428250885009753,2.707088514945245
amostra_1055_27.47.npy,27.47,27.990719,0.5207188415527355,1.8955909776218984
amostra_0431_27.51.npy,27.51,28.402033,0.89203285217285,3.2425767072804432
amostra_0686_27.61.npy,27.61,29.284344,1.6743437194824224,6.064265554083384
amostra_1105_27.61.npy,27.61,28.640936,1.030935897827149,3.7339221217933685
amostra_0159_27.76.npy,27.76,28.948145,1.188144912719725,4.2800609247828705
amostra_0767_27.77.npy,27.77,28.809002,1.0390019226074223,3.741454528654744
amostra_0969_27.83.npy,27.83,28.766977,0.9369773101806658,3.3667887537932657
amostra_0758_27.88.npy,27.88,29.250212,1.3702117156982432,4.914676168214646
amostra_0206_27.92.npy,27.92,28.567808,0.6478081512451155,2.320229768069898
amostra_0994_28.05.npy,28.05,28.672853,0.6228534698486321,2.2205114789612552
amostra_0490_28.09.npy,28.09,28.343267,0.2532674407958986,0.901628482719468
amostra_0894_28.13.npy,28.13,29.267765,1.1377650451660166,4.044667775208023
amostra_1063_28.13.npy,28.13,28.558687,0.4286872100830088,1.5239502669143579
