decil,0
0,221.731689453125
1,205.9998016357422
2,200.67945861816406
3,219.8567352294922
4,179.2986602783203
5,219.2960968017578
6,201.3325958251953
7,235.8840789794922
8,241.6226348876953
9,251.7299041748047
