arquivo,real_kWh,previsto_kWh,erro_absoluto,erro_relativo_%
amostra_0722_2366.89.npy,2366.89,2354.929,11.961044921874873,0.5053485764811577
amostra_0725_3433.81.npy,3433.81,3520.819,87.00909179687505,2.533893599147159
amostra_0727_1980.31.npy,1980.31,2134.2483,153.93829101562505,7.773444108024756
amostra_0731_1950.18.npy,1950.18,1934.3121,15.867866210937564,0.8136616215394252
amostra_0733_2596.77.npy,2596.77,2836.2173,239.44728515625002,9.220966244844558
amostra_0735_3230.65.npy,3230.65,3332.179,101.52895507812491,3.142678875090923
amostra_0736_2566.61.npy,2566.61,2592.1335,25.523544921874873,0.9944457834215121
amostra_0737_2511.09.npy,2511.09,2502.361,8.728916015625146,0.3476146221610992
amostra_0738_1894.97.npy,1894.97,1894.5227,0.4472949218750273,0.023604327344233803
amostra_0742_2585.00.npy,2585.0,2646.444,61.444091796875,2.3769474582930368
amostra_0744_2759.57.npy,2759.57,2841.7803,82.21027343749984,2.9790972302750003
amostra_0747_1597.94.npy,1597.94,1620.7697,22.829653320312445,1.4286927744666535
amostra_0750_2294.15.npy,2294.15,2422.236,128.0860839843749,5.583160821409886
amostra_0763_2262.64.npy,2262.64,2259.9902,2.6497656249998727,0.11710946615457486
amostra_0764_2420.47.npy,2420.47,2421.1423,0.6723339843752001,0.027777001341689846
amostra_0780_1785.06.npy,1785.06,1852.6609,67.60088867187505,3.787037336104952
amostra_0782_2137.02.npy,2137.02,2123.3362,13.683818359374982,0.640322428399125
amostra_0785_3249.36.npy,3249.36,3298.9817,49.62168945312487,1.5271219394934654
amostra_0786_2225.78.npy,2225.78,2185.6238,40.1562207031252,1.804141501097377
amostra_0793_2345.65.npy,2345.65,2444.7222,99.07216796874991,4.2236551901924795
amostra_0797_1680.95.npy,1680.95,1805.4117,124.46174316406245,7.4042501659217965
amostra_0805_2061.42.npy,2061.42,1988.8195,72.60054199218757,3.5218704578488405
amostra_0806_1412.54.npy,1412.54,1317.066,95.47395996093746,6.75902699823987
amostra_0810_3203.53.npy,3203.53,3400.6648,197.1347949218748,6.15367406960056
amostra_0819_2509.30.npy,2509.3,2692.4473,183.14726562499982,7.298739314749126
amostra_0830_3491.93.npy,3491.93,3423.776,68.15412109374984,1.95176080544999
amostra_0839_1878.27.npy,1878.27,1899.1837,20.913715820312518,1.11345630927995
amostra_0840_2082.87.npy,2082.87,2060.4575,22.41248046874989,1.0760383734342465
amostra_0841_2759.16.npy,2759.16,2859.3372,100.17715820312515,3.6307121806319733
amostra_0847_1731.42.npy,1731.42,1749.289,17.868940429687427,1.0320396223728168
amostra_0850_3448.22.npy,3448.22,3610.8528,162.6327832031252,4.716427119009959
amostra_0851_2638.22.npy,2638.22,2746.7537,108.5336621093752,4.113897328857154
amostra_0863_1645.55.npy,1645.55,1849.4113,203.86125488281255,12.388639353578593
amostra_0872_1635.07.npy,1635.07,1626.2415,8.828544921874936,0.5399490493908479
amostra_0874_2536.37.npy,2536.37,2572.6804,36.31041992187511,1.4315900251885612
amostra_0878_1269.35.npy,1269.35,1304.9376,35.58762207031259,2.8036098846112254
amostra_0879_1358.39.npy,1358.39,1493.5807,135.1906884765624,9.9522735353295
amostra_0884_2007.32.npy,2007.32,2022.5568,15.236762695312564,0.7590599752561905
amostra_0887_2360.37.npy,2360.37,2514.26,153.8900097656251,6.519740962884002
amostra_0892_1921.84.npy,1921.84,2026.7998,104.95980468750008,5.461422630786126
amostra_0893_2886.23.npy,2886.23,3047.1262,160.89622070312498,5.574615353008076
amostra_0898_2710.44.npy,2710.44,2852.3872,141.94720703124995,5.237054021902346
amostra_0915_997.06.npy,997.06,1029.7903,32.730283203125055,3.282679397741867
amostra_0922_3248.87.npy,3248.87,3260.722,11.85192382812511,0.3648014179737912
amostra_0923_2428.72.npy,2428.72,2483.9036,55.1835644531252,2.2721254180442867
amostra_0933_2159.18.npy,2159.18,2313.61,154.43010742187516,7.152257219031076
amostra_0941_2590.32.npy,2590.32,2651.4834,61.163398437499836,2.361229440281503
amostra_0943_2085.49.npy,2085.49,2030.309,55.18104003906228,2.645950833572076
amostra_0949_2885.61.npy,2885.61,2863.98,21.630019531250127,0.7495822211334909
amostra_0950_2798.95.npy,2798.95,2944.0525,145.10249023437518,5.18417586003234
