amostra,valor_real,valor_predito
amostra_0375_29.31.csv,29.31,29.14220742881298
amostra_0379_29.55.csv,29.55,28.69386577606201
amostra_0380_28.17.csv,28.17,28.544418558478355
amostra_0390_27.20.csv,27.2,26.153263077139854
amostra_0397_32.21.csv,32.21,33.775071173906326
amostra_0400_27.34.csv,27.34,28.3949713408947
amostra_0403_26.27.csv,26.27,26.153263077139854
amostra_0406_26.16.csv,26.16,26.003815859556198
amostra_0409_26.85.csv,26.85,27.647735252976418
amostra_0414_26.37.csv,26.37,26.452157512307167
amostra_0419_25.88.csv,25.88,25.704921424388885
amostra_0426_25.08.csv,25.08,25.55547420680523
amostra_0431_27.51.csv,27.51,27.797182470560074
amostra_0434_25.74.csv,25.74,25.55547420680523
amostra_0436_31.71.csv,31.71,30.188337951898575
amostra_0439_26.84.csv,26.84,28.3949713408947
amostra_0441_32.24.csv,32.24,32.87838786840439
amostra_0449_29.47.csv,29.47,28.69386577606201
amostra_0450_29.38.csv,29.38,29.889443516731262
amostra_0451_34.15.csv,34.15,34.52230726182461
amostra_0453_28.31.csv,28.31,27.797182470560074
amostra_0456_28.20.csv,28.2,28.096076905727386
amostra_0458_31.32.csv,31.32,31.085021257400513
amostra_0461_29.31.csv,29.31,29.889443516731262
amostra_0467_25.30.csv,25.3,25.854368641972542
amostra_0490_28.09.csv,28.09,27.647735252976418
amostra_0499_25.96.csv,25.96,25.854368641972542
amostra_0507_28.97.csv,28.97,29.889443516731262
amostra_0508_22.84.csv,22.84,23.762107595801353
amostra_0510_25.96.csv,25.96,26.900499165058136
amostra_0524_33.11.csv,33.11,32.87838786840439
amostra_0549_32.95.csv,32.95,32.28059899806976
amostra_0558_34.80.csv,34.8,34.97064891457558
amostra_0559_33.81.csv,33.81,33.1772823035717
amostra_0562_31.57.csv,31.57,31.383915692567825
amostra_0564_36.25.csv,36.25,36.91346274316311
amostra_0565_36.89.csv,36.89,36.91346274316311
amostra_0572_38.20.csv,38.2,35.867332220077515
amostra_0586_35.88.csv,35.88,35.12009613215923
amostra_0598_36.44.csv,36.44,36.315673872828484
amostra_0603_31.79.csv,31.79,32.579493433237076
amostra_0604_32.97.csv,32.97,33.1772823035717
amostra_0606_35.86.csv,35.86,36.91346274316311
amostra_0619_29.82.csv,29.82,30.188337951898575
amostra_0625_35.28.csv,35.28,33.476176738739014
amostra_0644_29.33.csv,29.33,29.291654646396637
amostra_0646_32.45.csv,32.45,32.87838786840439
amostra_0647_30.58.csv,30.58,31.383915692567825
amostra_0650_32.89.csv,32.89,32.72894065082073
