timestamp,Urms_L1,Irms_L1,Frequencia_L1,Pwatt_L1,Qvar_L1,Sva_L1,CosF_L1,EnergiaAcumulada_KWh
0,228.3967,2.7573,60.0629,1813.81,916.54,2032.49,0.89,0.0103
60000,227.105,2.7572,60.077,1806.54,905.33,2020.66,0.89,0.0206
120000,228.0274,2.745,60.1051,1807.33,906.12,2019.7,0.89,0.0309
180000,227.8304,1.6553,60.077,1176.35,315.82,1217.18,0.97,0.0384
240000,228.4042,1.652,60.0629,1174.13,321.79,1217.5,0.96,0.0451
300000,228.6128,1.6556,60.0629,1178.42,323.36,1221.41,0.96,0.0518
360000,230.5239,1.6549,60.0488,1187.51,325.36,1231.03,0.96,0.0586
420000,230.1996,2.661,60.0348,1438.12,1355.73,1976.86,0.73,0.0656
480000,231.8837,4.6173,60.0348,2288.92,2590.47,3455.51,0.66,0.0774
540000,230.9458,3.6275,60.077,1863.54,1958.85,2704.14,0.69,0.089
600000,229.3139,3.6542,60.0488,1871.06,1952.84,2704.55,0.69,0.0996
660000,227.7899,5.7359,60.0207,2799.27,3157.49,4216.58,0.66,0.1115
720000,231.0678,5.706,59.9926,2834.56,3178.87,4256.37,0.66,0.1275
780000,228.2264,5.6435,60.0207,2767.18,3102.31,4156.42,0.67,0.1434
840000,229.0515,4.8781,60.0067,2462.29,2634.58,3606.6,0.68,0.1576
900000,230.567,4.8736,60.0207,2476.47,2652.83,3626.21,0.68,0.1716
960000,231.4147,4.8596,59.9786,2479.2,2651.09,3629.77,0.68,0.1856
1020000,229.4391,4.8704,60.0207,2451.99,2648.26,3606.16,0.68,0.1995
1080000,230.1959,4.8654,60.0067,2456.58,2649.26,3613.63,0.68,0.2135
1140000,228.6741,4.8474,59.9926,2430.99,2622.98,3577.1,0.68,0.2273
1200000,227.0931,4.8468,59.9504,2418.06,2605.88,3552.13,0.68,0.2412
1260000,230.5258,3.8973,59.9786,2012.68,2086.13,2899.03,0.69,0.2544
1320000,229.7957,3.4771,60.0067,1784.28,1863.59,2578.12,0.69,0.2649
1380000,230.3271,3.468,60.0207,1784.47,1862.55,2577.52,0.69,0.275
1440000,229.5249,2.2111,59.9364,1159.88,1155.77,1637.84,0.71,0.2835
1500000,230.3378,2.2129,59.9926,1163.92,1161.53,1644.86,0.71,0.2901
1560000,230.7084,2.2108,59.9786,1164.3,1163.27,1645.83,0.71,0.2967
1620000,231.2123,2.1924,59.9926,1160.33,1153.55,1636.19,0.71,0.3034
1680000,229.0752,2.2117,59.9645,1159.6,1153.38,1635.02,0.71,0.31
1740000,230.5681,2.2047,59.9926,1163.26,1157.88,1640.84,0.71,0.3166
1800000,232.0114,4.1614,59.9645,2058.44,2336.62,3112.87,0.66,0.3242
1860000,232.0643,4.2648,59.9926,2112.25,2395.45,3193.76,0.66,0.3363
1920000,230.8349,4.2149,60.0067,2086.13,2345.93,3139.72,0.66,0.3482
1980000,233.099,3.4978,60.0067,1810.68,1911.68,2631.46,0.69,0.3597
2040000,231.7729,3.4791,60.0067,1779.15,1898.83,2602.25,0.68,0.3699
2100000,231.1236,3.4724,59.9926,1776.46,1887.04,2590.36,0.69,0.38
2160000,229.4558,3.5069,59.9786,1786.12,1888.03,2597.05,0.69,0.3901
2220000,230.0424,3.5087,59.9786,1795.75,1888.1,2604.91,0.69,0.4002
2280000,227.3489,5.9145,60.0067,2853.11,3273.46,4339.34,0.66,0.4135
2340000,229.8839,4.9224,59.9926,2480.74,2683.77,3652.41,0.68,0.4292
2400000,229.8527,4.8825,59.9645,2451.76,2664.11,3621.08,0.68,0.4432
2460000,227.7845,4.8935,59.9504,2442.5,2640.8,3597.1,0.68,0.4571
2520000,230.4245,3.5405,59.9645,1820.06,1901.13,2632.61,0.69,0.4687
2580000,227.7877,3.5233,59.9926,1797.8,1864.61,2589.81,0.69,0.4789
2640000,227.8678,3.4243,59.9926,1743.99,1816.65,2518.68,0.69,0.4889
2700000,227.1898,3.4328,59.9786,1738.84,1818.92,2516.94,0.69,0.4989
2760000,227.097,3.4611,59.9645,1771.85,1818.13,2537.54,0.7,0.5088
2820000,228.2507,3.4724,59.9786,1781.0,1836.43,2558.33,0.7,0.5189
2880000,228.7773,3.4352,59.9504,1759.72,1827.1,2536.58,0.69,0.5289
2940000,228.0212,3.4464,59.9926,1762.26,1826.25,2536.22,0.69,0.539
3000000,229.1112,3.5585,60.077,1855.92,1867.71,2631.18,0.7,0.549
3060000,227.84,4.9913,60.0067,2537.81,2656.04,3670.42,0.69,0.5597
3120000,229.2689,5.55,59.9926,2737.16,3061.2,4106.29,0.67,0.5751
3180000,229.2083,5.5542,60.0207,2731.92,3068.92,4108.4,0.66,0.5906
3240000,228.1816,4.7711,59.9786,2395.48,2573.9,3513.96,0.68,0.6051
3300000,229.0324,4.7759,60.0207,2402.25,2587.51,3530.63,0.68,0.6188
3360000,229.8588,3.4905,59.9786,1782.98,1878.7,2589.25,0.69,0.6311
