timestamp,Urms_L1,Irms_L1,Frequencia_L1,Pwatt_L1,Qvar_L1,Sva_L1,CosF_L1,EnergiaAcumulada_KWh
0,224.498,2.7882,59.9504,1779.81,960.48,2020.15,0.88,0.0101
60000,224.6865,2.7338,59.9926,1743.9,942.63,1982.6,0.88,0.0201
120000,224.1643,2.7566,59.9926,1756.33,947.64,1995.03,0.88,0.03
180000,226.9228,2.7273,60.0067,1759.92,944.09,1997.34,0.88,0.04
240000,227.1797,2.7314,60.0207,1764.39,950.59,2002.68,0.88,0.05
300000,227.2566,2.7262,60.0067,1762.61,948.67,1999.35,0.88,0.06
360000,226.9868,3.6799,59.9926,1821.53,1990.34,2695.76,0.67,0.0702
420000,227.1721,3.5628,59.9926,1746.25,1944.79,2612.18,0.67,0.0802
480000,227.3422,3.5348,59.9926,1724.82,1938.19,2593.45,0.66,0.0901
540000,225.4472,3.53,59.9645,1714.49,1911.89,2568.46,0.67,0.0998
600000,225.4882,3.5554,59.9786,1729.88,1923.73,2587.52,0.67,0.1097
660000,225.6726,3.5599,59.9645,1730.88,1930.33,2592.76,0.67,0.1195
720000,225.6878,3.5621,59.9926,1733.99,1929.93,2594.51,0.67,0.1293
780000,225.9232,3.5608,59.9786,1733.45,1932.45,2596.18,0.67,0.1392
840000,225.8601,3.5648,60.0067,1737.84,1934.63,2598.54,0.67,0.1491
900000,225.8119,3.5588,59.9786,1732.92,1930.43,2593.47,0.67,0.1589
960000,227.8099,3.4923,60.0207,1699.07,1926.79,2567.54,0.66,0.1688
1020000,227.9158,3.5426,60.0067,1732.56,1946.1,2605.83,0.67,0.1785
1080000,227.8938,3.5371,59.9645,1732.12,1942.33,2601.45,0.67,0.1883
1140000,226.7342,3.551,60.077,1732.81,1935.76,2598.44,0.67,0.1982
1200000,226.4476,3.55,59.9926,1728.77,1933.9,2594.42,0.67,0.208
1260000,226.2141,3.5463,60.0207,1725.59,1932.56,2588.83,0.67,0.2178
1320000,224.408,3.5746,59.9926,1736.25,1922.66,2588.95,0.67,0.2277
1380000,224.4471,3.5666,60.0207,1731.6,1916.51,2583.35,0.67,0.2375
1440000,224.3836,3.56,60.0348,1723.55,1919.19,2577.9,0.67,0.2473
1500000,224.4111,3.5586,60.0207,1727.75,1914.28,2577.37,0.67,0.2571
1560000,224.2228,3.5525,60.0207,1721.35,1911.22,2570.78,0.67,0.2669
1620000,224.2145,3.5682,60.0067,1724.44,1920.52,2581.77,0.67,0.2767
1680000,226.3044,3.5497,59.9786,1727.16,1932.49,2592.53,0.67,0.2865
1740000,226.2201,3.3774,60.0067,1616.12,1864.54,2465.69,0.65,0.2963
1800000,226.2871,3.3823,59.9786,1615.13,1869.93,2469.97,0.65,0.3055
1860000,226.3714,2.5764,59.9926,1649.97,905.55,1882.21,0.88,0.3148
1920000,226.2209,2.5797,59.9926,1653.73,903.73,1883.44,0.88,0.3242
1980000,226.0557,2.5773,59.9926,1650.34,901.18,1880.33,0.88,0.3336
2040000,224.7021,2.5915,59.9926,1645.1,908.61,1879.27,0.88,0.343
2100000,224.0581,2.5911,59.9786,1641.55,903.63,1873.69,0.88,0.3523
2160000,224.1574,2.6129,59.9926,1661.6,905.08,1890.23,0.88,0.3616
2220000,224.6789,2.6569,59.9645,1694.45,916.29,1926.52,0.88,0.3711
2280000,224.0791,3.5357,59.9926,1719.49,1892.91,2556.96,0.67,0.3811
2340000,223.5781,4.4943,59.9786,2166.67,2415.99,3243.42,0.67,0.391
2400000,224.5431,6.4729,59.9645,2937.54,3660.65,4690.73,0.63,0.4071
2460000,224.4599,6.4618,59.9786,2932.48,3647.23,4680.88,0.63,0.4238
2520000,224.3916,5.9905,59.9786,2754.95,3351.13,4338.15,0.64,0.4404
2580000,224.5842,5.9593,59.9786,2745.46,3334.2,4319.46,0.64,0.456
2640000,224.4874,5.9773,59.9926,2753.91,3342.72,4330.64,0.64,0.4717
2700000,224.5664,6.0033,59.9786,2765.12,3358.73,4350.96,0.64,0.4874
2760000,223.1246,6.0284,59.9786,2762.91,3349.77,4340.9,0.64,0.5031
