timestamp,Urms_L1,Irms_L1,Frequencia_L1,Pwatt_L1,Qvar_L1,Sva_L1,CosF_L1,EnergiaAcumulada_KWh
0,222.6669,4.9867,59.9504,2422.67,2639.21,3583.41,0.68,0.0137
60000,222.6469,4.9917,59.9786,2428.8,2640.0,3586.81,0.68,0.0275
120000,222.4872,4.9808,59.9786,2419.63,2637.09,3576.19,0.68,0.0412
180000,222.6443,4.9775,59.9926,2416.72,2635.68,3576.71,0.68,0.0549
240000,224.5693,4.9485,59.9926,2420.65,2648.36,3586.45,0.67,0.0686
300000,224.4911,4.9573,59.9786,2424.19,2651.69,3591.64,0.67,0.0823
360000,224.3057,4.9553,60.0348,2416.95,2649.31,3587.06,0.67,0.096
420000,224.808,4.9661,60.0207,2424.68,2666.71,3602.89,0.67,0.1098
480000,224.707,4.9736,59.9926,2430.12,2664.44,3606.87,0.67,0.1235
540000,224.7151,4.9681,59.9926,2428.89,2660.13,3602.93,0.67,0.1373
600000,225.1581,4.9702,59.9926,2431.92,2672.75,3611.46,0.67,0.151
660000,225.0955,4.9538,60.0067,2423.46,2662.66,3598.5,0.67,0.1647
720000,225.076,4.9695,59.9926,2433.06,2666.1,3609.79,0.67,0.1785
780000,224.7892,4.9985,60.0348,2450.7,2673.41,3626.4,0.68,0.1922
840000,224.6838,4.9689,60.0207,2426.82,2661.59,3602.87,0.67,0.206
900000,224.1349,4.9687,59.9926,2426.46,2651.84,3594.15,0.67,0.2198
960000,224.302,4.9686,59.9504,2429.81,2655.59,3596.51,0.67,0.2335
1020000,223.7547,4.984,60.0067,2433.65,2655.57,3599.06,0.67,0.2472
1080000,224.7027,4.0435,59.9926,2023.68,2124.37,2932.28,0.69,0.2601
1140000,225.2597,3.5258,59.9926,1719.0,1899.24,2561.21,0.67,0.2705
1200000,225.0333,3.4201,59.9926,1676.62,1832.18,2484.64,0.68,0.2808
1260000,224.8217,3.5391,60.0348,1758.9,1872.08,2569.01,0.68,0.291
1320000,224.9807,3.607,60.0067,1804.39,1902.04,2619.85,0.69,0.3012
1380000,224.8335,3.6272,59.9786,1808.89,1913.72,2631.96,0.69,0.3114
1440000,222.2512,5.8342,60.0067,2767.14,3141.26,4184.82,0.66,0.3246
1500000,222.5847,5.7761,59.9926,2743.86,3115.79,4149.11,0.66,0.3402
1560000,222.6533,5.7495,59.9786,2732.63,3101.86,4131.15,0.66,0.3557
1620000,222.9693,4.9845,59.9786,2431.47,2640.24,3586.72,0.68,0.3701
1680000,224.4381,4.9608,59.9645,2432.69,2648.44,3593.21,0.68,0.3838
1740000,224.1146,4.9704,59.9926,2428.58,2650.74,3595.11,0.68,0.3976
1800000,225.9029,4.9736,59.9926,2441.73,2682.2,3625.99,0.67,0.4114
1860000,226.0294,4.9557,59.9926,2440.42,2670.76,3615.01,0.67,0.4252
1920000,226.1588,4.9456,59.9926,2429.76,2669.31,3609.79,0.67,0.439
1980000,226.2162,4.9712,59.9786,2445.39,2684.96,3629.32,0.67,0.4528
2040000,225.054,4.9883,59.9645,2445.31,2673.63,3623.13,0.67,0.4667
2100000,225.2632,4.0345,59.9926,2021.66,2124.7,2932.86,0.69,0.4799
2160000,225.4078,3.6366,59.9786,1812.74,1926.39,2645.41,0.69,0.4904
2220000,225.237,3.6398,59.9926,1811.3,1928.0,2645.75,0.68,0.5006
2280000,226.481,2.8728,59.9926,1863.11,972.72,2099.87,0.89,0.511
2340000,226.1405,2.8914,59.9645,1866.85,984.89,2110.27,0.88,0.5216
2400000,226.144,2.8801,59.9926,1864.09,975.06,2102.0,0.89,0.5321
2460000,225.6282,4.966,59.9645,2837.18,2247.33,3616.04,0.78,0.5441
2520000,225.7289,4.91,59.9786,2813.06,2208.67,3576.97,0.79,0.5601
2580000,225.8354,4.8531,59.9786,2791.89,2172.7,3537.04,0.79,0.576
2640000,226.0941,4.1619,60.0348,2502.5,1725.57,3036.9,0.82,0.5913
2700000,226.2129,4.1493,60.0067,2496.25,1721.2,3029.44,0.82,0.6054
2760000,226.2851,4.15,59.9926,2494.52,1723.2,3030.61,0.82,0.6195
2820000,225.9706,4.1289,59.9926,2481.98,1705.04,3011.09,0.82,0.6336
2880000,226.4995,4.1353,59.9786,2494.45,1710.97,3022.51,0.82,0.6478
2940000,226.3228,4.9035,60.0067,2382.84,2672.6,3579.66,0.67,0.6621
3000000,227.9838,4.7611,59.9786,2326.13,2621.66,3503.93,0.66,0.676
3060000,226.3515,4.8477,60.0067,2368.88,2633.92,3542.24,0.67,0.6899
3120000,226.3678,4.031,59.9786,2031.89,2134.83,2945.66,0.69,0.7034
3180000,226.315,3.6368,59.9926,1816.55,1937.32,2656.25,0.68,0.7141
3240000,225.5558,3.64,59.9786,1818.88,1926.66,2649.55,0.69,0.7243
3300000,225.9814,3.6466,59.9364,1826.77,1934.59,2659.62,0.69,0.7346
3360000,225.8481,3.809,59.9504,1936.54,1991.39,2776.72,0.7,0.7453
3420000,226.442,3.8592,59.9504,1967.04,2023.2,2820.14,0.7,0.7563
3480000,226.4763,3.8691,59.9504,1976.33,2025.45,2827.95,0.7,0.7673
3540000,226.3651,3.7726,59.9364,1905.92,1991.89,2755.84,0.69,0.7781
3600000,225.3944,5.9024,59.9645,2852.86,3208.81,4293.65,0.66,0.7933
3660000,225.0202,5.8706,59.9786,2839.72,3179.09,4263.96,0.67,0.8094
3720000,225.1048,5.8358,59.9926,2821.37,3164.65,4239.64,0.67,0.8254
3780000,225.1527,5.0788,59.9786,2510.22,2707.37,3690.33,0.68,0.8399
3840000,225.5996,5.0747,59.9786,2511.15,2711.59,3694.81,0.68,0.8541
3900000,225.9887,5.0728,59.9645,2509.25,2717.57,3699.68,0.68,0.8684
3960000,225.5032,5.0893,59.9786,2512.55,2722.11,3703.87,0.68,0.8827
4020000,225.4051,5.0817,59.9926,2508.53,2715.94,3696.61,0.68,0.8969
4080000,225.5657,5.0788,60.0067,2506.34,2717.04,3697.12,0.68,0.9112
4140000,227.1339,5.1877,59.9926,2591.43,2783.97,3802.81,0.68,0.9254
4200000,227.3016,5.0637,60.0067,2509.14,2737.69,3714.58,0.68,0.9397
4260000,227.669,4.1248,59.9926,2093.89,2191.79,3030.69,0.69,0.9529
4320000,227.3381,3.6947,59.9504,1863.98,1967.91,2710.79,0.69,0.9636
4380000,227.64,3.7127,59.9786,1878.32,1980.96,2727.91,0.69,0.9743
4440000,227.405,3.7154,60.0067,1873.47,1983.91,2726.45,0.69,0.9849
4500000,228.2071,3.7225,60.0067,1883.99,1992.91,2741.53,0.69,0.9955
4560000,226.9149,3.6827,59.9786,1820.67,1988.29,2696.24,0.68,1.0057
4620000,226.6569,3.3923,59.9645,1562.87,1928.99,2481.01,0.63,1.0148
4680000,226.1827,3.3975,60.0067,1571.25,1922.41,2480.76,0.63,1.0238
4740000,224.0901,4.7255,59.9786,2591.72,2232.38,3417.65,0.76,1.0352
4800000,224.3394,4.6195,59.9645,2533.79,2181.98,3343.93,0.76,1.0497
4860000,223.9442,4.5689,60.0067,2521.43,2136.4,3302.99,0.76,1.0641
4920000,224.9448,3.8362,59.9645,2219.22,1681.7,2785.82,0.8,1.0776
4980000,224.8988,3.8495,60.0067,2220.54,1701.01,2794.1,0.79,1.0902
5040000,225.2449,3.8606,59.9786,2228.03,1711.44,2806.12,0.79,1.1028
5100000,226.6195,3.8475,59.9786,2233.98,1715.24,2813.26,0.79,1.1155
5160000,226.5481,3.8357,59.9786,2223.97,1710.27,2803.83,0.79,1.1282
5220000,226.7219,3.837,59.9786,2226.97,1709.78,2807.23,0.79,1.1409
5280000,227.9722,3.8277,60.0067,2234.47,1712.7,2815.51,0.79,1.1536
5340000,229.1496,2.5415,59.9645,1616.48,963.66,1879.99,0.86,1.1639
5400000,228.5323,2.5103,59.9364,1597.2,935.89,1851.92,0.86,1.173
5460000,228.5973,3.0476,59.9223,1336.44,1809.23,2248.39,0.59,1.1807
5520000,229.0997,2.8609,59.9786,1192.83,1748.78,2115.3,0.56,1.1879
