timestamp,Urms_L1,Irms_L1,Frequencia_L1,Pwatt_L1,Qvar_L1,Sva_L1,CosF_L1,EnergiaAcumulada_KWh
1680000,221.0676,4.4943,59.9926,2322.97,2209.52,3206.3,0.72,0.4901
1740000,221.19,4.5158,59.9786,2335.93,2224.06,3223.51,0.72,0.5033
1800000,220.2409,4.5101,59.9926,2329.86,2203.12,3205.84,0.73,0.5166
1860000,220.4767,4.5139,59.9926,2334.06,2210.21,3211.79,0.73,0.5298
1920000,220.8352,4.5359,59.9645,2344.62,2224.93,3232.58,0.73,0.5431
1980000,220.6768,4.5068,60.0067,2331.55,2207.51,3209.67,0.73,0.5563
2040000,219.4678,6.8097,59.9926,3306.92,3509.22,4823.03,0.69,0.5716
2100000,219.5366,6.7076,59.9926,3274.01,3449.73,4752.19,0.69,0.5903
2160000,219.2683,6.6668,60.0488,3254.51,3415.11,4717.87,0.69,0.6088
2220000,219.249,6.6679,59.9926,3258.31,3415.84,4718.13,0.69,0.6272
2280000,219.214,6.3143,59.9786,3115.15,3204.35,4466.73,0.7,0.6457
2340000,219.2601,5.9322,59.9926,2967.1,2970.92,4197.75,0.71,0.6625
2400000,219.1268,5.9055,59.9926,2948.91,2959.42,4176.11,0.71,0.6793
2460000,221.0166,5.8612,59.9926,2949.01,2967.77,4180.39,0.7,0.696
2520000,221.1346,5.8042,60.0067,3432.82,2325.0,4142.22,0.83,0.7145
2580000,221.6265,4.8821,59.9645,3017.16,1761.9,3491.8,0.86,0.7333
2640000,221.72,4.4839,60.0067,2805.49,1556.9,3208.79,0.87,0.7494
2700000,221.6177,4.4756,59.9926,2796.86,1555.72,3200.92,0.87,0.7653
2760000,222.0892,4.4666,59.9926,2797.86,1555.31,3201.17,0.87,0.7813
2820000,220.4231,4.4934,59.9786,2795.24,1555.7,3196.57,0.87,0.7972
2880000,220.1632,4.5174,59.9926,2800.38,1567.76,3209.46,0.87,0.8131
2940000,220.0727,4.5287,59.9926,2807.51,1569.34,3216.65,0.87,0.829
3000000,220.307,4.6346,59.9504,2872.83,1613.23,3295.2,0.87,0.845
3060000,219.2243,6.7413,59.9926,3812.14,2865.57,4769.32,0.8,0.8651
3120000,219.5711,6.6805,59.9645,3792.48,2833.03,4733.77,0.8,0.8867
3180000,219.7145,6.6678,59.9786,3792.36,2823.12,4728.19,0.8,0.9082
3240000,219.9972,5.9332,59.9504,3487.81,2365.23,4212.55,0.83,0.9284
3300000,219.8751,5.9374,59.9926,3489.54,2367.66,4213.17,0.83,0.9483
3360000,219.1619,5.946,59.9786,3483.13,2363.94,4205.54,0.83,0.9681
3420000,220.5043,5.9413,59.9926,3505.75,2371.3,4228.11,0.83,0.988
3480000,220.8239,5.9276,59.9504,3502.55,2368.52,4224.16,0.83,1.0079
3540000,220.8117,5.9432,60.0067,3509.16,2371.19,4235.4,0.83,1.0278
3600000,220.799,5.0043,59.9786,3078.99,1798.75,3565.94,0.86,1.0476
3660000,220.9645,4.6359,59.9504,2883.12,1623.47,3305.88,0.87,1.0644
3720000,221.2179,4.6154,59.9786,2873.33,1619.43,3294.74,0.87,1.0808
3780000,219.6237,4.6183,60.0067,2856.35,1604.7,3273.42,0.87,1.0971
3840000,219.7886,4.6466,59.9926,2872.88,1623.09,3296.03,0.87,1.1134
3900000,220.0483,4.6272,59.9645,2863.2,1611.92,3285.97,0.87,1.1296
3960000,219.9421,4.6117,59.9504,2853.11,1603.73,3273.63,0.87,1.1459
4020000,220.1707,4.6191,59.9786,2859.27,1617.23,3281.99,0.87,1.1622
4080000,220.1135,4.6159,59.9645,2853.77,1618.67,3278.47,0.87,1.1784
4140000,219.8332,5.3327,60.0207,3218.12,1997.18,3783.57,0.85,1.195
4200000,218.6826,6.7292,60.0207,3794.85,2861.94,4749.2,0.8,1.2161
4260000,219.3821,6.6575,59.9926,3779.41,2823.96,4713.47,0.8,1.2376
4320000,218.9602,6.6231,60.0348,3745.29,2809.71,4679.21,0.8,1.259
4380000,221.2039,5.2191,59.9786,3067.82,2117.98,3725.79,0.82,1.2786
4440000,221.5097,5.1334,60.0067,3033.15,2071.82,3669.49,0.83,1.2958
4500000,221.639,5.1682,59.9504,3046.77,2092.06,3696.32,0.82,1.3131
4560000,221.4023,5.1673,59.9504,3049.38,2084.29,3692.46,0.83,1.3304
4620000,222.2653,4.2345,59.9504,2633.74,1516.99,3037.74,0.87,1.3474
4680000,220.4401,3.8479,59.9786,2396.84,1325.51,2737.18,0.87,1.3617
4740000,220.5001,3.8534,60.0629,2406.46,1320.95,2742.17,0.88,1.3753
4800000,220.7982,3.7992,59.9786,2372.32,1309.68,2707.25,0.88,1.3888
4860000,220.8226,3.8084,60.0067,2377.19,1312.99,2714.11,0.88,1.4024
4920000,220.6473,3.8131,59.9926,2380.97,1311.12,2715.51,0.88,1.4158
4980000,220.1437,5.2157,60.0067,2737.42,2498.58,3705.86,0.74,1.4298
5040000,220.1739,4.7302,59.9786,2458.68,2294.6,3361.17,0.73,1.4439
5100000,220.3182,4.7806,59.9786,2487.1,2316.1,3399.02,0.73,1.4579
5160000,220.2405,4.7749,60.0067,2486.11,2313.54,3393.46,0.73,1.472
5220000,219.2774,6.9852,59.9926,3422.46,3569.65,4942.91,0.69,1.4895
5280000,219.1828,6.9344,60.0067,3414.45,3526.76,4904.84,0.69,1.5089
5340000,219.1364,6.9141,59.9786,3403.96,3513.54,4889.07,0.7,1.5282
5400000,219.3505,6.1264,60.0348,3084.42,3051.59,4337.07,0.71,1.5472
5460000,219.403,6.0967,59.9926,3077.75,3026.49,4316.94,0.71,1.5647
5520000,219.8047,6.0582,59.9645,3057.14,3025.65,4297.75,0.71,1.582
5580000,219.4632,6.0689,60.0207,3064.18,3018.23,4298.71,0.71,1.5994
5640000,219.7484,6.0784,59.9645,3067.81,3029.41,4310.83,0.71,1.6167
5700000,220.3575,4.7096,59.9926,2444.05,2289.22,3349.13,0.73,1.6315
5760000,222.1098,4.5945,59.9786,2391.87,2267.16,3293.47,0.73,1.6453
5820000,222.4396,4.6459,60.0067,2431.07,2284.34,3335.33,0.73,1.6591
5880000,222.6741,4.6312,60.0067,2421.32,2282.31,3327.96,0.73,1.6728
5940000,222.6463,4.6454,60.0067,2428.68,2288.69,3337.89,0.73,1.6865
6000000,222.9471,4.5997,60.0067,2399.38,2278.28,3309.01,0.73,1.7003
6060000,222.9142,4.5827,59.9504,2395.97,2267.95,3296.62,0.73,1.7139
6120000,221.2543,4.6176,60.0067,2403.52,2260.15,3297.05,0.73,1.7273
6180000,221.3047,4.545,59.9786,2355.33,2232.93,3246.02,0.73,1.7408
6240000,220.8143,4.6413,59.9786,2410.11,2266.05,3307.53,0.73,1.7543
6300000,220.0821,6.6954,59.9504,3281.26,3443.81,4755.8,0.69,1.7711
6360000,220.4882,6.6032,59.9786,3245.77,3396.0,4698.66,0.69,1.7894
6420000,220.8946,6.5963,59.9786,3250.26,3402.94,4702.38,0.69,1.8079
6480000,221.1342,5.843,59.9364,2953.41,2947.32,4169.43,0.71,1.8253
6540000,221.1909,5.8757,59.9645,2974.29,2958.68,4194.39,0.71,1.8421
6600000,221.19,5.8523,59.9786,2956.13,2956.76,4177.56,0.71,1.859
6660000,220.9244,5.9056,59.9504,2976.92,2976.62,4210.7,0.71,1.8758
6720000,220.8945,5.8707,59.9786,2962.17,2955.26,4185.01,0.71,1.8927
6780000,220.9537,4.5724,60.0067,2369.66,2244.02,3260.62,0.73,1.9077
6840000,224.6631,4.4921,59.9786,2351.3,2253.3,3256.85,0.72,1.9211
6900000,224.0804,4.5104,59.9786,2359.36,2256.58,3261.89,0.72,1.9345
6960000,224.3599,4.5199,60.0207,2354.46,2272.33,3271.75,0.72,1.9479
7020000,224.1971,4.5188,59.9786,2361.62,2264.06,3269.54,0.72,1.9613
7080000,224.1424,4.5054,59.9786,2350.87,2256.09,3259.08,0.72,1.9746
7140000,224.1168,4.4868,59.9926,2342.22,2247.99,3245.14,0.72,1.9879
7200000,222.1486,4.4986,59.9926,2333.45,2227.46,3225.44,0.72,2.0012
7260000,222.3856,4.4952,59.9786,2330.89,2234.6,3226.12,0.72,2.0145
7320000,222.6212,4.4845,59.9926,2328.65,2229.89,3221.83,0.72,2.0277
7380000,222.7451,4.5033,60.0207,2340.52,2238.74,3237.14,0.72,2.041
7440000,222.728,4.4967,59.9786,2337.86,2234.23,3232.41,0.72,2.0543
7500000,221.94,6.6018,59.9364,3248.05,3438.08,4728.62,0.69,2.072
7560000,222.4739,6.5106,59.9504,3216.22,3394.49,4674.24,0.69,2.0904
7620000,222.514,6.4901,59.9786,3214.68,3379.32,4660.58,0.69,2.1086
7680000,222.8526,5.7205,60.0067,2898.49,2923.44,4113.74,0.7,2.1261
7740000,222.5316,5.7542,59.9926,2910.71,2933.58,4132.4,0.7,2.1427
7800000,222.6034,5.767,59.9786,2918.64,2940.03,4142.91,0.7,2.1592
7860000,222.5292,5.7578,59.9926,2918.17,2934.61,4134.91,0.7,2.1757
7920000,223.0911,4.4434,60.0067,2309.47,2217.64,3199.14,0.72,2.1907
7980000,223.3001,4.4333,60.0067,2308.88,2212.27,3195.04,0.72,2.2038
8040000,223.2622,4.4408,59.9786,2309.46,2218.35,3199.86,0.72,2.217
8100000,223.2665,4.4284,59.9504,2306.07,2208.9,3190.91,0.72,2.2301
8160000,225.5661,4.3801,59.9926,2298.04,2211.57,3188.78,0.72,2.2431
8220000,225.6792,4.4234,59.9645,2313.11,2243.44,3220.96,0.72,2.2562
8280000,225.6826,4.4132,59.9926,2315.33,2228.76,3214.44,0.72,2.2693
8340000,226.1031,4.3812,59.9786,2296.93,2225.42,3197.1,0.72,2.2824
8400000,226.1196,4.4154,59.9786,2317.55,2241.27,3222.21,0.72,2.2955
8460000,225.9267,4.4399,59.9786,2327.91,2252.45,3237.11,0.72,2.3087
8520000,224.5067,4.4344,59.9786,2314.47,2230.36,3212.93,0.72,2.3218
8580000,224.41,4.427,59.9926,2314.43,2219.07,3206.49,0.72,2.335
8640000,223.0844,6.5896,59.9364,3256.01,3454.39,4744.11,0.69,2.3504
8700000,223.2793,6.5007,59.9504,3219.85,3403.93,4684.07,0.69,2.3688
8760000,223.4854,6.4552,59.9786,3202.82,3383.2,4655.91,0.69,2.387
8820000,223.6446,5.709,60.0067,2898.75,2931.4,4120.4,0.7,2.4044
8880000,223.5605,5.7035,59.9645,2894.94,2923.22,4115.18,0.7,2.4208
8940000,223.6096,5.6965,59.9926,2896.02,2917.72,4111.29,0.7,2.4373
9000000,223.6005,5.6683,59.9645,2881.05,2904.46,4090.51,0.7,2.4538
9060000,225.7365,4.7923,59.9926,2508.83,2426.39,3490.72,0.72,2.4695
9120000,225.6115,4.39,59.9926,2301.45,2218.08,3196.41,0.72,2.4827
9180000,225.456,4.3886,59.9786,2301.19,2214.99,3193.12,0.72,2.4958
9240000,224.8382,4.3507,60.0067,2273.13,2189.83,3156.99,0.72,2.5088
9300000,224.8955,4.3825,59.9926,2296.63,2204.28,3181.02,0.72,2.5218
9360000,224.7399,4.3719,59.9926,2289.86,2197.09,3170.94,0.72,2.5348
9420000,224.8176,4.36,59.9926,2285.91,2189.28,3164.02,0.72,2.5478
9480000,223.5253,4.3919,59.9364,2290.79,2192.66,3168.32,0.72,2.5608
9540000,223.3625,4.4036,60.0067,2287.9,2200.71,3174.27,0.72,2.5738
9600000,224.1959,3.633,59.9645,2317.33,1246.96,2628.63,0.88,2.587
9660000,224.3394,3.6229,59.9645,2314.31,1239.72,2623.09,0.88,2.6001
9720000,224.264,3.6295,59.9645,2316.52,1240.43,2627.11,0.88,2.6133
9780000,223.9457,3.5973,59.9504,2295.46,1223.58,2599.59,0.88,2.6263
9840000,222.6809,5.6448,59.9364,3233.72,2455.47,4056.81,0.8,2.6414
9900000,222.5212,5.5732,59.9504,3200.55,2410.32,4001.92,0.8,2.6596
9960000,224.5141,5.485,59.9926,3186.36,2373.81,3974.05,0.8,2.6778
10020000,224.7566,4.7907,59.9645,2890.47,1930.14,3474.64,0.83,2.6952
10080000,224.5918,4.7904,59.9786,2892.44,1926.16,3472.05,0.83,2.7117
10140000,224.6323,4.8182,59.9364,2905.64,1941.08,3492.91,0.83,2.7282
10200000,224.2621,5.6665,59.9645,2892.5,2910.71,4101.07,0.7,2.745
10260000,224.5032,4.783,59.9786,2498.19,2403.65,3465.41,0.72,2.7612
10320000,224.4926,4.3304,59.9786,2266.4,2173.27,3137.28,0.72,2.7747
10380000,224.8165,4.3586,59.9645,2279.9,2190.92,3162.47,0.72,2.7877
10440000,223.0525,4.4042,59.9504,2293.23,2189.61,3170.63,0.72,2.8006
10500000,224.1333,4.3374,59.9504,2265.46,2170.06,3137.69,0.72,2.8135
10560000,224.4579,4.3478,59.9364,2274.1,2178.17,3149.85,0.72,2.8265
10620000,224.2866,4.3442,59.9364,2267.98,2177.76,3144.48,0.72,2.8394
10680000,224.6807,3.5505,59.9786,1731.63,1906.94,2574.47,0.67,2.8507
10740000,224.6746,3.2566,59.9926,1452.45,1860.66,2360.81,0.62,2.8593
10800000,224.6579,3.2654,60.0207,1459.7,1864.58,2367.21,0.62,2.8676
10860000,225.0265,3.2645,59.9645,1469.3,1863.39,2371.4,0.62,2.8759
10920000,226.4177,3.249,59.9786,1453.31,1877.16,2373.6,0.61,2.8842
10980000,225.6452,3.2427,59.9926,1459.54,1856.59,2361.66,0.62,2.8924
11040000,225.7563,3.2447,59.9645,1453.74,1862.82,2363.76,0.62,2.9007
11100000,225.7661,3.2427,59.9504,1463.28,1856.19,2363.1,0.62,2.909
11160000,225.4665,4.8466,59.9504,2195.34,2764.51,3527.16,0.62,2.9181
11220000,225.0741,5.2505,59.9364,2341.84,3011.24,3813.66,0.61,2.9314
11280000,224.3957,5.239,59.9926,2329.42,2997.24,3793.42,0.61,2.9447
11340000,225.3087,3.6234,59.9786,2079.72,1620.59,2634.21,0.79,2.9577
11400000,223.647,3.6042,59.9786,2065.58,1586.48,2601.91,0.79,2.9694
11460000,223.6558,3.6275,59.9504,2072.64,1603.48,2618.59,0.79,2.9812
11520000,223.6126,3.6545,59.9645,2077.02,1626.11,2636.99,0.79,2.993
11580000,224.1642,2.3332,59.9786,1397.12,946.28,1687.39,0.83,3.0032
11640000,224.5071,1.9144,59.9926,1153.74,768.08,1385.56,0.83,3.0103
11700000,224.4098,1.8592,59.9786,1120.82,747.85,1346.5,0.83,3.0167
11760000,224.2515,1.8558,59.9926,1112.24,752.19,1342.58,0.83,3.023
11820000,224.4455,1.8573,59.9364,1122.75,741.25,1346.09,0.83,3.0294
11880000,224.233,1.8682,59.9786,1122.18,755.08,1351.77,0.83,3.0358
11940000,225.5498,2.9107,59.9364,1191.14,1752.09,2118.94,0.56,3.0424
12000000,225.5195,2.7995,59.9504,1113.05,1708.26,2037.59,0.55,3.0489
12060000,225.5882,2.7535,59.9786,1082.48,1687.62,2004.31,0.54,3.0551
12120000,225.8978,2.756,59.9645,1091.67,1686.82,2009.64,0.54,3.0613
12180000,224.8217,2.7583,59.9364,1081.52,1684.35,2000.84,0.54,3.0675
12240000,224.9942,2.7844,59.9504,1100.85,1697.0,2021.96,0.54,3.0737
12300000,224.8935,2.7737,59.9786,1115.01,1678.79,2013.69,0.55,3.0799
12360000,225.5897,2.7545,59.9786,1100.35,1676.27,2005.29,0.55,3.0862
12420000,223.8423,2.7797,60.0067,1105.55,1675.42,2007.61,0.55,3.0925
12480000,224.2614,2.7862,60.0067,1118.87,1678.99,2017.01,0.55,3.0988
12540000,215.5431,21.0728,59.9926,11405.47,9228.52,14657.95,0.78,3.1555
12600000,223.6402,4.8117,59.9926,2018.13,2828.38,3473.3,0.58,3.1982
12660000,223.6791,4.8083,60.0207,2022.05,2822.55,3470.41,0.58,3.2097
12720000,224.3809,4.0207,59.9926,1709.21,2360.08,2912.24,0.59,3.2205
12780000,224.0273,4.0125,60.0207,1689.44,2360.95,2901.53,0.58,3.2301
12840000,224.3078,4.0333,59.9786,1696.57,2379.46,2919.99,0.58,3.2396
12900000,224.485,3.1174,59.9786,1731.49,1450.4,2258.31,0.77,3.2493
12960000,227.3211,1.8246,59.9786,1109.48,746.71,1337.98,0.83,3.2575
13020000,227.241,1.8218,60.0067,1111.46,739.52,1335.8,0.83,3.2639
13080000,227.3817,1.8062,60.0488,1107.41,724.89,1325.56,0.84,3.2702
13140000,227.151,1.7429,60.0348,1084.71,678.43,1278.51,0.85,3.2765
13200000,227.3163,1.6777,59.9926,1045.68,645.62,1230.56,0.85,3.2825
13260000,227.3991,1.6758,59.9926,1047.59,641.68,1230.05,0.85,3.2884
13320000,227.0518,1.6755,60.0067,1049.46,640.73,1228.1,0.85,3.2944
13380000,226.4105,1.6729,59.9926,1046.69,630.7,1223.03,0.86,3.3003
13440000,224.2758,1.6828,59.9926,1028.6,652.06,1217.48,0.84,3.3062
13500000,224.3635,2.6878,60.0207,1082.55,1618.33,1946.66,0.56,3.3124
13560000,224.4616,2.5914,60.0207,1008.9,1581.97,1877.09,0.54,3.3183
13620000,225.2092,2.6021,60.0207,1011.74,1597.22,1890.84,0.54,3.324
13680000,225.1546,2.6088,60.0348,1018.31,1599.79,1895.62,0.54,3.3298
13740000,224.8832,2.5935,59.9786,1007.99,1589.55,1881.97,0.54,3.3356
13800000,225.6499,1.3456,60.0207,395.3,896.24,979.47,0.4,3.3391
13860000,225.4783,1.3465,59.9645,413.06,889.71,980.59,0.42,3.3414
13920000,225.4468,1.3502,60.0348,401.05,895.65,982.39,0.41,3.3437
13980000,226.3259,3.3104,59.9786,1293.83,2041.6,2418.24,0.54,3.3485
14040000,226.1203,3.2629,60.0207,1276.56,2010.89,2381.1,0.54,3.3559
14100000,226.2801,3.253,59.9786,1278.77,2001.96,2376.1,0.54,3.3631
14160000,226.3974,2.5275,59.9926,976.99,1566.64,1846.5,0.53,3.3694
14220000,226.4547,2.5331,59.9786,987.2,1567.94,1851.54,0.53,3.375
14280000,225.021,4.9383,60.0207,2034.16,2955.23,3586.38,0.57,3.3834
14340000,226.688,3.0754,59.9786,1260.12,1863.08,2249.45,0.56,3.3942
14400000,226.8201,2.6695,59.9786,1040.94,1654.33,1953.81,0.53,3.4007
14460000,227.2872,1.7546,59.9926,1089.92,686.68,1287.46,0.85,3.4068
14520000,226.8096,1.7613,59.9504,1079.14,705.55,1288.76,0.84,3.4129
14580000,225.942,1.6871,59.9504,1048.47,646.95,1230.43,0.85,3.419
14640000,225.5139,1.6581,60.0067,1033.02,625.29,1207.32,0.86,3.4249
14700000,225.3497,1.6716,59.9786,1042.27,629.89,1216.56,0.86,3.4307
14760000,225.4921,1.6528,59.9786,1019.76,637.33,1202.27,0.85,3.4366
14820000,225.8625,1.668,59.9645,1031.0,639.9,1215.44,0.85,3.4425
14880000,225.8733,1.6752,59.9504,1044.29,636.91,1221.95,0.85,3.4484
14940000,225.919,1.6716,59.9364,1041.94,632.42,1219.55,0.86,3.4543
15000000,227.7082,1.6816,59.9645,1048.2,654.81,1235.58,0.85,3.4602
15060000,227.7523,1.6713,59.9364,1057.85,629.36,1229.91,0.86,3.4661
15120000,227.4043,2.6172,59.9504,1037.74,1618.24,1920.93,0.54,3.4724
15180000,226.8478,2.6354,59.9364,1051.76,1618.83,1928.91,0.54,3.4785
15240000,226.3665,1.895,59.9645,731.32,1174.88,1384.05,0.53,3.4837
15300000,226.7282,1.488,59.9786,501.77,965.44,1088.53,0.46,3.4866
15360000,226.8087,1.508,59.9504,516.74,974.22,1103.73,0.47,3.4895
15420000,227.1559,1.5043,59.9504,517.34,974.73,1103.29,0.47,3.4924
15480000,227.0035,1.4932,59.9645,513.77,966.33,1094.75,0.47,3.4953
15540000,225.6871,3.4054,59.9786,1377.43,2062.05,2480.28,0.56,3.5024
15600000,223.3251,5.814,59.9926,2401.71,3433.21,4190.0,0.57,3.5128
15660000,224.1674,4.0263,59.9786,1715.34,2355.52,2913.53,0.59,3.5252
15720000,223.6452,4.0912,59.9786,1732.97,2390.45,2952.61,0.59,3.535
15780000,223.2472,4.1101,59.9786,1734.43,2399.67,2960.85,0.59,3.5448
15840000,223.0336,4.1235,60.0067,1749.23,2401.18,2968.38,0.59,3.5547
15900000,224.1914,2.8569,59.9504,1156.18,1712.68,2066.68,0.56,3.5633
15960000,224.6741,2.8437,59.9926,1148.23,1711.05,2061.54,0.56,3.5699
16020000,224.3995,1.9586,60.0067,1183.65,778.32,1418.07,0.84,3.5767
16080000,225.7932,1.9682,60.0207,1206.04,778.8,1434.6,0.84,3.5835
16140000,226.0894,1.9671,60.0207,1196.27,790.76,1434.8,0.83,3.5903
16200000,226.0917,1.9756,60.0207,1220.21,769.86,1442.37,0.85,3.5972
16260000,225.6283,1.9448,59.9786,1180.64,784.96,1415.88,0.83,3.604
16320000,225.7491,1.8818,60.0207,1133.42,770.69,1370.54,0.83,3.6106
16380000,225.4718,1.837,60.0207,1125.25,726.01,1337.48,0.84,3.6171
16440000,226.1358,1.8237,59.9926,1117.13,725.0,1330.88,0.84,3.6234
16500000,225.6679,3.8272,60.0207,2028.53,1908.86,2787.36,0.73,3.6323
16560000,224.4711,4.8496,60.0067,2042.21,2860.43,3512.66,0.58,3.6439
16620000,222.7662,4.7035,59.9926,1940.65,2771.71,3381.01,0.57,3.6553
16680000,222.4271,4.6824,60.0067,1928.2,2755.43,3360.8,0.57,3.6663
16740000,222.2522,4.0549,59.9786,1675.83,2377.77,2907.98,0.58,3.6772
16800000,222.2739,3.9844,59.9645,1661.7,2328.97,2858.57,0.58,3.6866
16860000,223.1541,3.9834,59.9786,1656.56,2344.17,2868.7,0.58,3.696
16920000,224.2787,3.965,59.9926,1660.28,2343.79,2870.51,0.58,3.7054
16980000,224.2713,3.9877,60.0207,1661.69,2359.03,2885.9,0.58,3.7148
17040000,224.4349,3.9985,60.0067,1680.7,2358.22,2896.17,0.58,3.7244
17100000,224.2436,4.0164,59.9786,1685.66,2369.67,2906.67,0.58,3.7339
17160000,225.4773,3.9982,59.9926,1679.73,2374.37,2909.03,0.58,3.7435
17220000,225.1131,3.9754,60.0067,1658.65,2364.27,2887.69,0.57,3.7529
17280000,225.2464,3.1074,59.9786,1286.05,1857.5,2259.28,0.57,3.7622
17340000,225.3557,2.7418,59.9926,1084.91,1673.71,1994.02,0.54,3.7687
17400000,226.4804,1.835,59.9645,1116.5,745.39,1340.98,0.83,3.7749
17460000,226.3406,1.8298,59.9926,1109.73,744.28,1336.23,0.83,3.7812
17520000,226.6376,1.8422,60.0067,1122.55,747.73,1347.28,0.83,3.7876
17580000,226.6222,1.8418,59.9926,1128.86,739.56,1347.56,0.84,3.794
17640000,226.4842,1.8535,59.9926,1142.78,730.37,1355.7,0.84,3.8004
17700000,224.2134,1.8618,59.9926,1126.45,741.39,1346.91,0.83,3.8069
17760000,225.43,1.8573,60.0207,1128.43,742.82,1350.76,0.84,3.8133
17820000,225.1841,3.8876,59.9786,2052.17,1941.24,2824.77,0.73,3.8233
17880000,224.0272,3.8088,59.9645,2024.74,1865.81,2754.43,0.74,3.8349
17940000,223.9826,3.8021,59.9786,2020.16,1866.38,2748.57,0.73,3.8463
18000000,224.6886,3.0727,59.9645,1713.05,1427.48,2227.55,0.77,3.8566
18060000,223.8779,4.1326,59.9645,1777.86,2397.89,2986.56,0.6,3.8666
18120000,224.4028,4.0191,59.9926,1699.65,2361.99,2911.11,0.58,3.8764
18180000,225.4164,4.0011,60.0067,1691.67,2370.02,2911.12,0.58,3.886
18240000,224.5613,4.0149,60.0067,1683.42,2372.81,2909.36,0.58,3.8956
18300000,225.3028,3.1312,59.9504,1306.45,1865.11,2276.53,0.57,3.9042
18360000,225.782,2.7148,60.0067,1079.32,1658.95,1977.74,0.54,3.9104
18420000,225.5664,2.7095,60.0067,1076.85,1653.87,1972.11,0.54,3.9166
18480000,225.6829,2.7137,59.9504,1088.51,1649.61,1977.2,0.55,3.9227
18540000,225.5945,2.7228,60.0067,1083.2,1659.75,1982.07,0.55,3.9289
18600000,225.2478,2.702,59.9786,1089.01,1635.4,1964.89,0.55,3.935
18660000,225.0979,2.7103,59.9645,1088.08,1641.69,1969.66,0.55,3.9411
18720000,223.6672,2.7366,60.0348,1082.53,1653.31,1975.04,0.55,3.9473
18780000,224.1473,2.6779,59.9926,1064.04,1620.32,1936.93,0.55,3.9535
18840000,223.5181,4.7688,59.9786,1977.23,2815.1,3439.86,0.57,3.9627
18900000,224.092,3.7357,60.0207,1990.0,1829.74,2702.25,0.74,3.9739
18960000,224.3764,2.95,60.0067,1651.55,1354.3,2135.72,0.77,3.984
19020000,224.0791,2.9618,59.9786,1663.22,1351.92,2142.7,0.78,3.9934
19080000,223.501,2.9879,60.0067,1664.05,1373.59,2155.32,0.77,4.0028
19140000,223.9783,2.9925,59.9645,1659.71,1386.72,2162.6,0.77,4.0123
19200000,225.5397,2.9561,60.0067,1666.68,1358.95,2152.18,0.78,4.0217
19260000,226.1484,2.9603,59.9786,1668.27,1372.2,2160.28,0.77,4.0312
19320000,226.1906,2.9418,59.9786,1657.36,1367.49,2146.87,0.77,4.0407
19380000,227.0147,1.7137,59.9504,1055.41,681.1,1254.95,0.84,4.0485
19440000,227.2248,1.7186,59.9504,1066.87,667.83,1260.49,0.85,4.0545
19500000,226.6042,2.6979,59.9645,1080.86,1651.44,1972.86,0.55,4.0608
