timestamp,Urms_L1,Irms_L1,Frequencia_L1,Pwatt_L1,Qvar_L1,Sva_L1,CosF_L1,EnergiaAcumulada_KWh
2220000,227.8661,2.082,60.0207,1298.56,813.06,1531.09,0.85,0.3015
2280000,229.4955,1.6778,60.0207,1071.99,628.86,1242.45,0.86,0.3082
2340000,227.46,1.6632,60.0348,1055.9,613.23,1220.64,0.86,0.3143
2400000,225.4307,1.6786,60.0207,1050.41,624.46,1220.81,0.86,0.3203
2460000,223.4506,1.705,59.9786,1065.53,616.2,1230.41,0.87,0.3263
2520000,223.3619,1.7003,59.9786,1063.16,612.44,1226.53,0.87,0.3324
2580000,226.9071,1.701,60.0348,1075.26,632.34,1245.63,0.86,0.3384
2640000,226.3139,1.6773,59.9926,1058.13,619.49,1224.94,0.86,0.3445
2700000,227.31,1.692,59.9786,1079.57,617.5,1241.94,0.87,0.3505
2760000,228.2885,2.6991,60.0067,1128.11,1638.29,1988.43,0.57,0.3568
2820000,225.3452,2.6044,59.9645,1045.3,1578.44,1893.64,0.55,0.3629
2880000,226.3367,4.5688,60.0207,1913.15,2734.88,3337.21,0.57,0.37
2940000,224.8726,4.593,59.9645,1924.08,2724.55,3333.84,0.58,0.381
3000000,225.5638,2.5522,60.0067,1018.49,1555.17,1858.38,0.55,0.3889
3060000,226.9678,2.5515,60.0207,1013.05,1570.54,1869.0,0.54,0.3946
3120000,225.9731,2.5552,59.9645,1005.99,1568.97,1863.14,0.54,0.4003
3180000,228.6177,2.5321,60.0348,998.63,1579.03,1868.15,0.53,0.406
3240000,226.4072,2.5547,60.0207,1019.0,1565.22,1867.72,0.55,0.4118
3300000,229.4383,2.5352,59.9504,1007.2,1584.22,1877.9,0.54,0.4175
3360000,226.3683,2.5503,59.9926,1018.03,1561.99,1864.31,0.55,0.4232
3420000,227.1725,1.7016,60.0207,621.55,1081.65,1247.58,0.5,0.4286
3480000,227.9592,1.2794,59.9786,379.44,861.41,941.63,0.4,0.4311
3540000,228.872,0.6544,60.0207,406.75,261.39,483.05,-0.84,0.4333
3600000,228.6463,0.6699,59.9645,422.0,258.72,494.62,-0.85,0.4357
3660000,230.8078,0.6589,60.0207,410.46,268.35,490.42,-0.84,0.438
3720000,228.8999,0.6551,60.0207,405.39,263.9,483.7,-0.84,0.4404
3780000,228.5547,0.6563,60.0488,406.97,262.93,483.96,-0.84,0.4427
3840000,230.4628,0.6647,60.0067,418.06,264.16,494.07,-0.85,0.4451
3900000,229.1964,0.6738,59.9926,433.97,246.08,499.22,-0.87,0.4476
3960000,227.0283,1.4009,59.9786,455.3,919.39,1026.09,0.44,0.4502
4020000,228.0285,1.2992,60.0067,369.37,881.77,955.91,0.39,0.4525
4080000,227.1358,2.7271,60.0207,1044.25,1705.88,1999.38,0.52,0.4548
4140000,227.6862,3.314,59.9786,1280.34,2071.54,2434.75,0.53,0.4617
4200000,227.6988,3.2579,60.0067,1279.36,2022.66,2393.72,0.53,0.4689
4260000,226.5397,2.4929,60.0488,965.21,1545.35,1822.51,0.53,0.4754
4320000,229.6417,2.4975,60.0067,988.06,1567.56,1851.55,0.53,0.4809
4380000,228.1556,2.4973,59.9786,972.18,1562.08,1838.46,0.53,0.4865
4440000,226.4263,2.506,60.0207,973.35,1551.88,1830.87,0.53,0.4921
4500000,228.5042,2.5093,59.9926,999.12,1558.47,1851.83,0.54,0.4977
4560000,227.7741,2.5156,60.0348,978.26,1568.19,1848.66,0.53,0.5033
4620000,229.1817,2.52,60.0207,995.44,1577.64,1863.92,0.53,0.5089
4680000,226.8897,1.6847,60.0067,604.22,1076.31,1233.49,0.49,0.5142
4740000,225.771,1.301,60.0348,394.78,862.51,948.56,0.42,0.5168
4800000,228.3277,1.3123,60.0488,385.53,887.08,966.84,0.4,0.519
4860000,228.4242,1.3078,60.0207,384.95,883.65,964.01,0.4,0.5212
4920000,228.7027,1.6238,60.0348,587.86,1053.66,1207.32,0.49,0.5234
4980000,227.1941,3.6023,59.9786,1409.31,2235.43,2641.13,0.53,0.5308
5040000,227.7156,2.5717,60.0207,1010.99,1597.59,1891.06,0.54,0.5377
5100000,228.6212,1.6545,60.077,1050.78,624.21,1221.92,0.86,0.5436
5160000,227.4772,1.6012,59.9926,1013.14,598.91,1175.58,0.86,0.5495
5220000,229.1369,1.6019,60.0067,1014.08,613.18,1184.17,0.86,0.5552
5280000,227.1102,1.594,60.0488,1002.5,601.0,1167.85,0.86,0.561
5340000,228.9527,3.5573,59.9926,1920.38,1793.74,2627.88,0.73,0.5709
5400000,229.3627,3.4585,59.9926,1888.35,1730.3,2559.78,0.74,0.5817
5460000,231.4037,2.8321,60.0488,1657.26,1314.95,2114.63,0.78,0.5912
5520000,229.4838,2.8645,60.0488,1666.32,1314.24,2122.03,0.79,0.6006
5580000,229.9578,2.0634,60.0488,1295.59,817.71,1530.91,0.85,0.6092
5640000,229.1842,1.6822,60.0207,1066.71,639.94,1243.88,0.86,0.6155
5700000,228.161,2.6419,60.0207,1069.66,1624.54,1944.86,0.55,0.6219
5760000,226.8707,2.5762,60.0488,1022.91,1585.31,1885.96,0.54,0.6279
5820000,226.1119,2.5916,60.0348,1041.31,1580.83,1891.89,0.55,0.6338
5880000,227.7684,1.7666,59.9364,661.67,1118.78,1298.86,0.51,0.6395
5940000,229.9035,1.3781,60.0207,449.76,919.23,1022.66,0.44,0.6426
6000000,227.551,1.3731,60.0067,435.6,908.94,1007.95,0.43,0.6451
6060000,230.089,1.3728,60.0067,453.13,913.94,1019.9,0.44,0.6476
6120000,227.9027,1.3773,59.9786,446.14,910.41,1013.13,0.44,0.6501
6180000,230.0196,1.3667,60.0207,435.05,916.78,1014.19,0.43,0.6526
6240000,230.9956,1.3601,60.0207,443.49,911.52,1014.1,0.44,0.6551
6300000,230.1749,1.3651,59.9926,433.11,916.77,1014.14,0.43,0.6576
6360000,230.7544,1.3647,59.9786,434.82,919.04,1016.23,0.43,0.6601
6420000,232.0588,1.3658,59.9926,436.38,925.36,1022.66,0.43,0.6627
6480000,235.5877,0.7586,60.0207,496.2,294.06,576.44,-0.86,0.6655
6540000,235.3804,0.7602,60.0067,495.56,296.57,577.03,-0.86,0.6684
6600000,231.2293,1.4967,60.0207,987.64,520.92,1116.84,0.88,0.6716
6660000,234.7856,2.3868,60.0067,1412.94,1128.83,1807.98,0.78,0.6795
6720000,230.0533,2.3422,60.0348,1365.14,1076.52,1738.53,0.79,0.6874
6780000,228.9342,1.6932,60.0067,1081.83,630.65,1251.39,0.86,0.6942
6840000,228.4754,1.6862,59.9926,1072.06,630.68,1242.98,0.86,0.7003
6900000,226.6714,1.6919,60.0067,1061.15,636.67,1237.52,0.86,0.7064
6960000,228.5339,1.6967,59.9786,1070.13,649.69,1250.8,0.85,0.7125
7020000,230.4981,1.7076,59.9786,1090.66,652.12,1270.45,0.86,0.7187
7080000,231.2323,2.61,59.9786,1065.54,1630.72,1946.85,0.55,0.7251
7140000,234.1994,1.3674,60.0629,454.06,927.88,1033.55,0.44,0.7296
7200000,232.4226,1.377,60.0348,455.7,927.57,1032.91,0.44,0.7322
7260000,231.011,1.3708,59.9926,438.11,923.14,1021.39,0.43,0.7347
7320000,230.1879,1.3771,60.0207,450.57,919.43,1023.28,0.44,0.7372
7380000,234.2092,1.3468,60.0488,423.52,925.77,1017.41,0.41,0.7397
7440000,233.1867,1.3485,60.0207,422.31,922.52,1014.56,0.42,0.7421
7500000,230.7838,1.3573,60.0629,436.95,912.27,1011.04,0.43,0.7445
7560000,233.0039,1.3484,60.0488,419.44,922.82,1013.66,0.41,0.7469
7620000,235.4997,1.384,60.0488,451.0,951.07,1052.03,0.43,0.7494
7680000,233.9116,3.6191,60.0488,1457.03,2310.11,2731.35,0.53,0.7558
7740000,231.8219,1.692,60.0488,1099.14,632.68,1267.2,0.87,0.7632
7800000,235.9104,1.7257,60.0348,1123.31,682.78,1313.48,0.85,0.7695
7860000,236.5762,3.6933,60.0067,2091.28,1896.08,2820.79,0.74,0.7778
7920000,232.2395,3.5914,60.0488,1989.87,1815.52,2691.42,0.74,0.7892
7980000,227.41,3.4634,60.0207,1904.96,1684.07,2542.07,0.75,0.8003
8040000,231.9196,2.8603,60.0067,1674.23,1337.14,2140.05,0.78,0.8099
8100000,232.3052,2.8449,60.0067,1660.54,1337.79,2132.78,0.78,0.8193
8160000,229.8257,2.8697,59.9786,1668.67,1324.57,2128.91,0.78,0.8288
8220000,231.0649,2.8505,59.9926,1660.75,1327.32,2125.37,0.78,0.8383
8280000,231.8555,1.7012,60.0067,1092.3,655.03,1273.21,0.86,0.8462
8340000,230.4275,1.8979,59.9504,755.77,1191.48,1410.61,0.54,0.8516
8400000,230.2104,1.3902,60.0067,466.26,923.0,1033.42,0.45,0.8544
8460000,229.5138,1.3725,59.9926,458.25,908.02,1017.07,0.45,0.857
8520000,229.3302,1.3621,59.9926,437.74,908.11,1007.65,0.43,0.8596
8580000,235.5887,1.3609,60.0207,448.56,932.14,1034.33,0.43,0.8621
8640000,231.8553,1.3477,60.0348,424.52,915.04,1008.1,0.42,0.8646
8700000,230.4689,1.3413,59.9926,413.52,907.29,997.29,0.42,0.867
8760000,230.7853,1.3565,60.0348,427.27,916.19,1010.25,0.42,0.8694
8820000,232.2002,1.3401,59.9645,416.19,913.48,1003.98,0.41,0.8718
8880000,231.6525,1.3355,60.0067,426.79,903.73,999.58,0.43,0.8741
8940000,232.2059,1.3341,59.9645,412.49,909.93,999.77,0.41,0.8765
9000000,233.1163,1.3275,59.9926,405.22,912.97,998.5,0.4,0.8788
9060000,228.9402,0.7111,59.9645,450.62,270.12,524.99,-0.86,0.8813
9120000,227.7027,0.6992,59.9926,441.72,262.66,513.55,-0.86,0.8838
9180000,226.8685,2.4577,60.0207,1379.9,1156.46,1798.3,0.77,0.8882
9240000,228.7588,2.3329,59.9504,1338.68,1083.09,1722.57,0.78,0.896
9300000,229.6161,1.6285,59.9504,1031.79,626.03,1206.88,0.85,0.9029
9360000,229.393,1.6196,59.9786,1021.24,627.11,1198.34,0.85,0.9088
9420000,230.357,1.6062,59.9223,1023.15,616.01,1193.95,0.86,0.9147
9480000,229.9361,1.6409,59.9645,1035.01,641.95,1217.17,0.85,0.9206
9540000,229.6411,1.6461,60.0067,1039.72,639.92,1219.35,0.85,0.9265
9600000,233.5818,1.6351,59.9504,1048.39,647.26,1231.48,0.85,0.9324
9660000,233.2052,1.8191,59.9223,694.29,1179.35,1368.76,0.51,0.9379
9720000,235.708,1.3401,59.9223,419.58,929.45,1019.92,0.41,0.9405
9780000,235.699,1.3247,59.9926,392.47,928.13,1007.21,0.39,0.9428
9840000,232.1537,1.3282,59.9926,404.68,909.6,995.66,0.41,0.9451
9900000,232.1697,1.3267,60.0067,394.35,912.88,993.76,0.4,0.9473
9960000,235.0605,1.3376,60.0067,407.29,928.88,1014.06,0.4,0.9496
10020000,231.0374,1.3168,59.9786,402.12,896.54,982.83,0.41,0.9518
10080000,230.9542,1.3178,59.9786,406.41,894.71,982.42,0.41,0.9541
10140000,231.0759,1.304,59.9926,387.5,891.77,972.05,0.4,0.9563
10200000,229.8778,1.3157,60.0207,404.55,889.54,976.93,0.41,0.9586
10260000,230.8705,1.3202,59.9926,392.67,901.81,983.16,0.4,0.9609
10320000,230.0215,0.7041,59.9364,451.73,265.26,522.89,-0.86,0.9633
10380000,231.8498,0.7083,60.0067,453.98,273.69,529.74,-0.86,0.9658
10440000,232.978,0.7075,59.9504,456.56,272.89,531.7,-0.86,0.9684
10500000,229.2559,3.7206,60.0067,2013.82,1874.31,2753.45,0.73,0.974
10560000,229.2559,4.65,59.9926,2404.17,2465.36,3441.31,0.7,0.9875
10620000,229.3429,2.8648,59.9504,1636.51,1347.64,2120.13,0.77,0.9985
10680000,234.1167,2.856,59.9504,1678.57,1360.07,2157.92,0.78,1.008
10740000,233.1089,2.7681,59.9786,1629.02,1300.41,2082.27,0.78,1.0174
10800000,233.9503,2.7869,59.9645,1661.18,1296.68,2105.84,0.79,1.0267
10860000,233.5509,2.7656,59.9926,1638.92,1289.14,2084.51,0.79,1.036
10920000,233.5123,3.793,59.9364,1640.17,2340.81,2858.29,0.57,1.0455
10980000,231.7995,2.895,60.0067,1204.52,1800.67,2165.41,0.56,1.0541
11040000,232.8618,2.479,59.9504,980.98,1583.56,1863.15,0.53,1.06
11100000,231.6191,1.3042,60.0067,370.8,901.91,974.78,0.38,1.0642
11160000,230.3319,1.3087,59.9786,400.4,887.72,973.56,0.41,1.0664
11220000,232.3788,1.2963,59.9364,376.32,895.98,971.86,0.39,1.0686
11280000,230.2541,1.2994,59.9645,377.8,888.94,965.24,0.39,1.0708
11340000,231.0079,1.2954,59.9786,365.61,894.01,965.74,0.38,1.0729
11400000,233.4794,1.3526,59.9364,421.13,928.23,1018.67,0.41,1.0752
11460000,231.8915,1.2947,59.9645,361.69,898.76,968.52,0.37,1.0774
11520000,231.8943,1.3084,60.1051,378.14,903.79,979.8,0.39,1.0795
11580000,233.1056,0.6676,59.9645,426.31,265.16,501.92,-0.85,1.0819
11640000,232.8528,0.6714,59.9786,441.3,247.39,505.61,-0.87,1.0844
11700000,234.1851,0.6678,59.9926,427.3,267.96,504.24,-0.85,1.0869
11760000,234.7967,0.663,60.0067,427.05,265.17,502.12,-0.85,1.0893
11820000,233.961,0.6748,59.9786,431.85,270.24,509.04,-0.85,1.0918
11880000,233.7697,0.6786,59.9504,435.08,269.54,511.48,-0.85,1.0943
11940000,236.4671,0.6719,60.0067,450.4,245.96,513.86,-0.88,1.0968
12000000,231.9906,2.3969,59.9926,1380.84,1147.72,1793.86,0.77,1.1028
12060000,233.8964,2.3232,59.9645,1369.39,1096.9,1753.73,0.78,1.1106
12120000,233.0814,1.621,59.9504,1051.71,620.29,1220.77,0.86,1.1179
12180000,230.9053,2.5396,59.9504,997.94,1608.86,1892.04,0.53,1.124
12240000,231.5356,2.517,59.9364,978.51,1605.64,1880.63,0.52,1.1296
12300000,235.7803,2.5323,60.0067,993.84,1650.51,1926.51,0.52,1.1352
12360000,234.3785,2.5319,60.091,988.27,1640.67,1914.69,0.52,1.1408
12420000,235.5793,1.3216,59.9504,376.94,931.04,1004.37,0.38,1.1446
12480000,233.3827,1.2997,60.0488,367.66,907.4,978.75,0.37,1.1467
12540000,233.2989,1.2977,59.9645,375.81,901.46,976.99,0.39,1.1488
12600000,233.2328,1.2977,59.9364,371.76,903.04,976.46,0.38,1.151
12660000,235.0286,1.3035,60.0067,393.08,907.73,989.1,0.4,1.1531
12720000,230.1527,1.2948,59.9645,369.08,887.89,961.4,0.38,1.1553
12780000,235.0,1.2964,60.0207,372.58,910.63,983.48,0.38,1.1574
12840000,235.645,0.6793,60.0488,437.11,275.03,516.03,-0.85,1.1599
12900000,233.478,0.6753,59.9786,445.32,248.98,509.98,-0.87,1.1624
12960000,234.6332,0.6806,60.0348,434.73,276.08,514.69,-0.84,1.1649
13020000,236.3678,0.6805,60.0067,451.21,259.75,519.87,-0.87,1.1674
13080000,232.6833,2.6497,59.9926,1491.15,1317.86,1989.39,0.75,1.1713
13140000,233.6028,2.6564,59.9364,1507.27,1321.05,2002.16,0.75,1.1799
13200000,233.7907,1.6705,59.9504,1068.95,668.56,1260.25,0.85,1.1864
13260000,234.0131,2.6201,59.9223,1558.62,1221.44,1978.89,0.79,1.193
13320000,233.6719,3.6304,59.9364,1989.68,1881.69,2737.34,0.73,1.2042
13380000,230.8206,3.9549,59.9645,1712.89,2400.94,2947.29,0.58,1.2153
13440000,232.5835,3.7821,59.9645,1603.14,2342.85,2838.74,0.56,1.2248
13500000,231.4254,3.7621,60.0488,1583.52,2322.63,2809.21,0.56,1.2339
13560000,230.4027,3.7566,59.9786,1575.52,2305.21,2793.28,0.56,1.2429
13620000,230.7859,2.955,60.0348,1221.57,1830.92,2200.39,0.55,1.2515
13680000,232.8821,2.5526,60.0067,997.45,1638.74,1917.81,0.52,1.2575
13740000,234.0782,1.3002,60.0067,375.17,907.93,982.17,0.38,1.2614
13800000,235.1464,1.3113,60.0488,362.56,926.53,995.09,0.36,1.2635
13860000,237.9447,1.3086,59.9645,370.43,933.93,1004.5,0.37,1.2657
13920000,237.7031,1.3071,60.0207,373.28,931.01,1003.64,0.37,1.2678
13980000,236.34,1.3128,59.9926,368.34,930.63,1001.01,0.37,1.2699
14040000,235.7716,1.3064,59.9645,376.64,920.79,995.01,0.38,1.272
14100000,238.2627,0.6675,60.0207,434.69,272.52,513.0,-0.85,1.2742
14160000,236.8449,0.6678,59.9926,432.0,270.82,510.03,-0.85,1.2767
14220000,235.901,0.6737,59.9504,433.32,273.47,512.35,-0.85,1.2792
14280000,236.0222,0.6853,59.9504,443.01,276.9,521.53,-0.85,1.2817
14340000,233.1768,0.6819,59.9504,437.53,267.92,512.85,-0.85,1.2841
14400000,235.2777,0.6929,60.0348,460.55,257.0,526.83,-0.87,1.2867
14460000,236.1456,0.6805,59.8802,444.6,267.73,518.66,-0.86,1.2892
14520000,235.3884,0.6695,59.9786,435.37,262.31,508.5,-0.86,1.2917
14580000,236.2368,0.6721,60.0348,434.21,270.98,511.8,-0.85,1.2942
14640000,235.5544,2.4278,60.0629,1415.51,1182.21,1845.97,0.77,1.3013
14700000,235.8074,3.4616,60.0207,1421.71,2215.92,2633.28,0.54,1.3096
14760000,232.9793,2.5801,60.0207,1009.53,1657.41,1939.37,0.52,1.3158
14820000,234.6619,2.5598,60.0067,1014.66,1651.01,1938.69,0.52,1.3216
14880000,235.9391,2.573,59.9645,1011.83,1679.25,1959.42,0.52,1.3273
14940000,244.8517,2.5753,59.9926,1048.56,1741.54,2032.76,0.52,1.3331
15000000,237.4256,2.5927,59.9504,1023.69,1702.35,1986.81,0.52,1.3389
15060000,237.7411,2.5924,60.0067,1034.06,1700.23,1989.56,0.52,1.3447
15120000,237.4974,1.3127,59.9223,366.3,937.03,1005.74,0.36,1.3491
15180000,237.6202,1.3034,59.9786,366.17,930.19,999.88,0.37,1.3512
15240000,240.1194,1.3058,59.9504,394.44,932.99,1012.61,0.39,1.3534
15300000,236.4862,1.3149,59.9645,374.21,931.15,1003.01,0.37,1.3555
15360000,234.2,1.3208,60.0067,384.15,921.71,998.53,0.38,1.3577
15420000,235.0438,0.6848,59.9504,445.98,261.41,519.48,-0.86,1.36
15480000,233.7392,0.6843,59.9926,438.33,272.23,515.68,-0.85,1.3625
15540000,231.9675,0.6671,59.9926,425.64,261.3,499.22,-0.85,1.365
15600000,231.3685,0.6762,60.0067,441.76,246.99,505.92,-0.87,1.3674
15660000,235.2957,0.6779,59.9645,438.3,269.71,514.51,-0.85,1.3699
15720000,233.6596,0.6694,60.0067,431.13,262.95,504.59,-0.85,1.3724
15780000,231.4274,2.6886,59.9645,1504.21,1329.88,2007.74,0.75,1.3796
15840000,232.0828,1.7456,59.9786,1096.56,712.19,1307.36,0.84,1.3877
15900000,236.5638,1.7133,59.9926,1102.0,706.95,1307.61,0.84,1.3939
15960000,231.5168,1.6406,59.9926,1044.57,643.54,1225.68,0.85,1.4
16020000,232.5716,4.8132,60.0067,2061.3,2970.34,3612.83,0.57,1.4109
16080000,228.854,4.6791,59.9645,1945.51,2852.88,3455.59,0.56,1.4223
16140000,231.2287,3.9054,60.0067,1651.91,2400.12,2913.23,0.57,1.4318
16200000,235.2525,3.8643,60.0207,1671.5,2416.73,2936.61,0.57,1.4412
16260000,236.9295,3.8612,59.9364,1666.48,2439.59,2953.43,0.56,1.4506
16320000,234.9261,3.8808,60.0207,1669.0,2421.66,2943.58,0.57,1.46
16380000,233.68,2.6333,59.9926,1028.82,1698.75,1985.67,0.52,1.4681
16440000,237.8911,1.3074,59.9223,359.99,936.49,1003.35,0.36,1.4722
16500000,236.9081,1.3179,60.0067,375.82,934.47,1007.13,0.37,1.4743
16560000,236.9303,1.3215,59.9926,382.35,935.77,1010.32,0.38,1.4765
16620000,239.1474,1.3146,59.8661,391.88,936.86,1014.91,0.38,1.4786
16680000,236.892,1.2997,59.9926,369.03,922.33,993.21,0.37,1.4808
16740000,238.8126,0.6718,59.9083,439.15,274.21,517.27,-0.85,1.4832
16800000,235.9169,0.6792,59.9786,439.33,272.46,516.69,-0.85,1.4857
16860000,238.5427,0.6701,60.0067,437.87,271.74,515.43,-0.85,1.4882
16920000,238.7834,0.6824,59.9786,449.07,274.14,525.65,-0.85,1.4907
16980000,238.8259,0.6815,60.0348,445.62,277.9,524.76,-0.85,1.4932
17040000,240.6974,0.6875,59.9786,462.48,268.36,534.45,-0.86,1.4957
17100000,239.5175,0.6907,59.9786,457.05,274.63,533.59,-0.86,1.4983
17160000,239.2614,0.6875,59.9645,450.17,281.22,530.3,-0.85,1.5008
17220000,237.0205,2.1295,60.0067,1306.14,978.81,1630.08,0.8,1.5041
17280000,240.8455,2.516,59.9645,1501.4,1254.44,1956.53,0.77,1.5125
17340000,237.2118,2.7559,59.9645,1116.16,1789.13,2109.59,0.53,1.5208
17400000,236.3158,2.6728,59.9786,1069.64,1737.46,2038.95,0.52,1.5269
17460000,235.7292,2.6589,59.9786,1051.22,1729.28,2022.8,0.52,1.533
17520000,232.7772,2.6673,59.9926,1037.36,1714.81,2002.98,0.52,1.5389
17580000,235.4151,2.6646,59.9926,1056.52,1726.84,2025.1,0.52,1.5449
17640000,236.0099,2.6914,60.0207,1068.85,1749.74,2050.25,0.52,1.5509
17700000,238.441,1.7016,59.9926,597.73,1164.87,1308.9,0.46,1.5567
17760000,237.1949,1.3221,59.9645,378.86,938.68,1012.03,0.37,1.5593
17820000,237.9538,1.3156,59.9645,372.56,939.04,1009.75,0.37,1.5614
17880000,236.4892,1.3167,59.9223,371.91,933.68,1004.73,0.37,1.5636
17940000,237.3956,1.32,59.9786,374.9,938.77,1010.72,0.37,1.5657
18000000,238.4526,1.8376,59.9645,644.0,1257.5,1413.23,0.46,1.5679
18060000,235.3893,2.6914,59.9504,1528.98,1357.28,2044.43,0.75,1.5757
18120000,235.8353,1.7529,60.0067,1118.54,729.13,1333.87,0.84,1.5839
18180000,237.5378,1.6881,59.9926,1111.57,665.8,1295.69,0.86,1.5902
18240000,238.9333,1.676,60.0067,1094.46,689.79,1292.46,0.85,1.5965
18300000,234.7019,1.6223,59.9645,1057.54,627.32,1229.48,0.86,1.6026
18360000,236.2714,2.4089,60.0067,1484.88,1084.91,1836.99,0.81,1.609
18420000,236.6371,3.8047,60.0207,2113.06,1995.66,2905.87,0.73,1.6205
18480000,236.9848,3.1948,59.9364,1834.6,1616.08,2442.5,0.75,1.6322
18540000,235.7712,2.9574,59.9786,1724.86,1443.85,2249.9,0.77,1.6422
18600000,236.0415,2.9877,60.0207,1751.09,1455.35,2275.99,0.77,1.6521
18660000,235.1393,3.9867,59.9786,1710.86,2497.09,3024.72,0.56,1.6622
18720000,236.8934,3.9836,59.9786,1741.53,2499.1,3046.97,0.57,1.6719
18780000,239.0717,3.9701,59.9504,1718.26,2537.68,3063.04,0.56,1.6817
18840000,235.3423,2.6994,59.9786,1070.84,1749.72,2050.14,0.52,1.6888
18900000,234.4239,1.3041,59.9786,368.48,914.86,986.55,0.37,1.6922
18960000,234.2822,1.3021,60.0067,367.61,913.33,984.21,0.37,1.6944
19020000,236.2233,1.3008,59.9645,375.31,917.64,991.67,0.38,1.6965
19080000,233.379,1.3117,59.9645,387.74,908.32,988.37,0.39,1.6987
19140000,234.7345,1.3027,59.9786,376.23,911.22,987.1,0.38,1.7008
19200000,233.096,1.2995,59.9364,368.7,905.23,977.41,0.38,1.703
19260000,235.0326,1.3102,59.9645,380.97,917.34,993.36,0.38,1.7052
19320000,232.4567,0.6814,59.9364,439.38,263.34,511.46,-0.86,1.7073
19380000,233.1273,0.6629,59.9645,425.79,259.88,498.69,-0.85,1.7098
19440000,233.0268,0.6611,59.9364,430.24,245.58,497.72,-0.87,1.7123
19500000,232.8282,0.6646,59.9083,424.4,262.35,499.2,-0.85,1.7147
19560000,230.5746,2.5733,59.9364,1458.37,1241.99,1915.71,0.76,1.7213
19620000,230.1877,2.5422,59.9223,1438.1,1226.14,1888.25,0.76,1.7295
19680000,233.0844,1.7472,59.9645,1098.95,721.81,1314.1,0.84,1.7363
19740000,233.0241,1.7485,59.9364,1099.21,722.93,1314.71,0.84,1.7426
19800000,232.6381,1.7533,59.9364,1119.29,699.56,1318.21,0.85,1.7489
19860000,235.3362,1.7964,59.9364,1128.78,765.01,1363.38,0.83,1.7552
19920000,231.9037,2.8138,59.9083,1158.77,1757.37,2106.41,0.55,1.7617
19980000,231.5806,2.758,59.9364,1101.23,1742.97,2061.02,0.53,1.7681
