timestamp,Urms_L1,Irms_L1,Frequencia_L1,Pwatt_L1,Qvar_L1,Sva_L1,CosF_L1,EnergiaAcumulada_KWh
2580000,230.7753,4.9559,59.9926,3130.37,1960.25,3691.72,0.85,0.7346
2640000,232.1449,4.0663,59.9504,2543.93,1682.78,3046.95,0.83,0.75
2700000,230.0104,4.6825,59.9926,2262.31,2639.25,3476.29,0.65,0.7633
2760000,231.2495,4.6078,60.0348,2213.49,2635.89,3439.3,0.64,0.7758
2820000,230.6685,4.5577,59.9926,2164.65,2612.81,3392.2,0.64,0.7883
2880000,230.062,3.7448,60.0067,1815.55,2109.02,2780.48,0.65,0.8006
2940000,229.4398,3.3198,59.9645,1584.31,1877.89,2458.58,0.65,0.81
3000000,229.2398,3.318,60.0207,1572.53,1886.41,2454.29,0.64,0.819
3060000,228.5101,3.3127,60.0067,1575.4,1868.46,2443.52,0.64,0.828
3120000,228.8273,3.3109,59.9504,1561.68,1879.47,2444.13,0.64,0.837
3180000,229.2732,2.0545,59.9786,947.13,1188.08,1519.6,0.62,0.8442
3240000,228.6725,1.9658,59.9926,899.51,1139.64,1451.13,0.62,0.8496
3300000,231.5043,2.1015,60.0207,982.55,1226.0,1570.05,0.62,0.855
3360000,230.0209,1.9684,59.9786,899.39,1152.8,1461.93,0.61,0.8604
3420000,230.1216,3.228,59.9926,1533.35,1842.17,2397.2,0.64,0.8664
3480000,229.035,4.0026,60.0207,1839.17,2318.25,2958.97,0.62,0.8768
3540000,229.3938,3.9664,59.9926,1841.47,2290.28,2937.05,0.63,0.8874
3600000,230.3875,3.2516,60.0067,1508.47,1890.95,2417.01,0.62,0.8975
3660000,230.8879,3.255,59.9645,1531.02,1880.18,2424.95,0.63,0.9063
3720000,230.8951,3.2011,60.0067,1510.5,1848.61,2385.61,0.63,0.9151
3780000,230.7394,3.2858,59.9645,1566.56,1880.67,2447.63,0.64,0.9238
3840000,231.7377,3.2573,59.9645,1538.11,1888.72,2436.04,0.63,0.9327
3900000,230.1244,3.2951,60.0067,1553.01,1893.25,2446.67,0.63,0.9414
3960000,231.6645,2.4685,59.9786,1176.47,1419.28,1845.31,0.64,0.95
4020000,230.2567,2.0213,59.9926,932.29,1179.64,1502.07,0.62,0.9559
4080000,231.1805,2.0138,59.9504,922.99,1185.17,1502.25,0.61,0.9613
4140000,230.6651,1.4217,59.9786,991.45,371.7,1059.26,0.94,0.9666
4200000,230.7186,1.45,59.9645,1003.65,400.06,1079.9,0.93,0.9722
4260000,230.7032,1.4619,59.9645,1006.81,416.52,1088.17,0.92,0.9778
4320000,228.7304,1.4029,59.9364,967.2,374.55,1035.98,0.93,0.9835
4380000,231.2069,3.3865,59.9504,2017.04,1523.42,2526.5,0.8,0.9923
4440000,232.398,2.5459,59.9364,1654.59,957.37,1909.85,0.87,1.003
4500000,233.3953,2.5223,59.9364,1637.95,960.56,1899.35,0.86,1.0123
4560000,230.9497,4.4531,59.9786,2550.52,2126.69,3318.67,0.77,1.0242
4620000,230.0797,4.3994,59.9504,2531.28,2068.08,3267.29,0.77,1.0385
4680000,230.3076,3.6456,59.9645,2187.95,1603.92,2709.48,0.81,1.0525
4740000,231.3747,3.5782,59.9504,2167.29,1565.64,2671.82,0.81,1.0649
4800000,232.4595,3.6131,59.9223,2199.01,1586.25,2711.09,0.81,1.0772
4860000,231.3085,3.5875,59.9364,2166.56,1575.07,2677.54,0.81,1.0895
4920000,230.7165,4.5857,59.9083,2195.62,2614.31,3414.11,0.64,1.102
4980000,230.572,4.4531,59.9083,2107.04,2558.43,3314.23,0.64,1.1143
5040000,230.672,4.4685,59.8802,2122.06,2564.43,3327.1,0.64,1.1263
5100000,230.6965,4.4856,59.9083,2119.29,2581.66,3339.45,0.63,1.1382
5160000,230.351,3.5785,59.9083,1709.06,2039.05,2660.99,0.64,1.1492
5220000,231.3667,3.2107,59.9083,1517.08,1858.72,2397.5,0.63,1.1578
5280000,229.6114,3.2012,59.8942,1500.7,1836.9,2372.1,0.63,1.1662
5340000,230.4973,1.9822,59.9645,908.7,1163.24,1474.67,0.61,1.1724
5400000,231.0051,1.9763,59.9645,909.88,1160.74,1473.68,0.62,1.1775
5460000,230.2431,1.952,59.9645,892.73,1144.41,1450.93,0.61,1.1826
5520000,232.6259,1.9536,59.9645,886.12,1169.56,1466.19,0.6,1.1877
5580000,233.3402,1.9562,59.9645,891.22,1173.48,1472.64,0.6,1.1927
5640000,231.8688,1.9338,59.9645,874.42,1152.63,1446.65,0.6,1.1978
5700000,232.141,1.9566,59.9786,887.75,1166.9,1465.32,0.6,1.2028
5760000,233.9783,1.9085,59.9645,863.44,1154.05,1440.99,0.6,1.2079
5820000,232.062,3.9004,59.9645,1798.5,2302.9,2920.51,0.62,1.216
5880000,231.1667,3.7724,59.9786,1743.47,2209.77,2814.36,0.62,1.226
5940000,232.4987,3.0512,59.9926,1437.67,1783.27,2290.1,0.63,1.2349
6000000,233.0265,3.0585,59.9645,1451.98,1784.28,2300.74,0.63,1.243
6060000,232.2307,3.0727,60.0207,1452.63,1787.52,2303.6,0.63,1.2513
6120000,230.9317,3.0699,60.0067,1443.64,1775.45,2287.89,0.63,1.2594
6180000,231.9362,3.0817,59.9926,1441.17,1800.92,2306.9,0.62,1.2677
6240000,231.8522,2.3374,59.9926,1530.62,845.55,1748.25,0.88,1.2761
6300000,230.7254,2.3327,59.9786,1526.84,832.34,1736.49,0.88,1.2848
6360000,231.1223,1.3498,59.9645,936.02,371.83,1006.18,-0.93,1.2918
6420000,230.8134,1.3092,59.9926,914.98,330.82,975.26,-0.94,1.2971
6480000,231.6383,1.3576,59.9926,952.52,352.09,1015.47,-0.94,1.3024
6540000,230.8728,1.3438,60.0207,943.64,338.2,1002.04,-0.94,1.3077
6600000,229.6497,1.3247,60.0207,932.74,312.99,983.41,-0.95,1.313
6660000,228.712,3.351,59.9645,1978.43,1484.54,2473.15,0.8,1.3203
6720000,229.4785,2.4621,60.0067,1578.42,916.88,1822.97,0.86,1.3311
6780000,230.9999,2.3928,60.0067,1554.2,877.53,1783.58,0.87,1.3399
6840000,231.4078,2.3849,59.9926,1562.65,856.97,1781.66,0.88,1.3488
6900000,231.3291,2.3761,59.9926,1545.69,871.91,1773.33,0.87,1.3576
6960000,232.1786,3.2082,60.0207,1520.27,1864.24,2403.54,0.63,1.3666
7020000,232.101,3.132,59.9645,1473.42,1825.49,2345.66,0.63,1.375
7080000,229.733,5.0062,60.0067,2280.21,2928.35,3711.47,0.61,1.3845
7140000,230.1046,5.0105,59.9926,2281.37,2941.97,3720.24,0.61,1.3976
7200000,230.5918,4.2477,60.0348,1970.19,2474.42,3160.94,0.62,1.41
7260000,231.9358,4.2331,59.9926,1973.21,2480.12,3168.42,0.62,1.4212
7320000,231.3938,4.2735,60.0348,2002.76,2484.97,3190.33,0.63,1.4324
7380000,231.9829,3.8102,60.0207,1697.75,2296.15,2853.67,0.59,1.4425
7440000,231.211,3.8911,59.9926,1741.52,2325.61,2902.69,0.6,1.4522
7500000,223.1451,21.2289,60.0067,12111.27,9348.12,15287.75,0.79,1.4737
7560000,223.1486,21.1791,59.9926,12095.77,9315.29,15252.78,0.79,1.5426
7620000,232.3666,3.5816,60.0067,1835.46,1961.82,2685.42,0.68,1.5937
7680000,229.0748,3.1349,60.0348,1596.89,1677.92,2317.91,0.69,1.6029
7740000,229.6067,2.3915,60.0348,1245.75,1261.31,1771.55,0.7,1.6114
7800000,228.8289,1.9512,59.9786,1009.64,1029.11,1440.39,0.7,1.6174
7860000,229.3261,1.9037,60.0488,992.85,1000.56,1409.57,0.7,1.623
7920000,229.4499,1.906,60.0067,991.36,1006.98,1411.37,0.7,1.6287
7980000,229.4694,1.9057,60.0067,991.49,1004.63,1411.4,0.7,1.6343
8040000,231.6963,1.9084,59.9926,999.78,1020.44,1427.06,0.7,1.6399
8100000,231.5122,1.4902,60.0348,1072.22,300.45,1114.03,-0.96,1.6458
8160000,231.5165,1.4844,60.0488,1058.36,331.91,1108.63,-0.95,1.6519
8220000,231.9237,1.5016,60.0348,1082.46,310.57,1124.68,-0.96,1.658
8280000,233.4407,1.4921,60.0207,1071.43,341.23,1123.49,-0.95,1.6641
8340000,232.4416,1.4814,60.0207,1059.55,330.49,1110.76,-0.95,1.6702
8400000,232.3294,3.1064,59.9926,2004.54,1190.22,2328.97,0.86,1.6782
8460000,231.0724,2.9726,60.0207,1918.93,1112.79,2216.41,0.86,1.6893
8520000,232.0313,2.3394,60.0067,1612.73,686.27,1751.08,0.92,1.6995
8580000,231.5847,2.3375,60.0067,1613.8,664.23,1746.81,0.92,1.7087
8640000,232.3238,2.3474,60.0207,1632.34,666.95,1760.84,0.93,1.7179
8700000,231.9545,2.3517,60.0067,1620.72,686.37,1759.71,0.92,1.7271
8760000,231.378,3.1067,60.0348,1590.94,1687.44,2319.47,0.69,1.7365
8820000,233.0534,3.0648,59.9786,1576.01,1685.18,2305.4,0.68,1.7455
8880000,233.252,2.2641,60.0067,1193.73,1218.1,1704.69,0.7,1.7543
8940000,231.6066,1.8239,60.0067,947.86,980.15,1363.09,0.69,1.7603
9000000,231.2845,1.8407,59.9926,963.09,981.51,1374.45,0.7,1.7658
9060000,232.4635,1.8337,60.0067,959.69,986.71,1375.6,0.7,1.7712
9120000,231.9671,1.8469,59.9926,967.22,988.46,1382.05,0.7,1.7766
9180000,230.7655,1.9333,59.9926,1032.81,1005.05,1439.67,0.72,1.7823
9240000,231.6642,1.8989,59.9645,1009.5,999.09,1420.39,0.71,1.788
9300000,233.3863,1.8996,59.9645,1000.3,1019.67,1430.29,0.7,1.7937
9360000,233.4912,1.9307,59.9926,1034.93,1020.5,1454.99,0.71,1.7995
9420000,233.1747,1.9192,59.9786,1018.85,1024.37,1443.6,0.7,1.8054
9480000,233.6253,1.9339,59.9786,1030.94,1032.89,1457.91,0.71,1.8112
9540000,233.3091,2.1647,59.9645,1585.99,386.73,1630.24,0.97,1.8198
9600000,231.5694,4.0356,59.9645,2547.91,1614.87,3015.45,0.84,1.8311
9660000,233.2001,3.19,59.9364,2165.67,1036.32,2400.43,0.9,1.8451
9720000,231.163,4.8711,59.9786,2985.2,2071.81,3634.7,0.82,1.8584
9780000,230.1683,4.9226,59.9504,2985.74,2114.21,3656.09,0.82,1.8756
9840000,230.7025,4.236,59.9645,2686.56,1657.69,3153.36,0.85,1.8921
9900000,230.7356,4.2017,59.9504,2667.72,1634.48,3128.37,0.85,1.9074
9960000,232.689,4.2244,59.9504,2703.76,1664.64,3172.24,0.85,1.9226
10020000,230.8201,4.2289,59.9645,2687.05,1646.33,3149.86,0.85,1.9379
10080000,232.3001,4.1995,59.9645,2695.49,1628.52,3149.3,0.86,1.9532
10140000,231.681,4.2275,59.9645,2704.64,1641.76,3161.37,0.85,1.9685
10200000,231.7892,2.4169,59.9645,1728.2,532.38,1807.84,0.96,1.982
10260000,231.301,2.065,59.9786,1493.23,379.87,1540.94,0.97,1.9909
10320000,231.3733,2.0569,59.9645,1489.66,372.58,1535.45,0.97,1.9994
10380000,232.348,2.0677,59.9364,1503.1,385.98,1549.95,0.97,2.0079
10440000,231.4665,2.0632,59.9645,1504.36,337.88,1541.89,0.98,2.0164
10500000,232.1172,2.0755,59.9223,1506.23,389.08,1554.28,0.97,2.025
10560000,232.6042,2.0697,59.9786,1507.65,379.14,1553.16,0.97,2.0336
10620000,233.1201,2.1825,59.9645,1579.72,448.34,1641.33,0.96,2.0425
10680000,232.4203,2.1791,59.9504,1582.52,412.93,1635.0,0.97,2.0515
10740000,232.3238,2.1675,59.9786,1576.6,404.43,1625.62,0.97,2.0605
10800000,233.5155,2.1722,60.0067,1588.87,400.76,1637.66,0.97,2.0695
10860000,232.605,2.1688,60.0488,1581.59,395.09,1629.03,0.97,2.0784
10920000,232.6629,2.1775,59.9926,1579.76,423.89,1635.14,0.97,2.0874
10980000,233.8634,2.1797,59.9926,1585.94,439.6,1644.68,0.96,2.0964
11040000,231.2669,4.7305,59.9645,2934.01,1967.32,3530.57,0.83,2.1088
11100000,230.337,6.0061,60.0207,3473.35,2803.73,4464.21,0.78,2.1283
11160000,233.9703,4.3814,59.9504,2805.27,1755.52,3308.29,0.85,2.1453
11220000,230.8935,4.4208,60.0067,2788.68,1754.52,3294.04,0.85,2.1611
11280000,231.27,4.4466,59.9645,2814.51,1764.16,3319.39,0.85,2.177
11340000,232.5807,4.4501,60.0067,2816.52,1800.27,3339.56,0.84,2.1931
11400000,230.3588,4.4376,59.9786,2786.73,1770.32,3298.33,0.84,2.209
11460000,230.8679,3.7137,60.0067,2339.68,1478.29,2767.13,0.85,2.2229
11520000,231.901,2.6184,60.0348,1779.22,821.8,1958.85,0.91,2.2342
11580000,230.7489,1.7905,60.0348,1148.36,680.32,1332.97,0.86,2.2414
11640000,230.2235,1.7787,60.0067,1137.66,671.04,1321.05,0.86,2.2479
11700000,231.8442,1.6606,60.0207,1072.93,627.51,1241.96,0.86,2.2541
11760000,231.8355,1.6987,60.0067,1103.03,633.31,1271.3,0.87,2.2603
11820000,230.9811,1.6928,60.0488,1087.37,634.6,1261.34,0.86,2.2665
11880000,234.4719,1.657,60.0207,1080.25,635.89,1253.25,0.86,2.2727
11940000,234.6981,1.6779,60.0067,1100.13,636.41,1270.9,0.87,2.279
12000000,233.4398,1.6836,60.0348,1102.47,631.24,1268.77,0.87,2.2852
12060000,234.1002,2.7292,60.0207,1158.22,1707.06,2062.87,0.56,2.2921
12120000,235.0953,2.6521,60.0488,1113.7,1678.05,2012.9,0.55,2.2983
12180000,231.5547,2.7134,60.091,1134.25,1680.75,2028.0,0.56,2.3047
12240000,232.1294,2.7207,60.0348,1138.86,1688.91,2038.4,0.56,2.3111
12300000,231.3808,4.7164,60.077,2041.14,2869.91,3521.86,0.58,2.319
12360000,228.8964,4.5967,60.0348,1973.76,2762.5,3395.21,0.58,2.3305
12420000,231.3951,4.5541,60.0629,1983.58,2763.4,3402.25,0.58,2.3417
12480000,230.2,3.8082,60.0348,1664.88,2288.55,2830.0,0.59,2.3514
12540000,231.4162,3.8033,60.0488,1654.48,2308.12,2839.73,0.58,2.3609
12600000,232.695,3.7786,60.0207,1652.31,2306.57,2836.99,0.58,2.3703
12660000,233.2605,3.7851,60.0629,1653.94,2321.02,2850.41,0.58,2.3797
12720000,232.5951,3.7826,60.0488,1637.06,2317.81,2837.94,0.58,2.3891
12780000,235.6069,2.6129,60.0348,1079.31,1670.17,1987.43,0.54,2.3959
12840000,233.0737,2.6063,60.0207,1054.29,1651.06,1959.84,0.54,2.402
12900000,235.1848,2.5851,60.0348,1041.28,1659.71,1959.64,0.53,2.408
12960000,233.63,2.6949,60.077,1143.38,1680.68,2032.32,0.56,2.4144
13020000,235.7131,1.9013,60.0348,765.0,1227.35,1445.95,0.53,2.4206
13080000,235.7051,1.4825,60.0067,522.16,999.65,1127.04,0.46,2.4241
13140000,235.1393,1.4786,60.0207,516.5,994.58,1121.95,0.46,2.4271
13200000,233.9562,1.4804,59.9926,523.24,987.81,1117.79,0.47,2.43
13260000,234.7367,1.4821,59.9645,507.73,1001.55,1122.24,0.45,2.433
13320000,234.6945,1.463,59.9926,522.07,978.34,1108.7,0.47,2.4359
13380000,237.1364,1.4158,59.9926,445.92,986.75,1083.29,0.41,2.4386
13440000,236.6549,1.4144,60.0067,446.43,982.98,1079.79,0.41,2.4411
13500000,233.7445,3.2349,59.9786,1307.61,2059.52,2440.13,0.54,2.4476
13560000,234.6476,3.1505,60.0207,1271.63,2018.45,2385.58,0.53,2.455
13620000,233.3913,2.52,60.0488,1004.21,1611.21,1897.29,0.53,2.4618
13680000,232.9676,4.7985,59.9926,2033.57,2978.97,3607.32,0.56,2.4716
13740000,236.1795,3.803,59.9926,1635.4,2393.64,2898.23,0.56,2.4822
13800000,236.5815,3.742,60.0348,1625.25,2348.88,2856.81,0.57,2.4915
13860000,233.7925,3.7296,59.9786,1592.55,2320.31,2813.29,0.57,2.5006
13920000,237.0577,2.5643,60.0207,1035.11,1666.36,1961.32,0.53,2.5084
13980000,235.3557,2.5489,59.9786,1021.19,1644.95,1935.9,0.53,2.5143
14040000,236.8138,2.5309,59.9786,1026.25,1641.35,1935.3,0.53,2.5201
14100000,236.5675,2.5399,59.9645,1019.89,1648.83,1938.87,0.53,2.5259
14160000,236.4286,2.5502,60.0207,1015.35,1659.59,1945.22,0.52,2.5317
14220000,237.5811,2.5223,59.9926,1028.44,1639.31,1935.37,0.53,2.5375
14280000,237.7886,2.5335,59.9926,1027.73,1650.35,1945.21,0.53,2.5432
14340000,234.352,2.5371,60.0207,1015.12,1629.55,1919.32,0.53,2.549
14400000,233.0564,2.5536,59.9786,1023.87,1626.84,1920.83,0.53,2.5548
14460000,234.3027,2.532,59.9786,1009.74,1625.13,1914.32,0.53,2.5606
14520000,234.1322,2.5175,60.0067,994.49,1620.54,1901.69,0.52,2.5664
14580000,234.9694,2.5372,59.9786,1016.68,1634.44,1923.57,0.53,2.5722
14640000,236.9125,1.3325,59.9926,402.56,936.07,1018.86,0.39,2.5763
14700000,236.5466,1.3431,60.0207,410.44,939.26,1024.98,0.4,2.5786
14760000,238.7664,1.3527,59.9926,422.32,953.52,1043.27,0.41,2.5809
14820000,235.5165,1.3502,60.0488,407.75,941.65,1026.14,0.4,2.5832
14880000,236.0146,2.7689,60.0207,1123.39,1786.21,2108.76,0.53,2.5857
14940000,235.8831,3.2466,59.9786,1324.3,2087.39,2471.85,0.54,2.5928
15000000,235.5722,2.9318,60.0348,1172.77,1895.45,2227.74,0.53,2.6001
15060000,235.7737,2.455,59.9645,975.42,1595.08,1868.62,0.52,2.6057
15120000,234.5859,2.4703,59.9926,990.23,1586.89,1870.41,0.53,2.6113
15180000,235.2126,2.4495,60.0067,970.61,1584.74,1859.48,0.52,2.6169
15240000,235.3964,2.4521,60.0207,970.72,1590.13,1862.58,0.52,2.6224
15300000,233.55,4.7877,59.9645,2024.85,2985.53,3608.19,0.56,2.6322
15360000,235.8012,2.5649,60.0348,1021.9,1662.28,1950.89,0.52,2.6415
15420000,234.8282,2.4864,60.0348,980.84,1609.46,1883.63,0.52,2.6473
15480000,236.6131,2.4753,60.0067,984.99,1613.79,1890.29,0.52,2.6529
15540000,236.8972,2.4832,60.0067,986.97,1621.52,1898.19,0.52,2.6585
15600000,236.0823,2.4796,59.9786,984.63,1612.63,1888.69,0.52,2.6641
15660000,235.8732,2.4649,60.0207,970.35,1605.3,1875.99,0.52,2.6697
15720000,237.8427,2.4785,59.9926,986.71,1625.84,1902.01,0.52,2.6753
15780000,238.2796,2.4821,60.0067,1003.22,1626.32,1909.86,0.52,2.681
15840000,238.0494,2.4745,59.9364,987.25,1623.89,1900.72,0.52,2.6866
15900000,235.7823,2.4994,59.9926,1006.91,1615.68,1902.26,0.53,2.6922
15960000,233.8651,2.4854,60.0348,995.03,1591.79,1876.61,0.53,2.6979
16020000,238.0131,2.4966,59.9926,1022.47,1623.61,1918.01,0.53,2.7035
16080000,237.3513,1.3093,59.9926,385.23,926.81,1004.11,0.38,2.7078
16140000,240.2621,1.3172,59.9223,391.28,943.21,1021.16,0.38,2.7101
16200000,241.118,1.3089,59.9223,401.06,936.65,1019.87,0.4,2.7123
16260000,245.0314,1.3034,60.0348,377.42,958.95,1030.38,0.37,2.7145
16320000,243.2849,1.316,59.9504,387.91,957.85,1033.14,0.37,2.7168
16380000,241.2357,1.3151,60.0348,399.27,943.77,1024.39,0.39,2.719
16440000,238.0433,3.1279,60.0207,1260.61,2044.96,2402.98,0.53,2.7236
16500000,240.8967,3.1101,59.9926,1253.6,2066.77,2417.53,0.52,2.7308
16560000,242.5906,2.4256,59.9645,990.76,1621.29,1900.41,0.52,2.7372
16620000,240.628,2.4196,60.0348,964.44,1613.59,1878.41,0.51,2.7427
16680000,241.6352,2.4185,60.077,974.07,1615.88,1886.62,0.52,2.7482
16740000,239.3335,4.7331,59.9504,2053.69,3027.9,3658.66,0.56,2.7579
16800000,241.079,3.7253,60.0207,1648.93,2384.61,2900.11,0.57,2.7682
16860000,238.3158,2.5423,60.0488,1009.08,1674.87,1955.95,0.52,2.7759
16920000,240.174,2.5373,60.0348,1010.56,1686.26,1966.35,0.51,2.7818
16980000,238.7807,2.5382,59.8942,1011.49,1674.02,1955.08,0.52,2.7876
17040000,243.0642,1.5662,60.0207,1067.2,612.67,1228.43,0.87,2.7934
17100000,244.9698,1.5419,60.0207,1056.92,606.64,1219.06,0.87,2.7995
17160000,245.998,1.5576,59.9926,1070.08,617.24,1236.67,0.87,2.8056
17220000,247.4984,1.5419,59.9786,1067.78,616.79,1231.59,0.87,2.8116
17280000,245.4658,1.5587,60.0067,1077.98,603.84,1235.74,0.87,2.8177
17340000,245.5061,1.5782,59.9786,1084.49,626.17,1250.72,0.87,2.8238
17400000,245.4711,1.5612,59.9926,1065.78,626.49,1236.12,0.86,2.8299
17460000,239.4384,1.5703,59.9926,1047.57,613.41,1213.04,0.86,2.836
17520000,238.3823,0.6935,59.9926,450.31,287.09,533.26,-0.84,2.8398
17580000,240.5653,0.6746,59.9645,438.36,286.56,523.21,-0.84,2.8424
17640000,240.6872,0.6811,59.9645,445.89,285.67,528.75,-0.84,2.8449
17700000,240.5407,1.43,59.9786,486.07,997.89,1109.62,0.44,2.8476
17760000,239.623,1.3181,59.9645,402.25,936.24,1019.8,0.4,2.8501
17820000,241.6405,1.3252,59.9645,383.47,959.33,1032.99,0.37,2.8523
17880000,240.7932,1.3149,59.9786,392.11,944.43,1022.85,0.38,2.8545
17940000,240.6006,1.3275,59.9786,396.73,952.38,1031.16,0.38,2.8567
18000000,239.3517,3.1009,59.9786,1268.86,2031.98,2395.88,0.53,2.8618
18060000,239.6092,3.0634,59.9926,1265.37,2005.68,2370.49,0.53,2.8689
18120000,239.3506,2.4612,59.9645,992.3,1622.75,1901.87,0.52,2.8758
18180000,240.2087,2.4177,60.0629,977.86,1600.42,1875.41,0.52,2.8813
18240000,238.2152,4.707,59.9786,2036.38,2991.13,3619.4,0.56,2.8909
18300000,238.5246,3.7216,59.9926,1622.73,2362.68,2865.68,0.57,2.9014
18360000,237.1514,3.7491,60.0348,1632.35,2360.53,2870.09,0.57,2.9107
18420000,238.6954,2.5522,59.9786,1025.47,1676.27,1966.4,0.52,2.9173
18480000,237.8307,2.5642,60.0348,1027.12,1680.05,1967.78,0.52,2.9232
18540000,238.4608,2.4922,60.0067,1011.85,1630.81,1918.58,0.53,2.9289
18600000,241.8863,2.4856,59.9786,1010.51,1657.72,1940.48,0.52,2.9346
18660000,238.6607,2.4833,59.9926,994.84,1635.37,1912.83,0.52,2.9402
18720000,239.7832,2.4798,59.9645,995.66,1639.76,1918.75,0.52,2.9458
18780000,239.4856,2.4752,60.0629,984.86,1640.39,1912.82,0.51,2.9515
18840000,238.875,2.4902,59.9786,1002.59,1639.39,1920.11,0.52,2.9571
18900000,237.9801,1.59,60.0207,1063.62,599.47,1222.45,0.87,2.9629
18960000,240.1857,1.5897,60.0629,1075.29,607.85,1232.89,0.87,2.969
19020000,237.3262,1.6105,60.0067,1065.25,624.27,1233.76,0.86,2.975
19080000,241.2755,0.9098,59.9504,679.28,200.02,708.21,0.96,2.9805
19140000,244.0969,0.6687,59.9645,441.76,286.91,526.32,-0.84,2.9834
19200000,238.7543,0.6683,59.9786,434.59,276.29,514.67,-0.84,2.9859
19260000,241.5378,0.6699,60.0207,440.34,280.79,522.13,-0.84,2.9884
19320000,240.7066,0.6672,60.0348,439.8,272.81,518.27,-0.85,2.9909
19380000,242.8471,0.67,60.0207,439.9,286.2,524.43,-0.84,2.9935
19440000,242.9874,0.654,59.9786,429.41,279.68,512.62,-0.84,2.996
19500000,240.9476,0.6754,59.9504,450.08,271.69,525.66,-0.86,2.9985
19560000,241.2463,1.3925,59.9504,444.25,990.07,1084.4,0.41,3.0012
19620000,240.5712,1.331,59.9786,376.18,962.32,1032.89,0.36,3.0035
19680000,238.8435,2.311,60.0067,895.76,1539.49,1780.87,0.5,3.0062
