timestamp,Urms_L1,Irms_L1,Frequencia_L1,Pwatt_L1,Qvar_L1,Sva_L1,CosF_L1,EnergiaAcumulada_KWh
5880000,234.4749,1.4708,59.9504,1061.42,341.45,1114.06,0.95,0.5994
5940000,235.662,1.4723,59.9645,1056.66,373.55,1119.56,0.94,0.6054
6000000,233.5985,1.5125,59.9926,1083.81,361.56,1141.24,0.95,0.6115
6060000,233.8692,1.4726,59.9786,1048.73,370.09,1111.19,0.94,0.6176
6120000,234.5762,1.493,60.0207,1061.74,387.44,1129.6,0.94,0.6236
6180000,235.6544,1.4982,60.0207,1082.39,359.53,1140.1,0.95,0.6297
6240000,234.2562,1.4761,59.9645,1052.83,370.9,1115.66,0.94,0.6358
6300000,235.2551,1.4855,59.9926,1056.9,394.05,1126.62,0.94,0.6418
6360000,234.5732,1.4664,59.9926,1048.56,365.09,1109.8,0.94,0.6478
6420000,235.1691,1.4836,59.9926,1068.71,358.22,1126.49,0.95,0.6538
6480000,233.6977,2.56,59.9926,1523.73,1183.15,1930.92,0.79,0.6628
6540000,234.6036,2.4761,59.9645,1482.89,1150.59,1874.9,0.79,0.6714
6600000,233.7235,2.4395,59.9786,1454.46,1126.7,1839.74,0.79,0.6797
6660000,234.7143,1.7916,60.0067,1153.38,713.73,1356.3,0.85,0.6873
6720000,234.4994,1.7795,59.9926,1152.03,698.63,1346.57,0.85,0.6939
6780000,234.3173,1.7791,59.9364,1149.12,699.06,1345.2,0.85,0.7005
6840000,235.3108,1.803,59.9504,1165.66,719.3,1368.68,0.85,0.7071
6900000,234.5267,1.0768,59.9645,762.26,287.12,814.65,0.94,0.7127
6960000,235.1056,0.8474,59.9786,555.7,324.89,642.49,-0.86,0.716
7020000,233.3684,0.8202,59.9786,535.37,309.19,617.57,-0.87,0.7191
7080000,233.4712,1.5197,59.9645,533.95,1013.37,1145.54,0.47,0.7229
7140000,232.6352,1.5845,59.9926,576.99,1039.92,1189.36,0.49,0.7261
7200000,232.9593,1.5891,60.0207,586.08,1039.19,1194.53,0.49,0.7295
7260000,232.7841,1.6238,59.9645,600.19,1061.49,1218.38,0.49,0.7329
7320000,233.5317,1.6007,59.9926,607.85,1042.25,1207.08,0.5,0.7363
7380000,232.362,1.6007,59.9364,596.71,1040.73,1199.95,0.5,0.7396
7440000,233.0166,1.551,59.9926,565.05,1021.02,1166.39,0.48,0.7429
7500000,235.7224,1.5865,59.9786,585.88,1055.48,1206.34,0.48,0.746
7560000,234.4654,1.5824,59.9926,590.23,1042.1,1197.28,0.49,0.7492
7620000,233.7546,1.5663,60.0067,572.83,1033.76,1181.72,0.48,0.7524
7680000,232.7556,3.596,59.9645,1516.19,2236.9,2701.0,0.56,0.7569
7740000,233.3606,3.4825,59.9504,1467.46,2172.59,2623.15,0.56,0.7654
7800000,235.3907,3.4323,59.9504,1441.54,2171.7,2606.89,0.55,0.7736
7860000,233.3109,2.7098,59.9786,1127.17,1701.26,2041.03,0.55,0.7811
7920000,233.7195,2.7262,59.9645,1137.3,1713.97,2055.83,0.55,0.7875
7980000,233.6514,2.694,60.0207,1116.79,1698.46,2031.65,0.55,0.7939
8040000,235.3046,2.6983,59.9504,1125.0,1715.07,2049.8,0.55,0.8003
8100000,234.4394,2.6867,59.9223,1112.04,1701.64,2032.24,0.55,0.8066
8160000,235.1758,1.4683,59.9364,499.61,996.27,1113.95,0.45,0.8105
8220000,235.2368,1.4751,59.9504,517.06,994.74,1120.6,0.46,0.8134
8280000,234.2806,1.4656,59.9504,493.02,992.72,1107.77,0.44,0.8163
8340000,235.1835,1.4528,59.9364,494.23,985.68,1103.01,0.45,0.8191
8400000,234.0024,1.4828,59.9364,518.37,992.46,1119.78,0.46,0.822
8460000,235.0394,1.475,60.0067,511.67,993.76,1118.88,0.46,0.8249
8520000,233.9064,1.4877,60.0067,521.28,994.61,1123.24,0.46,0.8279
8580000,234.028,1.477,60.0067,509.67,992.14,1114.7,0.46,0.8308
8640000,235.2249,1.3918,60.0067,411.13,973.61,1056.3,0.39,0.8334
8700000,234.4317,1.3133,59.9645,367.41,924.13,993.91,0.37,0.8356
8760000,235.0038,1.2897,60.0348,332.51,919.76,977.87,0.34,0.8375
8820000,233.7234,1.2576,60.0348,296.07,901.19,948.26,0.31,0.8394
8880000,233.8705,2.3138,59.9926,846.79,1527.21,1746.47,0.49,0.8415
8940000,233.5873,3.1934,59.9926,1232.76,2069.48,2408.66,0.51,0.8484
9000000,235.1997,3.1618,60.0207,1217.68,2068.39,2399.58,0.51,0.8553
9060000,236.0744,2.5293,59.9926,939.0,1682.36,1926.25,0.49,0.8621
9120000,234.9272,2.424,60.0348,906.93,1599.03,1838.71,0.49,0.8672
9180000,233.0456,2.4413,60.0067,908.77,1595.42,1836.8,0.5,0.8724
9240000,234.9832,2.4371,60.0067,895.42,1616.61,1847.59,0.48,0.8775
9300000,236.5335,2.4284,59.9786,904.49,1617.74,1853.74,0.49,0.8826
9360000,235.8837,1.2471,59.9926,284.6,905.08,948.86,0.3,0.8855
9420000,237.6839,1.247,59.9786,286.76,911.91,956.01,0.3,0.8872
9480000,235.3302,1.2438,60.0348,281.35,901.42,944.09,0.3,0.8888
9540000,235.985,1.2513,60.0067,292.26,907.44,952.89,0.31,0.8905
9600000,235.8557,1.2456,59.9926,296.42,901.15,948.72,0.31,0.8921
9660000,235.1499,1.2486,59.9926,289.13,902.59,947.75,0.31,0.8937
9720000,233.7029,1.2438,59.9786,293.86,891.48,938.81,0.31,0.8953
9780000,235.0851,1.2443,59.9504,285.18,900.25,943.93,0.3,0.897
9840000,234.7227,1.2445,60.0067,298.38,895.38,943.54,0.32,0.8986
9900000,234.9939,1.2369,59.9786,287.3,893.38,938.08,0.31,0.9002
9960000,234.6685,1.2353,59.9926,277.98,893.23,935.32,0.3,0.9018
10020000,233.4312,1.242,59.9926,294.07,888.95,935.87,0.31,0.9035
10080000,233.8245,3.1985,60.0348,1218.13,2084.24,2413.31,0.5,0.9077
10140000,233.7365,3.1361,60.0067,1188.38,2045.08,2365.25,0.5,0.9145
10200000,235.5037,3.1158,60.0207,1196.63,2043.94,2368.7,0.51,0.9213
10260000,234.4531,2.3939,59.9926,874.97,1586.25,1810.95,0.48,0.927
10320000,234.3778,2.4025,59.9786,880.0,1589.45,1817.08,0.48,0.932
10380000,233.1792,2.4064,59.9786,878.97,1583.46,1810.86,0.49,0.9371
10440000,234.0312,2.4116,60.0207,887.42,1592.05,1821.6,0.49,0.9421
10500000,234.3965,1.6084,60.0067,502.71,1108.37,1216.44,0.41,0.9462
10560000,233.7584,1.2306,59.9926,275.55,886.21,928.09,0.3,0.9479
10620000,233.2935,1.2237,59.9645,279.58,877.12,921.43,0.31,0.9495
10680000,237.3696,1.2256,60.0207,279.26,896.11,938.71,0.3,0.9511
10740000,234.1607,1.2211,60.0067,271.96,881.69,922.45,0.29,0.9527
10800000,232.9216,1.2295,60.0067,302.16,873.89,925.08,0.33,0.9543
10860000,233.9509,1.2228,59.9786,284.49,878.18,923.04,0.31,0.9559
10920000,231.8363,1.2282,60.0067,286.9,873.07,918.89,0.31,0.9575
10980000,233.1849,1.2247,60.0067,289.6,875.1,921.76,0.31,0.9592
11040000,232.0875,1.218,59.9786,278.47,868.81,912.03,0.3,0.9608
11100000,234.0148,1.2189,60.0067,282.08,876.0,920.22,0.31,0.9624
11160000,231.9656,1.2161,60.0207,274.24,868.05,910.07,0.3,0.964
11220000,228.3376,1.202,59.9926,296.24,835.62,886.48,0.33,0.9656
11280000,229.2233,1.2198,60.0067,295.2,852.96,902.21,0.33,0.9673
11340000,228.6536,3.2827,59.9926,1238.57,2081.0,2422.22,0.51,0.9705
11400000,227.7524,3.2054,60.0067,1206.7,2023.0,2355.66,0.51,0.9774
11460000,229.6327,3.1523,60.0207,1195.37,2008.88,2336.11,0.51,0.9842
11520000,232.7494,2.4078,59.9926,904.77,1566.46,1808.44,0.5,0.9903
11580000,229.2928,2.391,60.0067,873.43,1538.46,1769.48,0.49,0.9954
11640000,228.9839,2.392,59.9645,872.45,1536.62,1767.44,0.49,1.0004
11700000,228.8637,2.4001,59.9645,876.11,1540.94,1772.65,0.49,1.0054
11760000,231.3737,1.672,60.0207,513.83,1133.42,1244.03,0.41,1.0104
11820000,231.6509,1.2072,60.0207,295.51,854.12,903.56,0.33,1.0127
11880000,229.4395,1.2155,59.9786,286.31,853.68,900.04,0.32,1.0143
11940000,229.837,1.207,60.0067,283.71,849.16,895.07,0.32,1.0159
12000000,230.7244,1.2012,59.9926,272.93,851.45,894.32,0.31,1.0175
12060000,230.3473,1.2048,59.9645,290.02,848.17,896.41,0.32,1.0191
12120000,231.151,1.2151,59.9786,288.88,859.17,906.39,0.32,1.0207
12180000,230.4764,1.2032,60.0207,284.28,848.5,895.49,0.32,1.0223
12240000,230.4718,1.2053,59.9786,277.18,852.97,896.5,0.31,1.0239
12300000,230.7321,1.2017,60.0348,273.94,851.48,894.41,0.31,1.0255
12360000,230.4407,1.2012,60.0629,281.73,847.8,893.08,0.31,1.0271
12420000,229.3303,1.1933,60.0488,273.76,839.77,882.92,0.31,1.0287
12480000,229.2828,1.2046,60.0488,283.81,845.61,891.44,0.32,1.0303
12540000,228.819,3.2706,60.0207,1226.79,2079.52,2414.75,0.51,1.0334
12600000,228.8539,3.1678,60.0488,1187.67,2016.18,2339.15,0.51,1.0403
12660000,230.2114,3.1485,60.0348,1189.34,2015.25,2338.9,0.51,1.0471
12720000,230.987,2.3826,60.0488,883.92,1541.59,1776.46,0.5,1.0532
12780000,230.3539,2.3885,60.077,861.72,1551.8,1775.21,0.49,1.0581
12840000,230.1965,2.3795,60.0067,862.37,1544.01,1767.53,0.49,1.0631
12900000,232.6881,1.4809,60.0629,953.24,575.88,1112.15,0.86,1.0683
12960000,233.6783,0.7793,60.0629,566.39,156.1,587.17,-0.96,1.0736
13020000,235.3951,0.583,59.9926,353.72,268.63,443.37,-0.8,1.0762
13080000,232.6767,0.5794,60.0067,350.44,260.48,435.93,-0.8,1.0781
13140000,232.5696,0.5743,60.0348,335.04,271.3,430.65,-0.78,1.08
13200000,232.4888,0.5764,60.0488,336.62,271.15,432.18,-0.78,1.082
13260000,232.6931,0.5772,59.9786,347.94,260.57,434.15,-0.8,1.0839
13320000,234.3511,0.5742,59.9926,352.9,254.81,435.4,-0.81,1.0858
13380000,233.2643,0.5725,59.9786,348.89,254.02,431.94,-0.81,1.0878
13440000,231.2863,0.5708,59.9645,344.54,252.32,427.08,-0.81,1.0897
13500000,229.9734,1.2457,59.9926,327.36,865.89,925.32,0.35,1.0919
13560000,232.668,1.2028,59.9926,278.51,859.07,902.97,0.31,1.0936
13620000,231.3969,1.207,60.0348,271.87,859.42,901.17,0.3,1.0951
13680000,231.2307,1.2106,60.0207,279.7,858.73,903.09,0.31,1.0967
13740000,232.0201,1.2107,60.0207,280.06,862.42,906.38,0.31,1.0983
13800000,231.3336,1.2066,59.9645,271.81,858.55,900.55,0.3,1.0999
13860000,230.8811,2.8927,59.9926,1085.87,1863.58,2155.77,0.5,1.1022
13920000,229.3209,3.1756,59.9926,1193.4,2024.88,2349.84,0.51,1.1092
13980000,231.1403,3.1831,59.9786,1219.36,2036.85,2374.2,0.51,1.116
14040000,230.0276,2.4587,60.0067,926.76,1574.08,1826.0,0.51,1.1226
14100000,230.3239,2.422,59.9786,900.76,1557.95,1799.97,0.5,1.1278
14160000,230.1262,2.4264,59.9786,910.39,1555.76,1802.88,0.51,1.1329
14220000,230.2811,2.4338,59.9786,900.55,1569.35,1808.42,0.5,1.1381
14280000,231.8185,1.6165,59.9504,525.61,1089.44,1209.11,0.43,1.1426
14340000,231.8115,1.2369,60.0348,299.56,875.54,925.06,0.32,1.1446
14400000,232.6941,1.2316,59.9926,309.79,872.1,925.42,0.33,1.1463
14460000,232.7264,1.2319,59.9786,304.53,873.5,925.02,0.33,1.148
14520000,231.7995,1.2276,59.9504,294.48,869.63,918.17,0.32,1.1497
14580000,231.3782,1.2334,59.9926,301.03,870.3,920.92,0.33,1.1514
14640000,230.4346,1.2276,60.0067,308.11,860.33,914.11,0.34,1.1531
14700000,231.7797,1.2296,59.9926,288.86,873.01,919.45,0.31,1.1548
14760000,233.2903,1.2275,60.0067,306.47,872.43,924.78,0.33,1.1565
14820000,231.5612,1.22,60.0207,283.66,866.62,911.65,0.31,1.1582
14880000,231.4137,1.2212,59.9786,281.89,867.03,911.68,0.31,1.1598
14940000,231.768,1.2332,59.9786,302.39,872.17,922.97,0.33,1.1615
15000000,233.1336,0.5909,60.0207,367.49,253.0,445.58,-0.82,1.1635
15060000,233.4312,0.5911,59.9926,353.04,270.79,444.84,-0.79,1.1655
15120000,234.7069,0.6013,59.9504,361.65,276.04,454.73,-0.79,1.1676
15180000,234.2673,0.5838,60.0067,349.91,268.43,441.05,-0.79,1.1696
15240000,234.1138,0.5908,60.0067,354.12,272.09,445.93,-0.79,1.1716
15300000,232.5025,2.2591,60.0629,1292.24,1097.49,1694.71,0.76,1.1781
15360000,233.5019,2.2116,59.9926,1276.24,1073.28,1666.22,0.76,1.1854
15420000,233.9175,2.152,60.0488,1250.79,1037.88,1623.68,0.77,1.1928
15480000,233.8389,1.5249,60.0348,973.0,613.33,1150.67,0.85,1.1985
15540000,234.209,2.5876,59.9926,1003.13,1678.11,1956.34,0.51,1.2042
15600000,233.6051,2.5005,60.0067,938.84,1636.47,1885.8,0.5,1.2098
15660000,231.537,2.4838,59.9926,913.09,1615.35,1856.04,0.49,1.215
15720000,232.7129,1.2169,60.0067,279.05,870.28,913.77,0.3,1.2177
15780000,232.738,1.2435,60.0207,298.94,885.12,934.24,0.32,1.2193
15840000,233.6129,1.2121,60.0348,276.28,870.9,913.74,0.3,1.2209
15900000,233.1031,1.2224,60.0488,291.05,872.42,920.06,0.32,1.2225
15960000,232.5716,1.2286,60.091,286.92,876.61,922.33,0.31,1.2241
16020000,233.6521,1.231,60.0488,296.12,880.36,928.83,0.32,1.2257
16080000,232.5123,1.2259,59.9926,286.94,874.19,920.13,0.31,1.2273
16140000,233.9251,1.2159,60.0067,270.61,877.16,917.71,0.29,1.2289
16200000,232.8815,1.2234,60.0348,276.4,876.9,919.26,0.3,1.2305
16260000,234.2985,1.2195,60.0207,282.43,878.02,922.38,0.31,1.2321
16320000,233.0621,1.2247,60.0348,286.75,875.9,921.41,0.31,1.2337
16380000,232.6582,1.2186,60.077,288.97,868.78,915.71,0.32,1.2352
16440000,232.4482,1.2142,60.0488,272.7,868.88,910.56,0.3,1.2368
16500000,232.9477,1.2214,60.0067,280.25,874.53,918.12,0.3,1.2384
16560000,231.4118,1.2181,60.0348,289.43,863.26,910.31,0.32,1.24
16620000,232.9663,1.2135,60.0207,270.3,871.02,912.15,0.3,1.2416
16680000,231.4211,3.2229,60.0207,1209.99,2080.11,2406.45,0.5,1.2452
16740000,232.7365,3.1291,60.0207,1192.18,2025.92,2351.04,0.51,1.252
16800000,233.06,3.0816,59.9504,1175.07,1999.07,2318.77,0.51,1.2587
16860000,233.2243,1.4619,59.9926,938.84,572.99,1099.74,0.85,1.2647
16920000,232.0031,1.4663,59.9786,935.82,573.61,1097.36,0.85,1.27
16980000,233.0644,1.473,59.9926,954.87,565.21,1108.76,0.86,1.2754
17040000,231.8008,1.4919,60.0348,953.01,583.29,1116.72,0.85,1.2808
17100000,233.2283,0.5846,60.0207,355.89,260.59,440.42,-0.81,1.2848
17160000,233.6686,0.5829,59.9926,356.03,259.23,440.15,-0.81,1.2868
17220000,233.4504,0.5785,59.9926,341.57,270.12,435.36,-0.78,1.2887
17280000,233.5037,0.5854,59.9786,350.36,268.59,440.91,-0.79,1.2907
17340000,232.4643,0.5629,59.9926,338.77,249.31,422.65,-0.81,1.2927
17400000,234.3238,0.5724,59.9504,338.73,268.6,432.46,-0.78,1.2946
17460000,234.9944,0.5799,59.9926,346.62,270.92,439.4,-0.79,1.2966
17520000,233.0125,1.3046,59.9504,347.23,917.0,980.53,0.35,1.2987
17580000,236.0751,1.2296,60.0067,276.42,895.29,936.79,0.29,1.3005
17640000,236.9379,1.243,59.9926,292.15,904.98,951.04,0.31,1.3021
17700000,233.6036,1.2281,59.9364,288.62,879.61,926.37,0.31,1.3037
17760000,234.9678,1.2271,59.9926,274.1,889.3,930.24,0.29,1.3053
17820000,235.2631,1.2179,60.0488,269.35,884.65,924.65,0.29,1.3068
17880000,234.7686,1.2157,59.9786,284.8,876.56,921.85,0.31,1.3084
17940000,232.3584,1.2118,60.0067,274.12,866.52,908.46,0.3,1.31
18000000,234.4662,1.2094,59.9645,269.13,874.63,914.95,0.29,1.3115
18060000,233.3711,1.216,59.9786,280.24,872.03,915.98,0.31,1.3131
18120000,234.1836,3.2122,60.0067,1202.27,2107.99,2426.91,0.5,1.3173
18180000,233.5444,3.1555,60.0207,1179.45,2064.37,2377.55,0.5,1.3241
18240000,232.9811,3.1247,60.0629,1161.98,2040.64,2348.86,0.5,1.3308
18300000,234.1068,2.3757,60.0629,860.64,1576.05,1794.82,0.48,1.3365
18360000,235.9845,2.3972,60.0207,883.17,1597.71,1825.19,0.48,1.3414
18420000,233.4944,2.3995,59.9786,880.87,1579.94,1808.91,0.49,1.3463
18480000,232.2388,2.4116,59.9504,871.18,1584.64,1807.48,0.48,1.3513
18540000,234.0449,1.2193,59.9504,269.79,880.66,921.18,0.29,1.3549
18600000,235.5435,1.2139,59.9645,264.49,883.94,922.5,0.29,1.3564
18660000,233.5042,1.2116,59.9504,267.73,872.67,912.8,0.29,1.358
18720000,235.218,0.5723,59.9645,342.88,266.65,434.03,-0.79,1.3598
18780000,235.4728,0.5686,59.9083,340.56,266.0,431.83,-0.79,1.3617
18840000,234.9636,0.5762,59.9364,345.12,267.93,436.54,-0.79,1.3637
18900000,236.3511,0.5689,59.9223,341.25,267.71,433.5,-0.79,1.3656
18960000,235.5495,0.5752,59.9223,344.22,269.43,436.79,-0.79,1.3676
19020000,235.2103,0.5633,59.9083,337.7,262.4,427.48,-0.79,1.3696
19080000,234.5052,0.5756,59.9504,355.74,253.1,436.29,-0.81,1.3715
19140000,233.2421,0.5722,59.9223,339.12,265.24,430.1,-0.79,1.3735
19200000,237.9193,0.5642,59.9223,340.84,267.41,432.8,-0.79,1.3754
19260000,235.0978,0.5594,59.9504,335.52,259.83,424.37,-0.79,1.3774
19320000,233.23,1.2584,59.9223,312.56,893.46,946.93,0.33,1.3795
19380000,236.6859,1.2294,59.8942,282.63,895.82,939.05,0.3,1.3812
19440000,238.9705,1.2316,59.9083,284.21,906.34,949.6,0.3,1.3827
19500000,237.2459,1.2292,59.9504,276.14,899.76,940.87,0.29,1.3843
19560000,232.4025,1.2182,59.9645,281.05,869.74,913.52,0.31,1.3859
19620000,233.9399,1.2094,59.9645,266.11,873.32,912.72,0.29,1.3874
19680000,235.0785,2.7604,59.9223,1047.3,1815.29,2095.97,0.5,1.3899
19740000,233.7479,3.0762,59.9223,1158.85,2012.58,2321.36,0.5,1.3965
19800000,230.8092,3.0541,59.9504,1132.06,1974.32,2274.62,0.5,1.403
19860000,234.4742,2.3115,59.8942,857.91,1527.04,1751.45,0.49,1.4082
19920000,233.3717,2.3095,59.9083,823.42,1533.08,1739.41,0.47,1.4129
19980000,236.0913,2.3388,59.9926,854.97,1564.34,1781.71,0.48,1.4177
20040000,233.6199,2.3478,59.9926,849.56,1552.76,1769.87,0.48,1.4225
20100000,231.8098,1.5677,60.0348,475.0,1072.59,1172.78,0.4,1.4264
