timestamp,Urms_L1,Irms_L1,Frequencia_L1,Pwatt_L1,Qvar_L1,Sva_L1,CosF_L1,EnergiaAcumulada_KWh
9960000,228.8631,1.2345,60.0067,335.04,849.15,912.43,0.37,1.0377
10020000,228.8661,1.2408,59.9926,326.21,856.42,916.12,0.36,1.0395
10080000,228.9006,1.2037,60.0207,304.43,834.15,889.22,0.35,1.0413
10140000,228.8456,1.2092,60.0488,301.46,840.67,892.87,0.34,1.0431
10200000,228.8008,1.2123,60.0067,305.59,841.49,894.99,0.34,1.0448
10260000,226.9333,1.2074,60.0488,312.08,827.19,884.05,0.35,1.0466
10320000,226.0974,1.2034,60.0207,312.28,820.78,877.9,0.35,1.0484
10380000,225.7799,1.2012,60.0488,314.03,816.7,874.83,0.36,1.0502
10440000,225.1568,2.5899,60.0207,983.72,1606.58,1882.42,0.52,1.0521
10500000,225.0665,3.1838,60.0067,1214.07,1969.51,2312.12,0.52,1.0585
10560000,225.1718,3.1116,60.0348,1198.75,1919.67,2262.19,0.53,1.0654
10620000,225.9099,1.4904,60.0348,936.4,552.66,1086.12,0.86,1.0714
10680000,225.7573,1.4806,60.0488,931.07,544.69,1078.26,0.86,1.0767
10740000,226.0011,1.4732,60.0067,927.77,542.26,1074.12,0.86,1.082
10800000,227.1913,1.4921,59.9926,947.14,549.21,1093.78,0.86,1.0874
10860000,228.0264,0.6137,59.9645,357.6,275.74,451.46,-0.79,1.091
10920000,228.2833,0.6227,59.9504,379.06,260.37,460.0,-0.82,1.0931
10980000,227.9533,0.6284,59.9926,375.47,271.8,462.8,-0.81,1.0952
11040000,228.1316,0.6307,59.9926,370.45,280.38,464.21,-0.8,1.0973
11100000,228.2628,0.6312,59.9926,371.47,280.41,464.76,-0.8,1.0994
11160000,228.1827,0.6306,60.0067,368.48,282.26,463.92,-0.79,1.1015
11220000,228.1731,1.2961,60.0067,389.5,871.3,955.06,0.41,1.1038
11280000,227.8629,1.2281,59.9786,332.26,840.31,903.02,0.37,1.1058
11340000,226.3311,1.2243,60.0207,339.3,828.14,894.82,0.38,1.1076
11400000,226.1121,1.2187,60.0348,326.15,827.73,889.28,0.37,1.1094
11460000,225.9709,1.2201,60.0067,336.07,824.24,890.21,0.38,1.1113
11520000,225.6636,1.1823,59.9926,304.91,804.95,861.1,0.36,1.1131
11580000,227.0384,1.2134,59.9926,322.8,829.08,889.65,0.36,1.1149
11640000,227.3316,1.2126,59.9926,308.26,834.6,889.36,0.35,1.1166
11700000,227.3503,1.2025,60.0067,302.75,828.52,881.94,0.34,1.1184
11760000,227.5981,1.2024,59.9645,301.02,830.08,883.08,0.34,1.1201
11820000,228.7889,1.2038,60.0207,310.98,833.04,889.51,0.35,1.1219
11880000,228.1107,1.2049,60.0348,314.11,830.02,887.87,0.36,1.1236
11940000,228.6414,1.2069,59.9786,308.44,834.98,890.87,0.35,1.1254
12000000,227.9709,1.2073,59.9926,317.92,830.09,888.99,0.36,1.1271
12060000,228.2457,1.2007,59.9926,299.98,831.64,884.44,0.34,1.1289
12120000,228.5086,1.2047,59.9645,302.18,835.15,888.13,0.34,1.1306
12180000,226.379,1.2005,59.9926,319.68,817.7,877.59,0.36,1.1324
12240000,226.7281,0.6363,60.0207,384.68,263.82,466.19,-0.82,1.1344
12300000,224.7955,0.6312,59.9926,369.56,270.71,457.66,-0.81,1.1365
12360000,224.9542,0.6329,60.0067,377.27,264.36,459.77,-0.82,1.1386
12420000,224.2816,0.6117,59.9786,367.85,246.9,443.77,-0.83,1.1407
12480000,224.6,0.609,60.0067,353.51,264.26,441.32,-0.8,1.1427
12540000,224.8578,0.6109,60.0067,354.32,266.34,443.14,-0.8,1.1448
12600000,225.4561,0.6141,59.9926,371.03,250.11,447.97,-0.83,1.1468
12660000,225.1419,0.6074,59.9926,351.5,267.34,441.22,-0.8,1.1489
12720000,225.0928,0.6218,59.9926,369.22,262.12,452.21,-0.81,1.151
12780000,224.8666,0.6064,59.9645,350.43,266.21,439.82,-0.8,1.153
12840000,226.4279,1.2636,59.9926,366.16,848.52,924.03,0.4,1.1553
12900000,226.5759,1.2077,59.9645,321.31,823.13,883.59,0.36,1.1572
12960000,226.3076,1.2078,60.0067,316.99,823.5,882.32,0.36,1.159
13020000,226.6039,1.2041,60.0067,311.13,824.55,881.03,0.35,1.1607
13080000,226.7168,1.2077,59.9786,310.6,827.52,883.52,0.35,1.1625
13140000,227.2228,1.2264,59.9926,333.57,835.88,900.06,0.37,1.1642
13200000,227.2458,1.191,59.9504,307.09,817.46,873.96,0.35,1.166
13260000,227.0724,1.2167,59.9926,319.03,833.04,891.77,0.36,1.1677
13320000,226.5642,1.1938,60.0067,303.82,818.44,872.64,0.35,1.1694
13380000,224.7783,1.1973,59.9786,309.71,811.06,868.2,0.36,1.1712
13440000,224.6773,1.1947,60.0207,320.86,804.98,867.04,0.37,1.173
13500000,224.2928,1.3305,59.9926,426.25,864.29,963.44,0.44,1.1752
13560000,224.6393,1.1843,60.0348,303.83,802.11,858.64,0.36,1.1771
13620000,224.4263,1.1963,60.0067,315.95,807.17,866.36,0.36,1.1788
13680000,224.331,1.1856,60.0067,303.17,803.06,858.17,0.35,1.1806
13740000,224.4506,1.1802,60.0488,303.01,799.23,854.92,0.36,1.1824
13800000,224.6845,0.9846,60.0207,683.74,211.26,715.24,0.96,1.1846
13860000,223.5961,2.1809,60.077,1226.22,986.46,1573.62,0.78,1.1911
13920000,225.8384,1.7132,60.0207,1032.48,702.15,1247.95,0.83,1.1979
13980000,226.0027,1.4754,60.0207,930.81,542.78,1076.04,0.86,1.2032
14040000,226.0311,1.5129,60.0207,946.15,568.35,1102.99,0.86,1.2086
14100000,226.0319,1.4856,60.0067,939.54,539.56,1084.26,0.87,1.2139
14160000,226.4918,0.8068,60.0348,571.4,142.21,589.64,-0.97,1.2184
14220000,226.4542,0.6231,60.0067,359.9,278.54,454.78,-0.79,1.2205
14280000,226.1738,0.6214,60.0067,365.77,269.33,453.57,-0.8,1.2226
14340000,226.7547,0.6244,59.9504,364.67,276.03,456.56,-0.8,1.2246
14400000,224.2063,1.2228,60.0067,345.16,815.3,885.44,0.39,1.2269
14460000,223.7997,1.1772,60.0207,307.24,791.93,850.43,0.36,1.2287
14520000,223.8646,1.1931,60.0067,312.07,803.43,861.5,0.36,1.2305
14580000,224.0296,1.1895,60.0067,303.91,804.71,859.77,0.35,1.2322
14640000,226.1512,1.1922,60.0067,295.23,817.89,869.72,0.34,1.2339
14700000,225.7484,1.1928,60.0348,299.67,815.8,868.74,0.34,1.2357
14760000,225.2375,1.1826,60.0488,293.79,807.78,859.43,0.34,1.2374
14820000,225.4205,1.1927,60.0207,301.38,813.92,867.45,0.35,1.2391
14880000,224.2885,1.1838,60.0067,297.47,803.0,856.48,0.35,1.2408
14940000,226.086,1.1954,60.077,305.66,815.83,872.24,0.35,1.2426
15000000,225.7287,1.1938,60.0629,317.28,810.48,870.38,0.36,1.2443
15060000,225.5587,1.1958,60.0067,308.95,813.54,870.12,0.35,1.246
15120000,225.2225,1.1821,60.0348,293.84,807.55,859.07,0.34,1.2478
15180000,225.5412,1.1862,60.0348,294.89,811.46,863.19,0.34,1.2495
15240000,225.3716,1.1974,59.9786,312.83,813.03,871.17,0.36,1.2512
15300000,225.9726,0.6022,59.9364,350.29,264.49,438.99,-0.8,1.2531
15360000,225.4157,0.6465,59.9786,389.99,263.28,470.11,-0.83,1.2552
15420000,223.594,0.6934,59.9645,441.23,239.22,500.9,-0.88,1.2577
15480000,224.2364,0.6431,59.9645,389.39,256.26,465.56,-0.83,1.26
15540000,223.852,0.635,60.0067,377.39,261.25,458.36,-0.82,1.2622
15600000,223.9722,0.6346,59.9083,377.64,260.41,458.27,-0.82,1.2644
15660000,223.9441,0.638,59.9926,392.21,244.74,461.94,-0.85,1.2665
15720000,224.0661,1.359,59.9926,439.61,879.14,982.34,0.45,1.2689
15780000,224.0271,1.2627,60.0207,369.88,834.68,912.81,0.4,1.2712
15840000,224.5865,1.2859,59.9786,387.74,847.25,931.95,0.42,1.2734
15900000,224.2757,1.2914,59.9786,400.04,845.68,935.17,0.43,1.2756
15960000,226.0524,1.2926,60.0067,393.36,857.47,943.3,0.42,1.2778
16020000,225.9787,1.2729,60.0488,361.26,855.43,928.32,0.39,1.2799
16080000,226.5224,1.2635,59.9926,351.28,854.18,923.39,0.38,1.2819
16140000,226.4547,1.2603,59.9926,349.81,852.4,920.82,0.38,1.2839
16200000,227.2919,1.2649,60.0207,346.13,860.42,927.55,0.37,1.2859
16260000,227.2954,1.2547,60.0629,339.27,855.52,920.25,0.37,1.2879
16320000,227.4589,1.2616,60.0348,352.93,856.98,926.34,0.38,1.2899
16380000,227.6371,1.2598,59.9926,351.49,856.59,925.91,0.38,1.2918
16440000,226.4066,1.2525,60.0629,346.61,847.17,915.01,0.38,1.2938
16500000,226.2935,1.268,60.0207,366.92,850.07,925.67,0.4,1.2959
16560000,226.4276,1.248,60.0488,337.92,846.92,911.78,0.37,1.2979
16620000,227.0296,1.3118,60.0488,396.32,875.55,960.98,0.41,1.3
16680000,227.0121,1.3058,60.0348,385.32,875.44,956.36,0.4,1.3022
16740000,227.3714,1.3222,60.0067,423.72,873.49,971.02,0.44,1.3045
16800000,227.7589,1.2578,59.9504,341.48,859.09,924.12,0.37,1.3064
16860000,226.9788,1.2643,59.9926,375.46,847.24,926.85,0.41,1.3084
16920000,227.4202,1.2662,59.9645,364.88,854.5,929.12,0.39,1.3104
16980000,226.8988,1.2455,59.9786,337.18,847.22,911.87,0.37,1.3124
17040000,226.7461,1.242,59.9926,333.08,845.56,908.67,0.37,1.3143
17100000,226.8507,1.2337,60.0067,332.46,838.93,903.59,0.37,1.3162
17160000,226.384,1.2375,59.9926,342.13,837.5,904.92,0.38,1.3181
17220000,225.0055,1.2397,60.0067,337.82,834.13,899.84,0.38,1.3202
17280000,225.3698,1.263,60.0067,364.27,843.52,918.36,0.4,1.3222
17340000,223.9499,1.3013,60.0067,404.42,849.0,940.24,0.43,1.3243
17400000,221.0395,6.4595,59.9926,2555.21,3838.01,4607.67,0.55,1.3348
17460000,221.0323,6.6526,59.9504,2632.61,3951.29,4746.09,0.55,1.3496
17520000,221.2135,5.3512,59.9645,2146.92,3163.17,3820.2,0.56,1.362
17580000,221.7167,5.3481,59.9926,2151.99,3166.12,3826.54,0.56,1.3742
17640000,222.2614,4.5816,59.9786,1864.89,2706.01,3286.87,0.57,1.3851
17700000,222.6484,4.502,60.0067,1828.01,2671.52,3234.77,0.56,1.3956
17760000,222.5952,4.4649,59.9926,1793.08,2661.62,3207.3,0.56,1.406
17820000,222.9657,2.9189,59.9364,1149.51,1757.18,2100.03,0.55,1.4162
17880000,222.9896,1.5922,59.9645,536.63,1012.12,1145.53,0.47,1.4219
17940000,223.4785,1.2063,59.9504,323.22,807.36,869.65,0.37,1.4242
18000000,224.0607,1.2026,59.9364,329.52,805.16,870.07,0.38,1.426
18060000,223.9399,1.2107,59.9786,320.54,814.41,874.77,0.37,1.4279
18120000,224.3227,1.2089,59.9786,317.28,815.66,874.88,0.36,1.4297
18180000,223.1494,1.2002,59.9786,318.87,803.49,864.15,0.37,1.4315
18240000,222.9509,1.2023,59.9083,318.37,804.44,864.82,0.37,1.4333
18300000,223.0345,1.2009,59.9083,333.76,798.28,865.37,0.39,1.4352
18360000,223.34,1.2016,59.9223,315.75,806.6,865.77,0.36,1.437
18420000,223.7816,0.5925,59.9083,342.49,256.51,427.7,-0.8,1.4389
18480000,224.1577,0.6006,59.8942,360.97,244.31,435.51,-0.83,1.4409
18540000,224.1972,0.5982,59.9083,358.72,243.45,433.8,-0.83,1.4429
18600000,223.7412,0.6016,59.9223,347.81,260.36,434.01,-0.8,1.4449
18660000,223.004,0.5924,59.9645,340.59,255.81,425.99,-0.8,1.4469
18720000,222.6924,0.6046,59.9786,351.69,255.91,434.39,-0.81,1.4488
18780000,222.5609,0.59,59.9926,339.76,253.63,423.57,-0.8,1.4508
18840000,221.8468,0.5921,60.0067,339.4,253.56,423.57,-0.8,1.4528
18900000,222.124,0.5962,60.0629,352.92,243.42,428.2,-0.82,1.4547
18960000,222.277,0.6011,60.0067,353.34,248.4,431.53,-0.82,1.4567
19020000,221.706,1.2604,60.0488,376.12,820.56,902.6,0.42,1.459
19080000,221.5608,1.2133,60.1191,337.57,800.42,868.41,0.39,1.461
19140000,220.616,3.4087,60.0629,1259.51,2074.01,2426.63,0.52,1.466
19200000,219.8979,3.3667,60.077,1266.64,2026.68,2389.04,0.53,1.4732
19260000,219.9954,3.2968,60.0488,1214.05,2000.12,2340.12,0.52,1.4802
19320000,221.7686,2.4596,60.0348,894.67,1517.01,1760.2,0.51,1.486
19380000,221.8878,2.5001,59.9786,915.92,1539.27,1789.93,0.51,1.4911
19440000,219.7783,2.4922,60.0207,922.03,1508.58,1768.22,0.52,1.4963
19500000,220.0397,2.511,59.9786,916.67,1527.18,1782.82,0.52,1.5015
19560000,220.494,1.182,60.0207,317.44,779.65,841.55,0.38,1.5051
19620000,220.4323,1.1699,59.9645,307.48,772.74,832.74,0.37,1.5069
19680000,221.0019,1.1653,59.9645,297.07,776.4,830.94,0.36,1.5086
19740000,220.7976,1.1973,59.9645,329.55,787.56,853.75,0.39,1.5104
19800000,221.074,1.2,59.9926,317.66,794.87,855.88,0.37,1.5122
19860000,221.0184,1.1815,60.0067,312.54,782.75,842.82,0.37,1.5139
19920000,221.1824,1.1655,59.9645,300.47,775.54,831.76,0.36,1.5157
19980000,220.8486,1.1739,59.9645,305.75,778.95,836.41,0.36,1.5174
20040000,221.2893,1.1664,59.9364,300.5,776.55,832.81,0.36,1.5191
20100000,219.4333,1.1647,59.9786,302.45,767.01,824.51,0.37,1.5209
20160000,223.4717,1.1737,59.9645,306.08,790.18,847.22,0.36,1.5226
20220000,222.226,1.1786,60.0207,300.68,789.75,844.96,0.36,1.5243
20280000,221.8291,1.1797,59.9504,308.83,786.19,844.55,0.37,1.526
20340000,222.5115,1.1737,59.9504,301.3,787.63,842.98,0.36,1.5278
