decil,0
0,141.4771270751953
1,166.87535095214844
2,165.07257080078125
3,190.05645751953125
4,166.49090576171875
5,180.58270263671875
6,192.52667236328125
7,198.64027404785156
8,228.2979736328125
9,210.49395751953125
