decil,0
0,148.13645935058594
1,141.760986328125
2,157.60256958007812
3,177.2677459716797
4,185.8531036376953
5,193.16000366210938
6,190.09811401367188
7,192.54737854003906
8,187.1558074951172
9,265.76507568359375
