real,previsto,erro_abs,erro_rel_percent
1681.42,1705.62,24.199951,1.4392567
2647.63,2709.3,61.670166,2.3292594
2788.8,3076.44,287.6399,10.31411
2621.51,2933.1543,311.6443,11.887968
2676.56,2579.325,97.23511,3.6328387
2609.66,2759.3667,149.70679,5.7366395
2765.53,2489.1936,276.33643,9.992168
2755.79,2457.7932,297.99683,10.81348
3101.47,2931.5425,169.92749,5.478934
1548.57,1468.334,80.23596,5.181294
2387.11,2030.2916,356.81848,14.947719
2339.62,2623.6094,283.98926,12.138264
2709.91,2655.3818,54.528076,2.0121732
1871.91,2049.345,177.43494,9.478818
2888.83,2574.29,314.54004,10.888145
2574.07,2260.44,313.63013,12.184211
1546.13,1879.0209,332.89087,21.530586
1507.38,1705.62,198.23999,13.151296
3016.02,3009.52,6.5,0.21551582
1960.64,1891.58,69.06006,3.5223224
3201.83,3117.714,84.11597,2.6271214
2574.47,2417.1,157.36987,6.1127095
2152.87,2377.52,224.6499,10.434902
1938.78,2115.81,177.03003,9.1310005
2715.36,2450.3901,264.96997,9.758189
3194.03,3037.72,156.31006,4.8938193
2510.56,2312.3933,198.16675,7.893328
2411.96,2332.2,79.76001,3.3068545
2238.67,1879.0209,359.64905,16.065302
2938.17,2892.7415,45.428467,1.5461484
2812.93,2952.1584,139.22852,4.9495907
2601.59,2615.81,14.219971,0.5465877
2513.01,2358.8132,154.19678,6.1359396
2503.59,2233.448,270.1421,10.790189
2968.48,3535.65,567.1699,19.10641
2059.34,2188.373,129.03296,6.2657433
3350.8,3164.6233,186.17676,5.556188
1622.44,1592.935,29.504883,1.81855
2315.53,1879.0209,436.50916,18.851372
2418.87,2330.8733,87.996826,3.637931
3196.34,2882.215,314.125,9.827646
2836.63,2598.1802,238.4497,8.406092
3179.63,2690.68,488.94995,15.377574
3366.56,3360.685,5.875,0.17451048
1733.67,1908.4099,174.73987,10.079188
1999.16,1694.317,304.84302,15.248555
2214.42,2030.2916,184.1283,8.314967
2680.5,2414.022,266.47803,9.941355
2407.37,2414.022,6.6518555,0.2763121
3674.16,2869.31,804.84985,21.905685
1693.16,1864.7644,171.60437,10.135154
1831.47,2043.0836,211.61365,11.554306
2031.96,1863.51,168.44995,8.290024
1963.03,1932.22,30.810059,1.5695155
2406.61,2207.6199,198.99023,8.268487
3648.42,3465.4766,182.94336,5.0143175
2220.39,2115.81,104.579834,4.709976
3179.57,3337.4575,157.88745,4.965686
1988.81,2271.3433,282.5332,14.206142
3157.79,2835.49,322.30005,10.206507
1590.97,1248.6683,342.30164,21.51528
2513.27,2659.989,146.719,5.837773
2401.55,2091.4114,310.13867,12.914104
1712.13,1892.84,180.70996,10.554687
2004.88,2520.48,515.6,25.717249
2197.44,2271.3433,73.90332,3.3631556
2781.28,2740.1772,41.102783,1.477837
2492.12,2659.989,167.8689,6.735987
2881.2,2643.1572,238.04272,8.26193
1393.69,1156.742,236.948,17.001486
2208.87,1927.36,281.51013,12.744531
2700.01,2898.0442,198.03418,7.334572
