amostra,valor_real,valor_predito,valor_predito_corrigido
amostra_0448_2674.48.csv,2674.48,2643.461669921875,2664.1156726575227
amostra_0450_2678.67.csv,2678.67,2661.4443359375,2682.2688480285033
amostra_0453_2348.29.csv,2348.29,2301.789794921875,2319.098995407913
amostra_0457_2497.38.csv,2497.38,2391.703369140625,2409.9121428899466
amostra_0459_1127.35.csv,1127.35,1132.912109375,1137.2682556740965
amostra_0463_3755.32.csv,3755.32,3740.408447265625,3770.4511559407842
amostra_0464_1985.55.csv,1985.55,2014.0660400390625,2028.4036609161458
amostra_0489_3340.86.csv,3340.86,3308.82275390625,3335.417177307221
amostra_0503_2987.01.csv,2987.01,3003.116455078125,3027.075545740606
amostra_0505_3081.49.csv,3081.49,3093.030029296875,3117.780814215347
amostra_0508_2846.98.csv,2846.98,2805.306396484375,2827.4750741773514
amostra_0509_3189.64.csv,3189.64,3146.978271484375,3172.1974350990413
amostra_0512_2738.02.csv,2738.02,2643.461669921875,2664.1156726575227
amostra_0516_3067.40.csv,3067.4,3057.064453125,3081.500218728712
amostra_0519_2730.56.csv,2730.56,2661.4443359375,2682.2688480285033
amostra_0522_2188.21.csv,2188.21,2175.91064453125,2191.937205487713
amostra_0536_3217.09.csv,3217.09,3164.9609375,3190.3351201923165
amostra_0538_1756.79.csv,1756.79,1798.2733154296875,1810.289310586446
amostra_0551_2172.12.csv,2172.12,2157.927978515625,2173.769093068595
amostra_0555_2792.31.csv,2792.31,2751.358154296875,2773.0269193809936
amostra_0557_2723.40.csv,2723.4,2625.47900390625,2645.9619440644833
amostra_0574_2835.06.csv,2835.06,2841.271728515625,2863.7709136551503
amostra_0589_1042.61.csv,1042.61,1025.0157470703125,1028.058390128464
amostra_0605_3747.89.csv,3747.89,3722.42578125,3752.3311740209565
amostra_0610_2569.30.csv,2569.3,2535.5654296875,2555.1847562640655
amostra_0612_2825.05.csv,2825.05,2913.20263671875,2936.3562002926824
amostra_0636_2670.76.csv,2670.76,2643.461669921875,2664.1156726575227
amostra_0637_3599.93.csv,3599.93,3614.529296875,3643.599172731361
amostra_0648_1729.13.csv,1729.13,1762.307861328125,1773.9291737034443
amostra_0668_2609.55.csv,2609.55,2499.599853515625,2518.869860656837
amostra_0681_1372.93.csv,1372.93,1366.687744140625,1373.821492879452
amostra_0687_3283.81.csv,3283.81,3290.840087890625,3317.2839180054293
amostra_0693_2439.51.csv,2439.51,2319.7724609375,2337.2626820355467
amostra_0696_4062.33.csv,4062.33,3992.166748046875,4024.0737980862223
amostra_0701_2294.41.csv,2294.41,2247.841552734375,2264.604369568136
amostra_0702_3093.23.csv,3093.23,3146.978271484375,3172.1974350990413
amostra_0708_2180.66.csv,2180.66,2175.91064453125,2191.937205487713
amostra_0718_2114.88.csv,2114.88,2139.9453125,2155.600427427419
amostra_0719_1518.90.csv,1518.9,1510.549560546875,1519.3461307651137
amostra_0722_2280.07.csv,2280.07,2229.85888671875,2246.43847004476
amostra_0727_2415.80.csv,2415.8,2427.6689453125,2446.2336772369767
amostra_0731_1727.92.csv,1727.92,1726.34228515625,1737.5667004960183
amostra_0733_3382.41.csv,3382.41,3416.71923828125,3444.205607727406
amostra_0736_2708.71.csv,2708.71,2769.3408203125,2791.1767754046064
amostra_0750_2603.37.csv,2603.37,2643.461669921875,2664.1156726575227
amostra_0751_2621.47.csv,2621.47,2607.496337890625,2627.807662249387
amostra_0764_1432.83.csv,1432.83,1420.6358642578125,1428.3973195376677
amostra_0771_3784.44.csv,3784.44,3776.373779296875,3806.6894601142667
amostra_0773_3130.36.csv,3130.36,3111.0126953125,3135.9201589823065
amostra_0782_2511.09.csv,2511.09,2463.63427734375,2482.552752131334
amostra_0786_2236.91.csv,2236.91,2193.893310546875,2210.1047646847733
amostra_0793_3397.48.csv,3397.48,3398.736572265625,3426.0756677729837
amostra_0795_2753.96.csv,2753.96,2679.42724609375,2700.421716621696
amostra_0802_1895.30.csv,1895.3,1924.1524658203125,1937.5324247537665
amostra_0809_2406.95.csv,2406.95,2373.720703125,2391.7506691580543
amostra_0811_1560.36.csv,1560.36,1528.5322265625,1537.5341592534214
amostra_0819_1444.90.csv,1444.9,1438.61865234375,1446.5882376287884
amostra_0821_2210.11.csv,2210.11,2157.927978515625,2173.769093068595
amostra_0832_1039.88.csv,1039.88,1042.99853515625,1046.2614792325408
amostra_0854_2900.75.csv,2900.75,2841.271728515625,2863.7709136551503
amostra_0855_3512.46.csv,3512.46,3524.61572265625,3552.9741219732505
amostra_0864_3696.09.csv,3696.09,3722.42578125,3752.3311740209565
amostra_0865_1125.52.csv,1125.52,1114.929443359375,1119.0680562554517
amostra_0867_4322.76.csv,4322.76,4297.873046875,4331.898163461136
amostra_0868_2034.61.csv,2034.61,1978.1005859375,1992.0568014526614
amostra_0874_2678.93.csv,2678.93,2643.461669921875,2664.1156726575227
amostra_0878_1844.26.csv,1844.26,1906.169677734375,1919.356443815934
amostra_0889_3087.92.csv,3087.92,3093.030029296875,3117.780814215347
amostra_0896_3251.91.csv,3251.91,3218.9091796875,3244.745102358741
amostra_0901_2524.13.csv,2524.13,2517.58251953125,2537.0274618193025
amostra_0920_4026.16.csv,4026.16,3956.201171875,3987.8485253912127
amostra_0927_1635.24.csv,1635.24,1636.4287109375,1646.651206279847
amostra_0929_2314.89.csv,2314.89,2301.789794921875,2319.098995407913
amostra_0937_2581.93.csv,2581.93,2571.53076171875,2591.497192463685
amostra_0951_3421.85.csv,3421.85,3380.753662109375,3407.9449284451557
amostra_0966_3325.07.csv,3325.07,3290.840087890625,3317.2839180054293
amostra_0971_2509.30.csv,2509.3,2463.63427734375,2482.552752131334
amostra_0973_1469.59.csv,1469.59,1510.549560546875,1519.3461307651137
amostra_0974_3898.79.csv,3898.79,3884.270263671875,3915.391587187415
amostra_0990_1519.93.csv,1519.93,1510.549560546875,1519.3461307651137
amostra_0995_2853.97.csv,2853.97,2859.25439453125,2881.9180035609625
amostra_1002_2584.69.csv,2584.69,2517.58251953125,2537.0274618193025
amostra_1005_2199.19.csv,2199.19,2157.927978515625,2173.769093068595
amostra_1012_2391.01.csv,2391.01,2355.738037109375,2373.5886422041053
amostra_1020_3558.55.csv,3558.55,3470.66748046875,3498.592354372121
amostra_1021_3236.71.csv,3236.71,3218.9091796875,3244.745102358741
amostra_1022_2276.64.csv,2276.64,2283.80712890625,2300.9347555582212
amostra_1025_3713.60.csv,3713.6,3722.42578125,3752.3311740209565
amostra_1031_1864.00.csv,1864.0,1870.2042236328125,1883.0029456426907
amostra_1032_2834.80.csv,2834.8,2787.323486328125,2809.326078206161
amostra_1033_2985.51.csv,2985.51,2967.15087890625,2990.789417980817
amostra_1036_2690.85.csv,2690.85,2625.47900390625,2645.9619440644833
amostra_1040_1801.04.csv,1801.04,1816.2559814453125,1828.46848748803
amostra_1042_2406.69.csv,2406.69,2373.720703125,2391.7506691580543
amostra_1044_2189.99.csv,2189.99,2211.876220703125,2228.272017299326
amostra_1058_3190.43.csv,3190.43,3218.9091796875,3244.745102358741
amostra_1062_3168.26.csv,3168.26,3254.87451171875,3281.01549353175
amostra_1063_1351.73.csv,1351.73,1384.67041015625,1392.013947159244
amostra_1070_2505.42.csv,2505.42,2463.63427734375,2482.552752131334
amostra_1072_1625.54.csv,1625.54,1636.4287109375,1646.651206279847
amostra_1076_3197.65.csv,3197.65,3128.99560546875,3154.0591967837076
amostra_1080_2739.97.csv,2739.97,2769.3408203125,2791.1767754046064
amostra_1101_2391.75.csv,2391.75,2373.720703125,2391.7506691580543
amostra_1102_1972.16.csv,1972.16,1960.117919921875,1973.8826035683749
amostra_1109_3083.80.csv,3083.8,3057.064453125,3081.500218728712
amostra_1110_2939.38.csv,2939.38,2967.15087890625,2990.789417980817
amostra_1115_2607.83.csv,2607.83,2553.548095703125,2573.3412509749046
amostra_1117_3880.85.csv,3880.85,3794.356689453125,3824.8080283465197
amostra_1118_2603.19.csv,2603.19,2553.548095703125,2573.3412509749046
amostra_1119_2620.01.csv,2620.01,2553.548095703125,2573.3412509749046
amostra_1121_2721.47.csv,2721.47,2697.409912109375,2718.5737855410507
amostra_1128_4181.77.csv,4181.77,4118.0458984375,4150.844457022237
amostra_1135_1574.07.csv,1574.07,1546.5150146484375,1555.7217579783967
amostra_1137_3976.83.csv,3976.83,3956.201171875,3987.8485253912127
amostra_1139_2238.92.csv,2238.92,2229.85888671875,2246.43847004476
amostra_1150_2406.61.csv,2406.61,2301.789794921875,2319.098995407913
amostra_1152_2219.52.csv,2219.52,2193.893310546875,2210.1047646847733
amostra_1153_1771.41.csv,1771.41,1798.2733154296875,1810.289310586446
amostra_1158_1439.20.csv,1439.2,1438.61865234375,1446.5882376287884
amostra_1166_2389.18.csv,2389.18,2373.720703125,2391.7506691580543
amostra_1168_2105.87.csv,2105.87,2068.01416015625,2082.9197392428637
amostra_1169_2514.59.csv,2514.59,2481.6171875,2500.711706272314
amostra_1170_1459.74.csv,1459.74,1438.61865234375,1446.5882376287884
amostra_1171_2502.96.csv,2502.96,2481.6171875,2500.711706272314
amostra_1176_3957.91.csv,3957.91,3938.218505859375,3969.7351821586117
amostra_1182_2280.42.csv,2280.42,2247.841552734375,2264.604369568136
amostra_1184_3861.30.csv,3861.3,3812.33935546875,3842.925797370606
amostra_1186_3126.66.csv,3126.66,3093.030029296875,3117.780814215347
amostra_1192_2607.93.csv,2607.93,2517.58251953125,2537.0274618193025
amostra_1201_3033.31.csv,3033.31,3039.081787109375,3063.3592142880675
amostra_1208_3399.92.csv,3399.92,3398.736572265625,3426.0756677729837
amostra_1215_3010.22.csv,3010.22,3057.064453125,3081.500218728712
amostra_1216_2983.76.csv,2983.76,2967.15087890625,2990.789417980817
amostra_1222_2533.98.csv,2533.98,2463.63427734375,2482.552752131334
amostra_1240_1637.03.csv,1637.03,1672.3941650390625,1683.0190883279895
amostra_1243_2375.25.csv,2375.25,2301.789794921875,2319.098995407913
amostra_1250_2103.80.csv,2103.8,2103.979736328125,2119.261189794279
amostra_1252_2561.06.csv,2561.06,2517.58251953125,2537.0274618193025
amostra_1253_1744.87.csv,1744.87,1744.3250732421875,1755.7482137145155
amostra_1259_3675.91.csv,3675.91,3614.529296875,3643.599172731361
amostra_1263_3267.80.csv,3267.8,3254.87451171875,3281.01549353175
amostra_1266_3892.77.csv,3892.77,3848.304931640625,3879.15992170867
amostra_1267_2952.16.csv,2952.16,2895.219970703125,2918.2107700605543
amostra_1270_3558.63.csv,3558.63,3470.66748046875,3498.592354372121
amostra_1271_2306.33.csv,2306.33,2319.7724609375,2337.2626820355467
amostra_1276_2624.75.csv,2624.75,2571.53076171875,2591.497192463685
amostra_1277_1707.87.csv,1707.87,1762.307861328125,1773.9291737034443
amostra_1313_3458.11.csv,3458.11,3380.753662109375,3407.9449284451557
amostra_1322_2201.61.csv,2201.61,2193.893310546875,2210.1047646847733
